time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.088,599.9916,5.9878,249.9332,358.3806,179.9971,0.2037
0.190,599.9811,7.9181,249.8494,356.3504,179.9854,0.4605
0.299,599.9743,9.9920,249.7960,355.0735,179.9732,0.6238
0.401,599.9699,11.9842,249.7632,354.3230,179.9644,0.7218
0.507,599.9697,13.0102,249.7618,354.3230,179.9644,0.7218
0.615,599.9697,13.7131,249.7618,354.3231,179.9644,0.7218
0.720,599.9697,14.3469,249.7618,354.3231,179.9644,0.7218
0.826,599.9697,14.7182,249.7618,354.3231,179.9644,0.7218
0.933,599.9697,14.9614,249.7618,354.3231,179.9644,0.7218
1.036,599.9697,15.0889,249.7618,354.3231,179.9644,0.7218
1.136,599.9697,15.1117,249.7618,354.3231,179.9644,0.7218
1.247,599.9697,15.0151,249.7618,354.3231,179.9644,0.7218
1.358,599.9697,14.8419,249.7618,354.3231,179.9644,0.7218
1.461,599.9697,14.5347,249.7618,354.3231,179.9644,0.7218
1.564,599.9697,14.2043,249.7618,354.3231,179.9644,0.7218
1.665,599.9697,13.8134,249.7618,354.3231,179.9644,0.7218
1.771,599.9697,13.3676,249.7618,354.3231,179.9644,0.7218
1.874,599.9697,12.8723,249.7618,354.3231,179.9644,0.7218
1.982,599.9697,12.2457,249.7618,354.3231,179.9644,0.7218
2.094,599.9695,11.8423,249.7598,354.3231,179.9644,0.7218
2.204,599.9691,11.5673,249.7568,354.3231,179.9644,0.7218
2.312,599.9688,11.4891,249.7543,354.3231,179.9644,0.7218
2.414,599.9685,11.5010,249.7518,354.3231,179.9644,0.7218
2.649,599.9678,11.6457,249.7457,354.3231,179.9644,0.7218
2.758,599.9670,11.6869,249.7401,354.2455,179.9633,0.7350
2.871,599.9666,11.7009,249.7369,354.2456,179.9633,0.7350
2.972,599.9663,11.6859,249.7343,354.2456,179.9633,0.7350
3.078,599.9660,11.6540,249.7318,354.2456,179.9633,0.7350
3.178,599.9651,11.6130,249.7259,354.1662,179.9623,0.7484
3.284,599.9648,11.5599,249.7227,354.1662,179.9623,0.7483
3.392,599.9645,11.5176,249.7201,354.1662,179.9623,0.7483
3.503,599.9636,11.4724,249.7136,354.0858,179.9613,0.7619
3.616,599.9633,11.4391,249.7109,354.0858,179.9613,0.7619
3.722,599.9629,11.4032,249.7076,354.0858,179.9613,0.7619
3.832,599.9620,11.3757,249.7017,354.0063,179.9602,0.7752
3.951,599.9617,11.3431,249.6983,354.0063,179.9602,0.7752
4.076,599.9613,11.3100,249.6949,354.0064,179.9602,0.7752
4.188,599.9598,11.2766,249.6851,353.8457,179.9580,0.8022
4.290,599.9595,11.2473,249.6822,353.8457,179.9580,0.8023
4.397,599.9592,11.2174,249.6793,353.8457,179.9579,0.8023
4.509,599.9589,11.1808,249.6758,353.8457,179.9579,0.8023
4.627,599.9585,11.1439,249.6723,353.8457,179.9579,0.8023
4.737,599.9576,11.1130,249.6662,353.7662,179.9568,0.8158
4.841,599.9573,11.0764,249.6626,353.7663,179.9568,0.8158
4.946,599.9570,11.0456,249.6597,353.7663,179.9568,0.8158
5.047,599.9561,11.0151,249.6535,353.6879,179.9557,0.8293
5.157,599.9558,10.9843,249.6505,353.6879,179.9557,0.8293
5.263,599.9554,10.9473,249.6468,353.6880,179.9557,0.8292
5.372,599.9551,10.9163,249.6438,353.6880,179.9557,0.8292
5.480,599.9537,10.8859,249.6344,353.5305,179.9533,0.8568
5.583,599.9534,10.8485,249.6306,353.5305,179.9533,0.8568
5.691,599.9531,10.8172,249.6274,353.5305,179.9533,0.8568
5.796,599.9528,10.7858,249.6242,353.5305,179.9533,0.8568
5.900,599.9524,10.7480,249.6203,353.5305,179.9533,0.8568
6.016,599.9521,10.7163,249.6171,353.5305,179.9533,0.8568
6.130,599.9513,10.6726,249.6121,353.4525,179.9521,0.8712
6.242,599.9513,10.5276,249.6121,353.4525,179.9521,0.8712
6.345,599.9513,10.3183,249.6121,353.4525,179.9522,0.8711
6.466,599.9513,9.9724,249.6121,353.4525,179.9522,0.8711
6.567,599.9513,9.6132,249.6121,353.4525,179.9521,0.8711
6.676,599.9513,9.1961,249.6121,353.4525,179.9521,0.8711
6.788,599.9513,8.6271,249.6121,353.4525,179.9522,0.8711
6.898,599.9513,8.1015,249.6120,353.4525,179.9522,0.8711
6.998,599.9513,7.5341,249.6120,353.4525,179.9522,0.8711
7.099,599.9513,6.9289,249.6120,353.4525,179.9522,0.8711
7.209,599.9730,6.2965,249.6733,354.9947,179.9683,0.3377
7.320,600.0208,5.9639,249.8243,358.7117,179.9519,359.1782
7.437,600.0440,5.8867,249.9104,0.8050,179.9113,358.6161
7.543,600.0547,5.9518,249.9692,2.2316,179.8732,358.3542
7.650,600.0552,6.0712,249.9970,2.9117,179.8534,358.3347
7.757,600.0517,6.2028,250.0150,3.3666,179.8404,358.4107
7.860,600.0498,6.3186,250.0171,3.4440,179.8383,358.4444
7.972,600.0391,6.4234,250.0343,3.9080,179.8266,358.6848
8.081,600.0323,6.4913,250.0404,4.1207,179.8219,358.8272
8.184,600.0206,6.5302,250.0517,4.4675,179.8156,359.0945
8.292,600.0132,6.5627,250.0559,4.6551,179.8129,359.2588
8.402,600.0000,6.6049,250.0632,4.9573,179.8098,359.5599
8.508,599.9946,6.6492,250.0630,5.0728,179.8090,359.6836
8.618,599.9799,6.7051,250.0690,5.3605,179.8083,0.0316
8.729,599.9689,6.7874,250.0696,5.5695,179.8089,0.3055
8.831,599.9552,6.8673,250.0717,5.8041,179.8109,0.6546
8.940,599.9449,6.9745,250.0687,5.9752,179.8132,0.9375
9.044,599.9348,7.0710,250.0659,6.1303,179.8162,1.2228
9.157,599.9244,7.1731,250.0620,6.2763,179.8197,1.5251
9.259,599.9208,7.2793,250.0543,6.3437,179.8216,1.6793
9.367,599.9049,7.4131,250.0481,6.5307,179.8279,2.1652
9.479,599.9030,7.5283,250.0383,6.5826,179.8299,2.3162
9.579,599.8941,7.6473,250.0292,6.6723,179.8338,2.6464
9.687,599.8909,7.7952,250.0156,6.7291,179.8366,2.8878
9.790,599.8831,7.9223,250.0039,6.7848,179.8396,3.2290
9.902,599.8813,8.0793,249.9880,6.8129,179.8412,3.4758
10.009,599.8788,8.2138,249.9738,6.8277,179.8421,3.7242
10.119,599.8806,8.3507,249.9590,6.8299,179.8423,3.8876
10.220,599.8758,8.4904,249.9428,6.8112,179.8410,4.2269
10.327,599.8773,8.6600,249.9230,6.7777,179.8384,4.4730
10.433,599.8810,8.8033,249.9065,6.7481,179.8360,4.6373
10.543,599.8809,8.9768,249.8841,6.6576,179.8284,4.9620
10.651,599.8864,9.1217,249.8665,6.6013,179.8234,5.1130
10.762,599.8916,9.2963,249.8441,6.4997,179.8140,5.3402
10.865,599.8983,9.4416,249.8260,6.4213,179.8066,5.4823
10.966,599.9028,9.5866,249.8059,6.2891,179.7936,5.6880
11.068,599.9106,9.7306,249.7873,6.1845,179.7830,5.8172
11.181,599.9193,9.9023,249.7639,6.0194,179.7658,6.0020
11.291,599.9261,10.0437,249.7427,5.8304,179.7455,6.1682
11.403,599.9385,10.2113,249.7219,5.6964,179.7309,6.2676
11.504,599.9469,10.3487,249.7010,5.4872,179.7075,6.4023
11.611,599.9576,10.4841,249.6833,5.3395,179.6908,6.4779
11.718,599.9686,10.6170,249.6661,5.1896,179.6736,6.5453
11.837,599.9824,10.7731,249.6474,5.0373,179.6560,6.6048
11.971,599.9975,10.9502,249.6211,4.7236,179.6192,6.6921
12.072,600.0095,11.0733,249.6055,4.5640,179.6004,6.7171
12.184,600.0240,11.2171,249.5853,4.3182,179.5714,6.7374
12.286,600.0365,11.3341,249.5742,4.2368,179.5617,6.7359
12.390,600.0490,11.4479,249.5601,4.0737,179.5424,6.7262
12.491,600.0611,11.5588,249.5499,3.9928,179.5329,6.7178
12.600,600.0762,11.6882,249.5356,3.8352,179.5143,6.6834
12.711,600.0891,11.7930,249.5233,3.6804,179.4962,6.6373
12.824,600.1049,11.9153,249.5102,3.5301,179.4787,6.5646
12.942,600.1202,12.0328,249.4982,3.3883,179.4625,6.4840
13.043,600.1335,12.1267,249.4879,3.2536,179.4473,6.3922
13.147,600.1466,12.2174,249.4784,3.1289,179.4334,6.2927
13.257,600.1620,12.3041,249.4670,2.9460,179.4135,6.1231
13.360,600.1760,12.4027,249.4579,2.8289,179.4010,6.0067
13.471,600.1939,12.4797,249.4455,2.6000,179.3775,5.7432
13.582,600.2094,12.5662,249.4358,2.4429,179.3619,5.5514
13.698,600.2256,12.6324,249.4254,2.2426,179.3429,5.2899
13.805,600.2427,12.7050,249.4150,2.0425,179.3248,5.0167
13.916,600.2551,12.7594,249.4075,1.8967,179.3123,4.8136
14.031,600.2736,12.8166,249.3959,1.6486,179.2921,4.4629
14.133,600.2845,12.8576,249.3893,1.5069,179.2813,4.2616
14.253,600.3019,12.8984,249.3783,1.2544,179.2633,3.9022
14.361,600.3151,12.9294,249.3698,1.0582,179.2504,3.6236
14.470,600.3307,12.9476,249.3594,0.8064,179.2352,3.2676
14.582,600.3483,12.9600,249.3474,0.5112,179.2194,2.8521
14.683,600.3568,12.9625,249.3416,0.3670,179.2125,2.6500
14.790,600.3715,12.9573,249.3311,0.1075,179.2013,2.2879
14.896,600.3856,12.9447,249.3209,359.8545,179.1920,1.9356
15.008,600.3990,12.9196,249.3108,359.6071,179.1843,1.5920
15.116,600.4130,12.8902,249.3003,359.3546,179.1781,1.2417
15.222,600.4291,12.8449,249.2879,359.0613,179.1728,0.8348
15.337,600.4366,12.7987,249.2814,358.9185,179.1709,0.6364
15.447,600.4543,12.7334,249.2674,358.6052,179.1687,0.2001
15.549,600.4691,12.6709,249.2556,358.3490,179.1685,359.8419
15.661,600.4836,12.5862,249.2435,358.1086,179.1699,359.5042
15.761,600.4963,12.5075,249.2329,357.9084,179.1722,359.2208
15.871,600.5123,12.4223,249.2199,357.6605,179.1763,358.8674
15.977,600.5197,12.3300,249.2127,357.5667,179.1783,358.7330
16.086,600.5408,12.2110,249.1956,357.2633,179.1862,358.2917
16.189,600.5555,12.1054,249.1833,357.0748,179.1923,358.0144
16.294,600.5679,11.9932,249.1724,356.9337,179.1974,357.8028
16.413,600.5820,11.8519,249.1598,356.7943,179.2030,357.5918
16.518,600.5994,11.7284,249.1458,356.6024,179.2116,357.2930
16.629,600.6152,11.5739,249.1320,356.4677,179.2182,357.0791
16.735,600.6276,11.4404,249.1210,356.3797,179.2229,356.9347
16.843,600.6483,11.2759,249.1045,356.2058,179.2326,356.6419
16.950,600.6589,11.1339,249.0945,356.1653,179.2350,356.5689
17.055,600.6732,10.9899,249.0825,356.0844,179.2400,356.4211
17.163,600.6926,10.8132,249.0673,355.9741,179.2471,356.2018
17.265,600.7017,10.6637,249.0580,355.9741,179.2471,356.2018
17.366,600.7140,10.5126,249.0472,355.9415,179.2493,356.1290
17.473,600.7299,10.3606,249.0352,355.8818,179.2534,355.9772
17.580,600.7397,10.2074,249.0254,355.8818,179.2534,355.9772
17.684,600.7514,10.0230,249.0137,355.8818,179.2534,355.9772
17.797,600.7646,9.8699,249.0032,355.8645,179.2547,355.8990
17.914,600.7767,9.6865,248.9915,355.8645,179.2547,355.8990
18.022,600.7885,9.5044,248.9799,355.8645,179.2546,355.8990
18.135,600.7983,9.3542,248.9703,355.8645,179.2546,355.8990
18.317,600.8190,9.0881,248.9544,355.8900,179.2528,355.8229
18.428,600.8306,8.9142,248.9433,355.8900,179.2528,355.8229
18.534,600.8454,8.7720,248.9388,355.9956,179.2449,355.6971
18.652,600.8613,8.6043,248.9337,356.1201,179.2354,355.5938
18.764,600.8761,8.4400,248.9300,356.2691,179.2238,355.5163
18.877,600.8887,8.3060,248.9286,356.4181,179.2120,355.4467
18.988,600.9028,8.1486,248.9297,356.6503,179.1933,355.3789
19.101,600.9159,7.9954,248.9318,356.8924,179.1736,355.3363
19.208,600.9255,7.8709,248.9293,356.9716,179.1672,355.3247
19.314,600.9351,7.7496,248.9374,357.3032,179.1400,355.3102
19.428,600.9452,7.6085,248.9385,357.4693,179.1263,355.3164
