time_sec,world_x,world_y,world_z,world_rot_x,world_rot_y,world_rot_z,local_rot_x,local_rot_y,local_rot_z
0.000,599.8739,4.8678,250.0035,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.000,599.8739,4.8678,250.0035,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.110,599.6597,4.6766,250.0081,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.223,599.2817,4.3500,250.0130,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.333,598.8761,4.0053,250.0167,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.446,598.2924,3.5139,250.0207,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.556,597.6144,2.9470,250.0245,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.667,596.9855,2.4230,250.0310,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.778,596.1630,1.7391,250.0483,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.889,595.4270,1.1280,250.0721,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.014,594.4899,0.3505,250.1125,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.126,593.5005,-0.4699,250.1654,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.237,592.4646,-1.3284,250.2286,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.348,591.5695,-2.0697,250.2854,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.473,590.5460,-2.9416,250.3501,359.4209,180.0000,0.0018,359.4209,180.0000,0.0018
1.585,589.8538,-3.6010,250.3976,355.4742,179.9995,0.0122,355.4742,179.9995,0.0122
1.696,589.3651,-3.9338,250.4480,352.6165,179.9988,0.0142,352.6165,179.9988,0.0142
1.807,589.0430,-4.0396,250.4965,351.3763,179.9985,0.0085,351.3763,179.9985,0.0085
1.918,588.7125,-4.0654,250.5565,350.6673,179.9985,359.9943,350.6673,179.9985,359.9943
2.030,588.4635,-4.0688,250.6016,350.6673,179.9985,359.9943,350.6673,179.9985,359.9943
2.141,588.1821,-4.1036,250.6448,350.6674,179.9985,359.9943,350.6674,179.9985,359.9943
2.252,587.9558,-4.1750,250.6705,350.6674,179.9985,359.9943,350.6674,179.9985,359.9943
2.363,587.6896,-4.3107,250.6903,350.6674,179.9985,359.9942,350.6674,179.9985,359.9942
2.474,587.4704,-4.4552,250.7001,350.6673,179.9985,359.9943,350.6673,179.9985,359.9943
2.585,587.2092,-4.6493,250.7048,350.6674,179.9985,359.9942,350.6674,179.9985,359.9942
2.696,586.9489,-4.8501,250.7043,350.6674,179.9985,359.9942,350.6674,179.9985,359.9942
2.807,586.7323,-5.0147,250.7016,350.6674,179.9985,359.9942,350.6674,179.9985,359.9942
2.919,586.4727,-5.2044,250.6974,350.6674,179.9985,359.9942,350.6674,179.9985,359.9942
3.030,586.2562,-5.3559,250.6934,350.6673,179.9985,359.9942,350.6673,179.9985,359.9942
3.141,585.9962,-5.5317,250.6886,350.6673,179.9985,359.9942,350.6673,179.9985,359.9942
3.252,585.7792,-5.6754,250.6850,350.6673,179.9985,359.9942,350.6673,179.9985,359.9942
3.363,585.5187,-5.8470,250.6812,350.6914,179.9984,359.6582,350.6914,179.9984,359.6582
3.474,585.3017,-5.9905,250.6773,350.6914,179.9984,359.6582,350.6914,179.9984,359.6582
3.585,585.0413,-6.1641,250.6712,350.7772,179.9977,359.4215,350.7772,179.9977,359.4215
3.696,584.7815,-6.3391,250.6622,350.8087,179.9973,359.3485,350.8087,179.9973,359.3485
3.807,584.5649,-6.4857,250.6523,350.9452,179.9955,359.1276,350.9452,179.9955,359.1276
3.918,584.3055,-6.6617,250.6398,351.0402,179.9939,358.9935,351.0402,179.9939,358.9935
4.029,584.0900,-6.8097,250.6430,351.2023,179.9908,358.8070,351.2023,179.9908,358.8070
4.140,583.8317,-6.9884,250.6615,351.3196,179.9882,358.6922,351.3196,179.9882,358.6922
4.251,583.6166,-7.1371,250.6855,351.5128,179.9834,358.5315,351.5128,179.9834,358.5315
4.362,583.3594,-7.3139,250.7220,351.6465,179.9798,358.4360,351.6465,179.9798,358.4360
4.473,583.1450,-7.4586,250.7487,352.0213,179.9688,358.2345,352.0213,179.9688,358.2345
4.585,582.8884,-7.6241,250.7440,352.1804,179.9638,358.1781,352.1804,179.9638,358.1781
4.696,582.6333,-7.7799,250.7044,352.4209,179.9559,358.1057,352.4209,179.9559,358.1057
4.821,582.3796,-7.9263,250.6376,352.7429,179.9450,358.0565,352.7429,179.9450,358.0565
4.932,582.1691,-8.0413,250.5670,353.0041,179.9361,358.0582,353.0041,179.9361,358.0582
5.043,581.9174,-8.1709,250.4705,353.3406,179.9247,358.0849,353.3406,179.9247,358.0849
5.154,581.7082,-8.2717,250.3822,353.6744,179.9136,358.1584,353.6744,179.9136,358.1584
5.265,581.4579,-8.3835,250.2676,354.0690,179.9013,358.2820,354.0690,179.9013,358.2820
5.376,581.2082,-8.4848,250.1459,354.4568,179.8902,358.4506,354.4568,179.8902,358.4506
5.487,581.0008,-8.5607,250.0407,354.7551,179.8824,358.6028,354.7551,179.8824,358.6028
