time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.102,598.9827,7.5893,250.3762,0.2510,3.8000,-0.4500,357.9276,179.9933,0.3721
0.214,598.9694,11.0033,250.3020,0.2510,3.8000,-0.4500,356.0052,179.9750,0.7157
0.324,598.9585,15.0639,250.2394,0.2510,3.8000,-0.4500,354.6412,179.9550,0.9522
0.434,598.9523,17.5603,250.2018,0.2510,3.8000,-0.4500,354.0285,179.9443,1.0488
0.539,598.9503,19.2830,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
0.646,598.9503,21.0522,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
0.764,598.9503,22.4877,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
0.872,598.9503,23.4567,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
0.975,598.9503,24.2402,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.078,598.9503,24.8560,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.186,598.9503,25.3964,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.290,598.9503,25.6979,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.394,598.9503,25.8781,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.502,598.9503,25.9506,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.612,598.9503,25.9033,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.720,598.9503,25.7682,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.821,598.9503,25.5020,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
1.929,598.9503,25.2022,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.033,598.9503,24.8389,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.144,598.9503,24.3276,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.249,598.9503,23.8451,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.354,598.9503,23.3166,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.470,598.9503,22.6278,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
2.580,598.9503,22.0131,250.1887,0.2510,3.8000,-0.4500,353.8573,179.9411,1.0728
