time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.102,599.9843,7.2193,249.9127,357.9276,179.9933,0.3721
0.214,599.9688,10.6431,249.8262,356.0052,179.9750,0.7157
0.324,599.9564,14.7111,249.7551,354.6412,179.9550,0.9522
0.434,599.9496,17.2110,249.7138,354.0285,179.9443,1.0488
0.539,599.9474,18.9348,249.6996,353.8573,179.9411,1.0728
0.646,599.9474,20.7039,249.6996,353.8573,179.9411,1.0728
0.764,599.9474,22.1394,249.6996,353.8573,179.9411,1.0728
0.872,599.9474,23.1084,249.6996,353.8573,179.9411,1.0728
0.975,599.9474,23.8919,249.6996,353.8573,179.9411,1.0728
1.078,599.9474,24.5077,249.6996,353.8573,179.9411,1.0728
1.186,599.9474,25.0481,249.6996,353.8573,179.9411,1.0728
1.290,599.9474,25.3496,249.6996,353.8573,179.9411,1.0728
1.394,599.9474,25.5299,249.6996,353.8573,179.9411,1.0728
1.502,599.9474,25.6023,249.6996,353.8573,179.9411,1.0728
1.612,599.9474,25.5550,249.6996,353.8573,179.9411,1.0728
1.720,599.9474,25.4199,249.6996,353.8573,179.9411,1.0728
1.821,599.9474,25.1537,249.6996,353.8573,179.9411,1.0728
1.929,599.9474,24.8539,249.6996,353.8573,179.9411,1.0728
2.033,599.9474,24.4906,249.6996,353.8573,179.9411,1.0728
2.144,599.9474,23.9793,249.6996,353.8573,179.9411,1.0728
2.249,599.9474,23.4968,249.6996,353.8573,179.9411,1.0728
2.354,599.9474,22.9683,249.6996,353.8573,179.9411,1.0728
2.470,599.9474,22.2796,249.6996,353.8573,179.9411,1.0728
2.580,599.9474,21.6648,249.6996,353.8573,179.9411,1.0728
2.687,599.9474,20.8834,249.6996,353.8573,179.9411,1.0729
2.793,599.9474,20.1996,249.6996,353.8573,179.9411,1.0729
2.902,599.9474,19.3440,249.6996,353.8573,179.9411,1.0729
3.006,599.9474,18.6048,249.6996,353.8573,179.9411,1.0729
3.115,599.9474,17.8443,249.6996,353.8573,179.9411,1.0729
3.216,599.9474,17.0645,249.6996,353.8573,179.9411,1.0729
3.325,599.9474,16.1059,249.6996,353.8573,179.9411,1.0729
3.430,599.9474,15.2899,249.6996,353.8573,179.9411,1.0729
3.538,599.9474,14.4599,249.6996,353.8573,179.9411,1.0729
3.647,599.9474,13.4474,249.6996,353.8573,179.9411,1.0729
3.755,599.9474,12.5913,249.6996,353.8573,179.9411,1.0729
3.856,599.9720,11.9486,249.7976,356.2392,179.9728,0.4711
3.960,600.0035,11.6329,249.9610,0.1831,179.9770,359.7021
4.065,600.0110,11.6700,250.0494,2.3618,179.9610,359.5078
4.165,600.0056,11.8834,250.1006,3.7206,179.9502,359.6238
4.271,599.9923,12.1875,250.1283,4.5959,179.9464,359.9323
4.377,599.9751,12.5176,250.1417,5.2055,179.9478,0.3556
4.486,599.9528,12.8946,250.1452,5.7430,179.9538,0.9514
4.588,599.9344,13.1760,250.1403,6.0880,179.9611,1.4901
4.699,599.9175,13.4301,250.1293,6.3609,179.9695,2.0486
4.809,599.9007,13.7143,250.1090,6.6024,179.9796,2.7265
4.912,599.8900,13.9484,250.0867,6.7336,179.9865,3.2850
5.015,599.8829,14.1908,250.0599,6.8012,179.9906,3.8274
5.130,599.8798,14.4999,250.0226,6.7986,179.9904,4.4454
5.238,599.8818,14.7740,249.9882,6.7277,179.9845,4.9240
5.343,599.8894,15.1189,249.9437,6.5637,179.9694,5.4455
5.445,599.9000,15.4145,249.9050,6.3654,179.9497,5.8299
5.551,599.9139,15.7121,249.8654,6.1165,179.9233,6.1644
5.661,599.9370,16.0653,249.8199,5.8119,179.8894,6.4460
5.774,599.9565,16.3519,249.7800,5.4560,179.8483,6.6810
5.885,599.9843,16.6826,249.7375,5.0815,179.8036,6.8543
5.995,600.0091,16.9452,249.7036,4.7508,179.7634,6.9388
6.104,600.0394,17.2436,249.6615,4.2427,179.7011,6.9979
6.205,600.0659,17.4789,249.6392,4.0734,179.6803,6.9829
6.312,600.0921,17.7022,249.6152,3.8206,179.6493,6.9426
6.418,600.1202,17.9143,249.5902,3.5088,179.6116,6.8189
6.536,600.1526,18.1527,249.5664,3.2311,179.5787,6.6449
6.636,600.1826,18.3355,249.5447,2.9123,179.5423,6.3668
6.809,600.2339,18.6230,249.5127,2.4113,179.4888,5.7786
6.918,600.2609,18.7554,249.4970,2.1351,179.4617,5.3991
7.023,600.2920,18.8846,249.4787,1.7777,179.4295,4.8881
7.130,600.3171,18.9649,249.4635,1.4499,179.4028,4.4158
7.242,600.3462,19.0255,249.4449,1.0178,179.3718,3.7964
