time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.085,598.9744,5.3763,250.4768,0.2510,3.8000,-0.4500,358.1149,180.0043,359.7200
0.192,598.9204,5.3791,250.5880,0.2510,3.8000,-0.4500,355.4866,180.0298,359.1305
0.304,598.8349,5.3567,250.8441,0.2510,3.8000,-0.4500,352.9854,180.0851,358.3109
0.406,598.7537,5.2943,251.1179,0.2510,3.8000,-0.4500,351.2532,180.1463,357.6901
0.520,598.6498,5.1622,251.4766,0.2510,3.8000,-0.4500,349.3321,180.2349,357.1413
0.632,598.5606,5.0131,251.7816,0.2510,3.8000,-0.4500,347.8252,180.3154,356.8883
0.746,598.4519,4.8041,252.1441,0.2510,3.8000,-0.4500,346.1833,180.4085,356.8289
0.860,598.3600,4.6180,252.4414,0.2510,3.8000,-0.4500,345.0027,180.4749,356.9565
0.975,598.2486,4.3924,252.7935,0.2510,3.8000,-0.4500,343.8467,180.5358,357.2721
1.093,598.1362,4.1725,253.1426,0.2510,3.8000,-0.4500,342.9821,180.5757,357.7047
1.207,598.0226,3.9621,253.4906,0.2510,3.8000,-0.4500,342.3931,180.5980,358.1913
1.320,597.9078,3.7612,253.8383,0.2510,3.8000,-0.4500,342.0500,180.6080,358.6747
1.436,597.8102,3.5968,254.1268,0.2510,3.8000,-0.4500,341.9837,180.6096,358.8266
1.550,597.6946,3.4076,254.4747,0.2510,3.8000,-0.4500,341.9763,180.6097,359.1555
1.665,597.5767,3.2166,254.8214,0.2510,3.8000,-0.4500,341.9763,180.6097,359.1555
1.781,597.4603,3.0305,255.1686,0.2510,3.8000,-0.4500,342.0364,180.6089,359.3103
1.897,597.3625,2.8714,255.4569,0.2510,3.8000,-0.4500,342.0364,180.6089,359.3103
2.013,597.2454,2.6749,255.8013,0.2510,3.8000,-0.4500,342.0364,180.6089,359.3103
2.138,597.1298,2.4676,256.1469,0.2510,3.8000,-0.4500,341.5514,180.6135,359.5937
2.247,597.0128,2.2406,256.4896,0.2510,3.8000,-0.4500,340.5932,180.6189,359.7572
2.354,596.9138,2.0380,256.7711,0.2510,3.8000,-0.4500,339.6467,180.6231,359.7527
2.459,596.8140,1.8264,257.0484,0.2510,3.8000,-0.4500,338.7128,180.6282,359.6443
2.564,596.6931,1.5646,257.3756,0.2510,3.8000,-0.4500,337.7757,180.6364,359.3862
2.669,596.5917,1.3435,257.6442,0.2510,3.8000,-0.4500,337.2554,180.6438,359.0608
2.778,596.4897,1.1231,257.9099,0.2510,3.8000,-0.4500,337.0426,180.6482,358.6335
