time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.082,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.190,598.9960,5.1807,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.295,598.9960,4.9589,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.396,598.9960,4.6661,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.513,598.9960,4.2305,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.627,598.9960,3.7129,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.758,598.9960,3.1227,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.877,598.9960,2.4681,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.991,598.9960,1.7566,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.100,598.9960,1.1249,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.227,598.9960,0.1879,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.346,598.9960,-0.6584,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.454,598.9960,-1.3906,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.563,598.9960,-2.2982,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.680,598.9960,-3.0761,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.788,598.9951,-3.9584,250.3639,0.2510,3.8000,-0.4500,357.5451,179.9995,0.0255
1.898,598.9935,-4.4770,250.1986,0.2510,3.8000,-0.4500,353.0482,179.9955,0.0749
2.022,598.9914,-4.8350,250.0360,0.2510,3.8000,-0.4500,349.1970,179.9889,0.1228
2.129,598.9904,-4.9255,249.9631,0.2510,3.8000,-0.4500,347.9318,179.9859,0.1428
