time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9960,5.1424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9960,5.1424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.106,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.207,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.308,598.9960,4.2305,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.410,598.9960,3.8045,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.510,598.9960,3.3270,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.619,598.9960,2.6930,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.720,598.9960,2.1191,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.822,598.9960,1.5080,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.922,598.9960,0.8632,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.023,598.9960,0.1880,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.126,598.9960,-0.5147,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.228,598.9959,-1.1584,250.4301,0.2510,3.8000,-0.4500,359.4267,180.0000,0.0040
1.333,598.9955,-1.5971,250.3706,0.2510,3.8000,-0.4500,357.7462,179.9997,0.0167
1.436,598.9950,-1.8135,250.3244,0.2510,3.8000,-0.4500,356.4993,179.9992,0.0280
1.537,598.9948,-1.8672,250.2958,0.2510,3.8000,-0.4500,355.7915,179.9988,0.0365
1.645,598.9947,-1.8135,250.2871,0.2510,3.8000,-0.4500,355.6970,179.9987,0.0380
1.748,598.9947,-1.7420,250.2825,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
1.856,598.9947,-1.6878,250.2779,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
1.961,598.9947,-1.6710,250.2724,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
2.071,598.9947,-1.7000,250.2677,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
