time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.095,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.201,598.9960,5.1424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.312,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.413,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.521,598.9958,4.1496,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.631,598.9958,3.7342,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.752,598.9958,3.3672,250.4560,0.2510,3.8000,-0.4500,0.1755,180.0000,0.0022
0.861,598.9957,3.1807,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
0.973,598.9957,3.1408,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.105,598.9957,3.1942,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.220,598.9957,3.2787,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.327,598.9957,3.3445,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.437,598.9957,3.3927,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.569,598.9957,3.4256,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.685,598.9957,3.4277,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.791,598.9957,3.4186,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.898,598.9957,3.4055,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
2.028,598.9957,3.3878,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
2.146,598.9957,3.3771,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
2.258,598.9957,3.3718,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
