time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.095,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.201,600.0000,4.7624,250.0000,0.0000,180.0000,0.0000
0.312,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.413,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.521,599.9999,3.7696,250.0000,0.0000,180.0000,0.0000
0.631,599.9999,3.3542,250.0000,0.0000,180.0000,0.0000
0.752,599.9998,2.9858,250.0072,0.1755,180.0000,0.0022
0.861,599.9997,2.7979,250.0144,0.3507,180.0000,0.0040
0.973,599.9997,2.7579,250.0144,0.3507,180.0000,0.0040
1.105,599.9997,2.8114,250.0144,0.3507,180.0000,0.0040
1.220,599.9997,2.8959,250.0144,0.3507,180.0000,0.0040
1.327,599.9997,2.9616,250.0144,0.3507,180.0000,0.0040
1.437,599.9997,3.0099,250.0144,0.3507,180.0000,0.0039
1.569,599.9997,3.0428,250.0144,0.3507,180.0000,0.0040
1.685,599.9997,3.0449,250.0144,0.3507,180.0000,0.0040
1.791,599.9997,3.0358,250.0144,0.3507,180.0000,0.0040
1.898,599.9997,3.0227,250.0144,0.3507,180.0000,0.0040
2.028,599.9997,3.0050,250.0144,0.3507,180.0000,0.0040
2.146,599.9997,2.9943,250.0144,0.3507,180.0000,0.0040
2.258,599.9997,2.9889,250.0144,0.3507,180.0000,0.0040
2.366,599.9997,2.9860,250.0144,0.3507,180.0000,0.0039
2.481,599.9997,2.9853,250.0144,0.3507,180.0000,0.0039
2.601,599.9997,2.9853,250.0144,0.3507,180.0000,0.0039
2.711,599.9997,2.9851,250.0144,0.3507,180.0000,0.0039
2.812,599.9997,2.9843,250.0144,0.3507,180.0000,0.0039
2.919,599.9997,2.9830,250.0144,0.3507,180.0000,0.0039
3.025,599.9997,2.9806,250.0144,0.3507,180.0000,0.0039
3.126,599.9997,2.9782,250.0144,0.3507,180.0000,0.0039
3.240,599.9997,2.9756,250.0144,0.3507,180.0000,0.0039
3.346,599.9997,2.9724,250.0144,0.3507,180.0000,0.0039
3.451,599.9997,2.9698,250.0144,0.3507,180.0000,0.0038
3.559,599.9997,2.9672,250.0144,0.3507,180.0001,0.0038
3.664,599.9997,2.9641,250.0144,0.3508,180.0001,0.0038
3.768,599.9997,2.9616,250.0144,0.3508,180.0001,0.0038
3.880,599.9997,2.9590,250.0144,0.3508,180.0001,0.0038
3.983,599.9997,2.9560,250.0144,0.3508,180.0001,0.0038
4.085,599.9997,2.9534,250.0144,0.3508,180.0001,0.0038
4.192,599.9997,2.9507,250.0144,0.3508,180.0002,0.0038
4.296,599.9997,2.9481,250.0144,0.3508,180.0002,0.0038
4.397,599.9997,2.9453,250.0144,0.3508,180.0002,0.0037
4.503,599.9997,2.9421,250.0144,0.3508,180.0002,0.0037
4.604,599.9997,2.9393,250.0144,0.3508,180.0002,0.0037
4.707,599.9997,2.9365,250.0144,0.3508,180.0002,0.0037
4.809,599.9997,2.9337,250.0144,0.3508,180.0002,0.0037
4.915,599.9997,2.9310,250.0144,0.3508,180.0002,0.0037
5.021,599.9997,2.9276,250.0144,0.3508,180.0002,0.0037
5.132,599.9997,2.9248,250.0144,0.3508,180.0002,0.0037
5.244,599.9997,2.9214,250.0144,0.3508,180.0002,0.0037
5.349,599.9997,2.9186,250.0144,0.3508,180.0003,0.0036
5.467,599.9997,2.9152,250.0144,0.3508,180.0003,0.0036
5.579,599.9997,2.9124,250.0144,0.3508,180.0003,0.0036
5.685,599.9997,2.9091,250.0144,0.3508,180.0003,0.0036
5.789,599.9997,2.9062,250.0144,0.3508,180.0003,0.0036
5.897,599.9997,2.9034,250.0144,0.3508,180.0003,0.0036
6.003,599.9997,2.9000,250.0144,0.3508,180.0003,0.0036
6.104,599.9997,2.8972,250.0144,0.3508,180.0003,0.0036
6.216,599.9997,2.8944,250.0144,0.3508,180.0003,0.0035
6.320,599.9997,2.8915,250.0144,0.3508,180.0003,0.0035
6.422,599.9997,2.8881,250.0144,0.3508,180.0004,0.0035
6.528,599.9997,2.8852,250.0144,0.3508,180.0004,0.0035
6.640,599.9997,2.8824,250.0144,0.3508,180.0004,0.0035
6.740,599.9997,2.8789,250.0144,0.3508,180.0004,0.0035
6.844,599.9997,2.8760,250.0144,0.3508,180.0004,0.0035
6.945,599.9997,2.8731,250.0144,0.3508,180.0004,0.0035
7.050,599.9997,2.8702,250.0144,0.3508,180.0004,0.0035
7.153,599.9997,2.8672,250.0144,0.3508,180.0004,0.0035
7.257,599.9997,2.8643,250.0144,0.3508,180.0004,0.0034
7.360,599.9997,2.8613,250.0144,0.3508,180.0004,0.0034
7.472,599.9997,2.8577,250.0144,0.3508,180.0004,0.0034
7.581,599.9997,2.8541,250.0144,0.3508,180.0004,0.0034
7.686,599.9997,2.8510,250.0144,0.3508,180.0004,0.0034
7.799,599.9997,2.8480,250.0144,0.3508,180.0004,0.0034
7.905,599.9997,2.8443,250.0144,0.3508,180.0004,0.0034
8.012,599.9997,2.8412,250.0144,0.3508,180.0004,0.0034
8.122,599.9997,2.8376,250.0144,0.3508,180.0004,0.0034
8.224,599.9997,2.8345,250.0144,0.3508,180.0004,0.0034
8.327,599.9997,2.8314,250.0144,0.3508,180.0004,0.0034
8.441,599.9997,2.8277,250.0144,0.3508,180.0004,0.0034
8.547,599.9997,2.8247,250.0144,0.3508,180.0004,0.0034
8.650,599.9997,2.8216,250.0144,0.3508,180.0005,0.0034
8.758,599.9997,2.8186,250.0144,0.3508,180.0005,0.0034
