time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.082,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.191,598.9960,5.1807,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.295,598.9960,4.9589,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.398,598.9960,4.6661,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.517,598.9960,4.2304,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.629,598.9960,3.7128,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.747,598.9960,3.1226,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.860,599.0040,2.5199,250.4634,0.2510,3.8000,-0.4500,0.3880,179.9992,359.7679
0.980,599.0596,2.1419,250.5541,0.2510,3.8000,-0.4500,3.0018,179.9524,358.1668
1.081,599.0958,2.0026,250.6099,0.2510,3.8000,-0.4500,4.6052,179.8864,357.1195
1.193,599.1177,1.9860,250.6394,0.2510,3.8000,-0.4500,5.4521,179.8391,356.4841
1.300,599.1287,2.0466,250.6507,0.2510,3.8000,-0.4500,5.7763,179.8182,356.1646
1.432,599.1284,2.1808,250.6503,0.2510,3.8000,-0.4500,5.7763,179.8182,356.1646
1.551,599.1343,2.2820,250.6509,0.2510,3.8000,-0.4500,5.7884,179.8174,355.9983
1.659,599.1403,2.3388,250.6512,0.2510,3.8000,-0.4500,5.7912,179.8172,355.8333
1.770,599.1495,2.3684,250.6499,0.2510,3.8000,-0.4500,5.7364,179.8213,355.5800
1.901,599.1555,2.3664,250.6489,0.2510,3.8000,-0.4500,5.6927,179.8248,355.4190
2.020,599.1671,2.3421,250.6452,0.2510,3.8000,-0.4500,5.5541,179.8363,355.1114
2.135,599.1756,2.3175,250.6417,0.2510,3.8000,-0.4500,5.4236,179.8478,354.8902
2.249,599.1814,2.2918,250.6393,0.2510,3.8000,-0.4500,5.3298,179.8563,354.7487
2.370,599.1925,2.2674,250.6336,0.2510,3.8000,-0.4500,5.1258,179.8757,354.4734
2.471,599.1981,2.2524,250.6306,0.2510,3.8000,-0.4500,5.0118,179.8869,354.3412
2.572,599.2085,2.2369,250.6240,0.2510,3.8000,-0.4500,4.7838,179.9100,354.0883
2.675,599.2116,2.2267,250.6228,0.2510,3.8000,-0.4500,4.7242,179.9163,354.0295
2.784,599.2217,2.2103,250.6158,0.2510,3.8000,-0.4500,4.4799,179.9424,353.7959
2.887,599.2272,2.1972,250.6124,0.2510,3.8000,-0.4500,4.3492,179.9568,353.6838
2.990,599.2367,2.1801,250.6047,0.2510,3.8000,-0.4500,4.0916,179.9859,353.4704
3.100,599.2405,2.1623,250.6036,0.2510,3.8000,-0.4500,4.0238,179.9937,353.4204
3.203,599.2513,2.1404,250.5932,0.2510,3.8000,-0.4500,3.6839,180.0337,353.1793
