time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9194,5.2159,250.4523,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9194,5.2159,250.4523,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.101,598.8085,5.0092,250.4549,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.204,598.6545,4.7300,250.4573,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.311,598.4616,4.3853,250.4594,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.414,598.2350,3.9813,250.4748,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.518,598.0056,3.4562,250.6349,0.2510,3.8000,-0.4500,354.3545,180.0038,359.9107
0.623,597.8619,3.0606,250.8591,0.2510,3.8000,-0.4500,349.1167,180.0199,359.7124
0.726,597.7399,2.7688,251.1295,0.2510,3.8000,-0.4500,345.9559,180.0434,359.4097
0.827,597.6279,2.5600,251.4279,0.2510,3.8000,-0.4500,344.3255,180.0657,359.0188
0.930,597.5205,2.3996,251.7400,0.2510,3.8000,-0.4500,343.4633,180.0843,358.5622
1.030,597.4150,2.2535,252.0556,0.2510,3.8000,-0.4500,342.7661,180.1058,358.0648
1.131,597.3113,2.0964,252.3671,0.2510,3.8000,-0.4500,341.9180,180.1400,357.5525
1.234,597.2094,1.9165,252.6697,0.2510,3.8000,-0.4500,340.8777,180.1918,357.0566
1.337,597.0901,1.6693,253.0179,0.2510,3.8000,-0.4500,339.5263,180.2725,356.5378
1.437,596.9931,1.4441,253.2964,0.2510,3.8000,-0.4500,338.4804,180.3435,356.2162
1.542,596.8979,1.2104,253.5670,0.2510,3.8000,-0.4500,337.6342,180.4055,356.0334
1.643,596.8037,0.9772,253.8333,0.2510,3.8000,-0.4500,337.0694,180.4481,356.0180
1.745,596.7092,0.7513,254.0974,0.2510,3.8000,-0.4500,337.0694,180.4482,356.0180
1.866,596.5978,0.4997,254.4208,0.2510,3.8000,-0.4500,337.1885,180.4397,356.4470
1.985,596.4869,0.2821,254.7533,0.2510,3.8000,-0.4500,337.8629,180.4006,357.3250
2.086,596.3945,0.1302,255.0381,0.2510,3.8000,-0.4500,338.8928,180.3579,358.2288
2.188,596.3029,0.0093,255.3304,0.2510,3.8000,-0.4500,340.3359,180.3248,359.2801
2.289,596.2134,-0.0775,255.6295,0.2510,3.8000,-0.4500,342.1707,180.3207,0.4605
2.400,596.1107,-0.1338,255.9945,0.2510,3.8000,-0.4500,344.8378,180.3810,1.9990
2.503,596.0306,-0.1404,256.2999,0.2510,3.8000,-0.4500,347.3814,180.5033,3.3284
2.604,595.9564,-0.1122,256.6021,0.2510,3.8000,-0.4500,350.1323,180.6992,4.6455
2.705,595.8891,-0.0528,256.8971,0.2510,3.8000,-0.4500,352.9936,180.9666,5.9012
2.805,595.8282,0.0327,257.1813,0.2510,3.8000,-0.4500,355.8620,181.2943,7.0557
2.909,595.7734,0.1388,257.4524,0.2510,3.8000,-0.4500,358.6401,181.6643,8.0832
3.011,595.7234,0.2598,257.7090,0.2510,3.8000,-0.4500,1.2478,182.0556,8.9733
3.113,595.6777,0.3914,257.9509,0.2510,3.8000,-0.4500,3.6295,182.4484,9.7297
3.220,595.6267,0.5583,258.2230,0.2510,3.8000,-0.4500,6.1497,182.8994,10.4805
3.324,595.5870,0.7025,258.4356,0.2510,3.8000,-0.4500,7.9631,183.2460,10.9994
3.429,595.5491,0.8499,258.6368,0.2510,3.8000,-0.4500,9.5303,183.5606,11.4449
3.534,595.5128,1.0001,258.8275,0.2510,3.8000,-0.4500,10.8758,183.8423,11.8381
3.638,595.4716,1.1835,259.0442,0.2510,3.8000,-0.4500,12.2390,184.1393,12.2667
3.742,595.4391,1.3389,259.2155,0.2510,3.8001,-0.4500,13.2013,184.3568,12.6043
3.845,595.4085,1.4966,259.3795,0.2510,3.8001,-0.4500,14.0350,184.5511,12.9345
3.946,595.3798,1.6566,259.5365,0.2510,3.8000,-0.4500,14.7633,184.7260,13.2626
4.050,595.3531,1.8184,259.6873,0.2510,3.8000,-0.4500,15.4038,184.8843,13.5898
4.155,595.3280,1.9820,259.8325,0.2510,3.8000,-0.4500,15.9678,185.0277,13.9133
4.257,595.3006,2.1798,260.0003,0.2510,3.8000,-0.4500,16.5506,185.1801,14.2876
4.365,595.2793,2.3452,260.1357,0.2510,3.8001,-0.4500,16.9553,185.2889,14.5757
4.466,595.2581,2.5085,260.2696,0.2510,3.8000,-0.4500,17.1594,185.3447,14.7322
4.570,595.2358,2.6695,260.4037,0.2510,3.8000,-0.4500,17.1594,185.3447,14.7323
4.671,595.2142,2.8307,260.5365,0.2510,3.8000,-0.4500,17.1594,185.3447,14.7322
