time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.000,599.9235,4.8359,250.0023,0.0000,180.0000,0.0000
0.000,599.9235,4.8359,250.0023,0.0000,180.0000,0.0000
0.101,599.8126,4.6292,250.0049,0.0000,180.0000,0.0000
0.204,599.6586,4.3500,250.0073,0.0000,180.0000,0.0000
0.311,599.4656,4.0053,250.0094,0.0000,180.0000,0.0000
0.414,599.2390,3.6013,250.0248,0.0000,180.0000,0.0000
0.518,599.0102,3.1239,250.1498,354.3545,180.0038,359.9107
0.623,598.8676,2.7774,250.3461,349.1167,180.0199,359.7124
0.726,598.7474,2.5194,250.6025,345.9559,180.0434,359.4097
0.827,598.6377,2.3324,250.8954,344.3255,180.0657,359.0188
0.930,598.5330,2.1877,251.2061,343.4633,180.0843,358.5622
1.030,598.4303,2.0564,251.5214,342.7661,180.1058,358.0648
1.131,598.3293,1.9160,251.8323,341.9180,180.1400,357.5525
1.234,598.2298,1.7541,252.1337,340.8777,180.1918,357.0566
1.337,598.1127,1.5281,252.4800,339.5263,180.2725,356.5378
1.437,598.0168,1.3180,252.7568,338.4804,180.3435,356.2162
1.542,597.9220,1.0953,253.0257,337.6342,180.4055,356.0334
1.643,597.8275,0.8676,253.2903,337.0694,180.4481,356.0180
1.745,597.7330,0.6417,253.5544,337.0694,180.4482,356.0180
1.866,597.6193,0.3819,253.8753,337.1885,180.4397,356.4470
1.985,597.5038,0.1434,254.2040,337.8629,180.4006,357.3250
2.086,597.4064,-0.0332,254.4863,338.8928,180.3579,358.2288
2.188,597.3085,-0.1852,254.7773,340.3359,180.3248,359.2801
2.289,597.2112,-0.3091,255.0767,342.1707,180.3207,0.4605
2.400,597.0972,-0.4164,255.4451,344.8378,180.3810,1.9990
2.503,597.0061,-0.4692,255.7565,347.3814,180.5033,3.3284
2.604,596.9199,-0.4884,256.0681,350.1323,180.6992,4.6455
2.705,596.8400,-0.4756,256.3756,352.9936,180.9666,5.9012
2.805,596.7667,-0.4340,256.6751,355.8620,181.2943,7.0557
2.909,596.7001,-0.3678,256.9631,358.6401,181.6643,8.0832
3.011,596.6396,-0.2818,257.2375,1.2478,182.0556,8.9733
3.113,596.5845,-0.1802,257.4971,3.6295,182.4484,9.7297
3.220,596.5240,-0.0429,257.7892,6.1497,182.8994,10.4805
3.324,596.4778,0.0810,258.0171,7.9631,183.2460,10.9994
3.429,596.4343,0.2117,258.2319,9.5303,183.5606,11.4449
3.534,596.3931,0.3476,258.4348,10.8758,183.8423,11.8381
3.638,596.3468,0.5167,258.6642,12.2390,184.1393,12.2667
3.742,596.3104,0.6618,258.8449,13.2013,184.3568,12.6043
3.845,596.2759,0.8102,259.0172,14.0350,184.5511,12.9345
3.946,596.2436,0.9615,259.1819,14.7633,184.7260,13.2626
4.050,596.2132,1.1154,259.3398,15.4038,184.8843,13.5898
4.155,596.1846,1.2715,259.4914,15.9678,185.0277,13.9133
4.257,596.1531,1.4611,259.6661,16.5506,185.1801,14.2876
4.365,596.1286,1.6205,259.8065,16.9553,185.2889,14.5757
4.466,596.1057,1.7806,259.9430,17.1594,185.3447,14.7322
4.570,596.0834,1.9416,260.0771,17.1594,185.3447,14.7323
4.671,596.0618,2.1028,260.2099,17.1594,185.3447,14.7322
4.777,596.0357,2.2951,260.3690,17.1594,185.3447,14.7323
4.883,596.0131,2.4532,260.5025,17.1595,185.3447,14.7323
4.989,595.9890,2.6080,260.6380,17.1595,185.3447,14.7323
5.097,595.9567,2.7874,260.8053,16.8198,185.2524,14.4120
5.209,595.9252,2.9303,260.9512,16.1700,185.0820,13.8169
5.314,595.8883,3.0653,261.1058,15.2906,184.8639,13.0353
5.418,595.8353,3.2134,261.3059,13.9145,184.5502,11.8512
5.521,595.7822,3.3215,261.4873,12.4786,184.2568,10.6544
5.624,595.7205,3.4114,261.6837,10.7657,183.9497,9.2680
5.725,595.6496,3.4789,261.8963,8.7741,183.6482,7.7028
5.833,595.5694,3.5196,262.1251,6.5195,183.3754,5.9804
5.938,595.4622,3.5277,262.4193,3.5236,183.1194,3.7553
6.050,595.3654,3.4975,262.6779,0.8647,182.9898,1.8254
6.153,595.2638,3.4335,262.9450,358.1573,182.9494,359.8866
6.266,595.1385,3.3147,263.2715,354.9960,183.0181,357.6289
6.376,595.0332,3.1849,263.5446,352.5602,183.1573,355.8609
6.478,594.9075,2.9992,263.8695,350.0187,183.3868,353.9156
6.580,594.8041,2.8261,264.1362,348.3056,183.5949,352.4518
6.681,594.7017,2.6421,264.3989,347.0112,183.7854,351.1326
6.783,594.6003,2.4523,264.6581,346.1587,183.9308,349.9596
6.886,594.4990,2.2614,264.9149,345.7539,184.0079,348.9373
6.997,594.3768,2.0366,265.2219,345.8506,183.9865,347.9220
7.098,594.2733,1.8575,265.4784,346.4033,183.8607,347.2676
7.200,594.1673,1.6900,265.7371,347.3698,183.6317,346.8063
7.302,594.0582,1.5376,265.9987,348.7329,183.3013,346.5576
7.404,593.9448,1.4045,266.2640,350.4703,182.8781,346.5375
7.505,593.8265,1.2944,266.5328,352.5491,182.3784,346.7488
7.610,593.7033,1.2107,266.8040,354.9180,181.8260,347.1776
7.714,593.5752,1.1552,267.0757,357.5001,181.2511,347.7932
7.818,593.4164,1.1257,267.3995,0.7283,180.5789,348.7139
7.924,593.2820,1.1296,267.6646,3.3722,180.0710,349.5674
8.031,593.1471,1.1550,267.9239,5.8223,179.6374,350.4361
8.135,593.0133,1.1964,268.1768,7.9428,179.2931,351.2654
8.236,592.8815,1.2480,268.4244,9.6164,179.0439,352.0104
8.340,592.7269,1.3149,268.7173,10.9041,178.8682,352.7492
8.440,592.6010,1.3688,268.9609,11.3030,178.8179,353.2150
8.542,592.4775,1.4164,269.2072,11.1494,178.8363,353.3445
8.643,592.3560,1.4537,269.4584,10.4074,178.9225,353.5777
8.745,592.2364,1.4769,269.7162,9.2448,179.0545,353.6238
8.847,592.1179,1.4822,269.9814,7.7290,179.2275,353.4686
8.948,592.0009,1.4657,270.2541,5.9085,179.4428,353.1186
9.050,591.8855,1.4247,270.5337,3.8426,179.7024,352.5907
9.154,591.7717,1.3577,270.8183,1.6144,180.0056,351.9148
9.256,591.6599,1.2652,271.1058,359.3314,180.3455,351.1371
9.357,591.5288,1.1242,271.4515,356.6948,180.7798,350.1567
9.468,591.4218,0.9870,271.7376,354.7317,181.1350,349.3847
9.578,591.2955,0.8072,272.0773,352.8237,181.5080,348.6239
9.679,591.1909,0.6524,272.3572,351.7112,181.7382,348.2073
9.780,591.0854,0.5001,272.6353,351.1021,181.8678,348.0475
9.885,590.9783,0.3567,272.9131,351.1021,181.8678,348.0475
9.996,590.8685,0.2292,273.1917,351.5925,181.7652,348.5447
10.102,590.7318,0.1066,273.5282,352.9859,181.4937,349.5633
10.208,590.6142,0.0374,273.8103,354.8072,181.1757,350.7266
10.310,590.4940,0.0039,274.0920,357.1845,180.8169,352.1374
10.412,590.3731,0.0095,274.3698,0.0316,180.4643,353.7365
10.514,590.2542,0.0539,274.6390,3.2136,180.1631,355.4430
10.614,590.1397,0.1337,274.8951,6.5567,179.9466,357.1641
10.716,590.0322,0.2425,275.1341,9.8738,179.8291,358.8078
10.826,589.9134,0.4011,275.3963,13.5858,179.8091,0.5692
10.929,589.8228,0.5486,275.5940,16.3150,179.8678,1.7974
11.029,589.7387,0.7046,275.7744,18.6427,179.9655,2.7765
11.129,589.6600,0.8657,275.9398,20.5489,180.0768,3.4987
11.233,589.5850,1.0295,276.0927,22.0438,180.1818,3.9721
11.334,589.5119,1.1946,276.2359,23.1545,180.2681,4.2156
11.435,589.4396,1.3603,276.3721,23.9157,180.3298,4.2549
11.536,589.3667,1.5256,276.5038,24.2972,180.3607,4.1598
11.640,589.2775,1.7231,276.6602,24.3442,180.3644,3.9988
11.746,589.2006,1.8859,276.7911,24.3061,180.3618,3.5200
11.847,589.1205,2.0456,276.9248,24.0368,180.3451,3.0084
11.951,589.0375,2.2006,277.0634,23.5723,180.3209,2.4886
12.056,588.9512,2.3499,277.2085,22.9644,180.2953,1.9601
12.159,588.8430,2.5200,277.3921,22.1340,180.2697,1.3041
12.261,588.7491,2.6539,277.5532,21.4522,180.2565,0.7254
12.362,588.6519,2.7810,277.7207,20.8901,180.2520,0.0995
12.473,588.5508,2.9021,277.8929,20.5565,180.2532,359.4025
12.574,588.4456,3.0183,278.0677,20.5226,180.2535,358.6029
12.677,588.3129,3.1528,278.2778,20.8751,180.2399,357.4518
12.781,588.1960,3.2609,278.4518,21.4228,180.2076,356.2834
12.881,588.0726,3.3638,278.6242,22.1042,180.1511,354.8998
12.984,587.9418,3.4601,278.7955,22.8267,180.0705,353.3055
13.084,587.8032,3.5479,278.9664,23.5110,179.9718,351.5258
13.190,587.6567,3.6257,279.1383,24.0991,179.8654,349.6009
13.296,587.5026,3.6919,279.3126,24.5540,179.7652,347.5818
13.400,587.3088,3.7547,279.5264,24.9012,179.6732,345.1164
13.511,587.1414,3.7922,279.7093,25.0251,179.6347,343.0996
13.612,586.9698,3.8164,279.8972,25.0127,179.6396,341.1829
13.714,586.7953,3.8277,280.0900,24.8858,179.6900,339.4233
13.817,586.5836,3.8256,280.3271,24.6208,179.8054,337.5880
13.928,586.4062,3.8128,280.5284,24.3409,179.9365,336.3341
14.035,586.2284,3.7919,280.7320,24.0388,180.0851,335.3594
14.144,586.0150,3.7594,280.9778,23.6850,180.2661,334.5785
14.256,585.8369,3.7289,281.1828,23.4731,180.3767,334.2959
14.362,585.6224,3.6919,281.4277,23.4731,180.3767,334.2960
14.469,585.4428,3.6641,281.6301,23.4184,180.4053,334.3773
14.577,585.2263,3.6365,281.8701,23.1489,180.5442,335.0914
14.681,585.0448,3.6203,282.0668,23.0436,180.5966,335.8902
14.786,584.8630,3.6117,282.2607,23.0214,180.6072,336.8158
14.894,584.6813,3.6110,282.4517,23.0378,180.5998,337.8250
15.000,584.4641,3.6206,282.6779,23.0444,180.5968,339.0820
15.104,584.2844,3.6362,282.8649,22.9873,180.6198,340.1126
15.206,584.1071,3.6572,283.0514,22.8273,180.6807,341.0804
15.315,583.9321,3.6815,283.2387,22.5228,180.7908,341.9467
15.424,583.7263,3.7116,283.4668,21.9140,180.9990,342.8085
15.526,583.5584,3.7342,283.6614,21.1666,181.2430,343.3525
15.633,583.3938,3.7511,283.8618,20.1756,181.5556,343.7238
15.739,583.2014,3.7594,284.1116,18.6482,182.0245,343.9357
15.845,583.0456,3.7523,284.3284,17.0974,182.4935,343.9233
15.947,582.8942,3.7297,284.5532,15.3194,183.0297,343.7545
16.056,582.7476,3.6891,284.7850,13.3638,183.6234,343.4531
16.166,582.5779,3.6156,285.0700,10.8939,184.3854,342.9630
16.273,582.4417,3.5346,285.3105,8.8602,185.0271,342.4948
16.383,582.2830,3.4177,285.5991,6.6481,185.7432,341.9280
16.484,582.1534,3.3088,285.8372,5.1638,186.2361,341.5008
16.586,582.0250,3.1930,286.0720,4.1245,186.5885,341.1407
16.686,581.8973,3.0727,286.3031,3.5293,186.7938,340.8498
16.793,581.7696,2.9494,286.5314,3.3923,186.8416,340.7503
16.898,581.6160,2.7988,286.8034,3.3923,186.8416,340.7503
17.010,581.4873,2.6725,287.0286,3.3923,186.8416,340.7504
17.115,581.3582,2.5478,287.2530,3.5740,186.7773,340.3729
17.225,581.2015,2.4030,287.5209,3.9878,186.6278,340.0342
17.333,581.0687,2.2885,287.7433,4.4943,186.4423,339.8485
17.438,580.9056,2.1606,288.0093,5.3035,186.1428,339.6892
17.548,580.7663,2.0632,288.2304,6.1485,185.8276,339.5858
17.651,580.6236,1.9746,288.4509,7.1373,185.4562,339.5056
17.753,580.4774,1.8956,288.6705,8.2465,185.0372,339.4508
17.861,580.2969,1.8135,288.9330,9.6910,184.4884,339.4169
17.962,580.1427,1.7556,289.1505,10.9456,184.0094,339.4082
18.241,579.6948,1.6390,289.7523,14.3534,182.6964,339.3772
18.342,579.5302,1.6105,289.9647,15.4235,182.2792,339.3254
18.449,579.3639,1.5868,290.1760,16.3709,181.9067,339.2366
18.555,579.1962,1.5665,290.3865,17.1775,181.5863,339.1070
18.664,578.9935,1.5449,290.6387,17.9462,181.2770,338.9011
18.774,578.8240,1.5278,290.8489,18.4195,181.0838,338.6974
18.880,578.6201,1.5072,291.1016,18.4964,181.0522,338.6545
18.982,578.4499,1.4891,291.3127,18.6141,181.0035,338.5328
19.085,578.2795,1.4702,291.5245,18.6141,181.0035,338.5328
19.191,578.1091,1.4509,291.7368,18.6141,181.0035,338.5328
19.291,577.9385,1.4319,291.9495,18.6141,181.0035,338.5328
19.395,577.7679,1.4145,292.1621,18.6141,181.0035,338.5328
19.506,577.5630,1.3984,292.4166,18.5851,181.0155,338.6151
19.895,576.9125,1.4242,293.2039,18.1198,181.1955,342.5588
19.999,576.7104,1.4730,293.4420,18.1212,181.1954,344.7237
20.102,576.5463,1.5335,293.6354,18.1875,181.1779,346.8579
20.204,576.3887,1.6130,293.8235,18.3083,181.1511,349.2546
20.312,576.2404,1.7113,294.0063,18.4747,181.1221,351.8552
20.420,576.0776,1.8522,294.2186,18.7197,181.0927,355.1367
20.526,575.9576,1.9862,294.3899,18.9505,181.0780,357.9031
20.630,575.8529,2.1328,294.5565,19.2033,181.0746,0.6071
20.731,575.7639,2.2891,294.7183,19.4885,181.0848,3.1736
20.835,575.6904,2.4529,294.8754,19.8132,181.1113,5.5451
20.940,575.6217,2.6561,295.0580,20.2316,181.1648,8.0802
21.042,575.5788,2.8290,295.2056,20.5556,181.2195,9.9088
21.147,575.5471,3.0035,295.3495,20.8060,181.2699,11.4710
21.251,575.5248,3.1785,295.4907,20.9396,181.3004,12.7685
21.355,575.5101,3.3529,295.6307,20.9218,181.2956,13.8085
21.462,575.4996,3.5602,295.7993,20.6625,181.2245,14.7298
21.563,575.4949,3.7301,295.9431,20.2214,181.0982,15.2363
21.663,575.4916,3.8960,296.0925,19.5517,180.9020,15.5133
21.766,575.4879,4.0561,296.2499,18.6280,180.6299,15.5652
21.873,575.4811,4.2083,296.4184,17.4203,180.2778,15.3917
21.978,575.4664,4.3755,296.6395,15.5452,179.7483,14.8760
22.089,575.4457,4.4966,296.8431,13.5787,179.2215,14.1736
22.191,575.4146,4.5948,297.0670,11.1981,178.6274,13.2015
22.297,575.3605,4.6712,297.3646,7.7437,177.8550,11.6441
22.402,575.2994,4.6897,297.6361,4.3544,177.2029,9.9926
22.509,575.2240,4.6579,297.9258,0.5444,176.5981,8.0051
22.610,575.1367,4.5701,298.2273,356.4311,176.1027,5.6904
22.713,575.0418,4.4263,298.5326,352.2099,175.7755,3.0908
22.824,574.9256,4.1887,298.8935,347.3482,175.6514,359.7145
22.929,574.8323,3.9490,299.1838,343.7451,175.7618,356.8301
23.038,574.7292,3.6293,299.5170,340.2173,176.0729,353.4904
23.154,574.6512,3.3476,299.7830,338.0422,176.3891,350.9574
23.261,574.5657,3.0026,300.0918,336.3745,176.7166,348.3605
23.366,574.4992,2.7159,300.3441,335.7431,176.8684,346.6346
23.468,574.4343,2.4349,300.5959,335.7664,176.8607,345.3385
23.570,574.3685,2.1643,300.8509,336.4183,176.6671,344.4823
23.694,574.2842,1.8606,301.1665,338.0123,176.1774,344.0337
23.796,574.2062,1.6329,301.4415,340.0138,175.5648,344.1349
23.912,574.0994,1.4019,301.7887,343.2103,174.6266,344.8120
24.019,573.9764,1.2306,302.1544,347.1976,173.5529,346.0708
24.126,573.8625,1.1417,302.4692,350.9700,172.6503,347.5346
24.234,573.7424,1.1039,302.7870,354.9080,171.8364,349.3394
24.338,573.5978,1.1193,303.1642,359.4083,171.0870,351.8960
24.443,573.4836,1.1728,303.4706,2.6046,170.6967,354.2952
24.544,573.3796,1.2549,303.7686,5.1777,170.4946,356.8517
24.645,573.2888,1.3592,304.0580,7.3076,170.4245,359.4539
24.747,573.2123,1.4813,304.3384,9.2104,170.4483,1.9748
24.850,573.1509,1.6164,304.6097,10.9479,170.5450,4.2981
24.951,573.1035,1.7596,304.8726,12.4634,170.6891,6.3390
25.056,573.0679,1.9069,305.1282,13.6690,170.8450,8.0457
25.159,573.0376,2.0842,305.4284,14.6099,170.9952,9.6193
25.263,573.0191,2.2293,305.6762,14.9277,171.0532,10.5303
25.365,573.0032,2.3694,305.9249,14.8065,171.0288,11.0869
25.466,572.9870,2.5017,306.1777,14.2458,170.9137,11.3052
25.567,572.9673,2.6228,306.4376,13.2510,170.7095,11.2038
25.669,572.9417,2.7288,306.7072,11.8324,170.4266,10.8028
25.770,572.9074,2.8147,306.9888,10.0090,170.0832,10.1240
25.872,572.8630,2.8756,307.2833,7.8155,169.7050,9.1931
25.983,572.7954,2.9091,307.6534,4.7849,169.2492,7.7900
26.089,572.7278,2.9005,307.9735,2.0481,168.9068,6.4333
26.193,572.6517,2.8582,308.3015,359.2727,168.6293,4.9640
26.294,572.5693,2.7855,308.6341,356.6322,168.4345,3.4451
26.396,572.4833,2.6884,308.9688,354.3072,168.3241,1.9427
26.515,572.3770,2.5514,309.3712,352.1637,168.2814,0.2499
26.620,572.2689,2.4073,309.7739,350.9311,168.2904,358.7627
26.722,572.1776,2.2935,310.1103,350.7038,168.2964,357.7267
