time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.083,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.188,600.0000,4.8007,250.0000,0.0000,180.0000,0.0000
0.300,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.402,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.510,600.0000,3.8504,250.0000,0.0000,180.0000,0.0000
0.617,600.0000,3.4244,250.0000,0.0000,180.0000,0.0000
0.725,600.0000,2.8457,250.0000,0.0000,180.0000,0.0000
0.842,600.0000,2.2013,250.0000,0.0000,180.0000,0.0000
0.959,600.0000,1.6197,250.0000,0.0000,180.0000,0.0000
1.075,600.0000,0.8738,250.0000,0.0000,180.0000,0.0000
1.193,600.0000,0.0814,250.0000,0.0000,180.0000,0.0000
1.310,600.0000,-0.7522,250.0000,0.0000,180.0000,0.0000
1.426,600.0000,-1.6224,250.0000,0.0000,180.0000,0.0000
1.541,600.0000,-2.5249,250.0000,0.0000,180.0000,0.0000
1.660,599.9993,-3.2084,249.9245,358.1796,179.9997,0.0163
1.783,599.9976,-3.7350,249.7363,353.7924,179.9969,0.0594
1.890,599.9968,-3.8710,249.6502,351.9829,179.9947,0.0810
2.004,599.9956,-3.8901,249.5869,350.9089,179.9930,0.0985
2.115,599.9951,-3.8651,249.5567,350.6283,179.9924,0.1052
2.232,599.9947,-3.8558,249.5331,350.6283,179.9924,0.1052
2.346,599.9943,-3.9032,249.5095,350.6283,179.9925,0.1052
2.460,599.9940,-4.0128,249.4859,350.6283,179.9925,0.1052
2.565,599.9937,-4.1413,249.4663,350.6283,179.9925,0.1052
2.668,599.9933,-4.2901,249.4467,350.6283,179.9924,0.1052
2.769,599.9930,-4.4473,249.4272,350.6283,179.9924,0.1052
2.874,599.9927,-4.6041,249.4079,350.6283,179.9924,0.1052
2.976,599.9924,-4.7550,249.3887,350.6283,179.9925,0.1052
3.077,599.9921,-4.8977,249.3696,350.6283,179.9925,0.1052
3.178,599.9918,-5.0325,249.3507,350.6283,179.9925,0.1052
3.281,599.9915,-5.1857,249.3283,350.6283,179.9925,0.1052
3.387,599.9911,-5.3085,249.3098,350.6283,179.9925,0.1052
3.493,599.9908,-5.4288,249.2916,350.6283,179.9925,0.1052
3.598,599.9905,-5.5477,249.2736,350.6283,179.9925,0.1052
3.701,599.9915,-5.6894,249.2554,350.7074,179.9926,0.0732
3.806,599.9968,-5.8089,249.2508,351.0302,179.9927,359.9448
3.908,600.0006,-5.9265,249.2435,351.2644,179.9922,359.8546
4.014,600.0034,-6.0429,249.2339,351.4195,179.9918,359.7952
4.117,600.0101,-6.1587,249.2341,351.8101,179.9898,359.6449
4.217,600.0118,-6.2716,249.2227,351.8826,179.9894,359.6167
4.324,600.0208,-6.4050,249.2252,352.3600,179.9853,359.4253
4.427,600.0243,-6.5132,249.2184,352.5102,179.9837,359.3637
4.536,600.0323,-6.6194,249.2220,352.9062,179.9787,359.1952
4.638,600.0394,-6.7232,249.2228,353.2108,179.9740,359.0619
4.740,600.0484,-6.8447,249.2251,353.5903,179.9673,358.8901
4.845,600.0560,-6.9434,249.2272,353.8896,179.9611,358.7510
4.948,600.0625,-7.0398,249.2270,354.1150,179.9559,358.6443
5.054,600.0728,-7.1340,249.2343,354.5142,179.9458,358.4505
5.156,600.0834,-7.2260,249.2420,354.9056,179.9345,358.2578
5.257,600.0922,-7.3154,249.2469,355.2054,179.9249,358.1085
5.359,600.1016,-7.4025,249.2529,355.5184,179.9141,357.9510
5.464,600.1153,-7.5039,249.2650,355.9932,179.8961,357.7113
5.568,600.1249,-7.5856,249.2722,356.2968,179.8835,357.5584
5.669,600.1362,-7.6645,249.2833,356.6829,179.8664,357.3654
5.773,600.1478,-7.7409,249.2951,357.0691,179.8479,357.1748
5.878,600.1589,-7.8143,249.3071,357.4454,179.8287,356.9930
5.981,600.1708,-7.8986,249.3198,357.8337,179.8077,356.8117
6.085,600.1816,-7.9655,249.3337,358.2249,179.7853,356.6359
6.186,600.1905,-8.0291,249.3447,358.5323,179.7668,356.5043
6.287,600.2006,-8.0892,249.3598,358.9318,179.7419,356.3447
6.392,600.2089,-8.1456,249.3721,359.2500,179.7212,356.2277
6.496,600.2177,-8.1980,249.3886,359.6598,179.6937,356.0947
6.600,600.2259,-8.2551,249.4051,0.0620,179.6658,355.9839
6.701,600.2314,-8.2978,249.4194,0.4044,179.6416,355.9146
6.804,600.2366,-8.3353,249.4376,0.8359,179.6105,355.8485
6.906,600.2401,-8.3676,249.4518,1.1656,179.5865,355.8178
7.008,600.2421,-8.3943,249.4667,1.5142,179.5609,355.8112
7.111,600.2428,-8.4149,249.4851,1.9462,179.5293,355.8266
7.213,600.2422,-8.4293,249.4994,2.2801,179.5050,355.8624
7.313,600.2397,-8.4370,249.5168,2.6946,179.4753,355.9333
7.416,600.2370,-8.4382,249.5275,2.9517,179.4571,355.9986
7.522,600.2296,-8.4298,249.5483,3.4663,179.4218,356.1585
7.625,600.2236,-8.4147,249.5606,3.7861,179.4006,356.2805
7.729,600.2146,-8.3922,249.5752,4.1779,179.3757,356.4623
7.833,600.2043,-8.3617,249.5886,4.5574,179.3528,356.6662
7.935,600.1931,-8.3233,249.6003,4.9152,179.3325,356.8864
8.037,600.1826,-8.2770,249.6081,5.1947,179.3177,357.0822
8.139,600.1687,-8.2223,249.6176,5.5443,179.3006,357.3525
8.242,600.1514,-8.1458,249.6266,5.9391,179.2835,357.6936
8.345,600.1365,-8.0729,249.6320,6.2469,179.2718,357.9901
8.448,600.1212,-7.9919,249.6354,6.5382,179.2623,358.2987
8.557,600.1057,-7.9026,249.6370,6.8145,179.2548,358.6193
8.664,600.0869,-7.7847,249.6364,7.1266,179.2483,359.0189
8.765,600.0714,-7.6778,249.6337,7.3702,179.2448,359.3630
8.869,600.0560,-7.5630,249.6291,7.5981,179.2429,359.7155
8.971,600.0410,-7.4407,249.6224,7.8098,179.2425,0.0749
9.074,600.0292,-7.3112,249.6125,7.9696,179.2431,0.3754
9.182,600.0115,-7.1460,249.6001,8.1962,179.2456,0.8472
9.283,599.9982,-7.0009,249.5874,8.3604,179.2486,1.2343
9.386,599.9922,-6.8497,249.5706,8.4477,179.2506,1.4628
9.489,599.9794,-6.6923,249.5544,8.5827,179.2546,1.8793
9.597,599.9680,-6.5289,249.5362,8.6981,179.2588,2.2948
9.700,599.9647,-6.3607,249.5150,8.7531,179.2612,2.5353
9.801,599.9535,-6.1517,249.4888,8.8390,179.2654,3.0399
9.909,599.9528,-5.9731,249.4647,8.8663,179.2669,3.2839
10.016,599.9494,-5.7900,249.4395,8.8877,179.2682,3.6189
10.117,599.9472,-5.6038,249.4130,8.8873,179.2682,3.9526
10.219,599.9495,-5.4142,249.3857,8.8743,179.2672,4.2009
10.319,599.9498,-5.2222,249.3569,8.8364,179.2643,4.5281
10.422,599.9539,-4.9887,249.3215,8.7708,179.2588,4.8562
10.526,599.9602,-4.7922,249.2918,8.7097,179.2534,5.0954
10.629,599.9669,-4.5948,249.2609,8.6206,179.2452,5.3376
10.730,599.9720,-4.3964,249.2284,8.4881,179.2323,5.6439
10.847,599.9880,-4.1581,249.1937,8.4098,179.2244,5.7879
10.954,599.9954,-3.9595,249.1597,8.2237,179.2048,6.0765
11.057,600.0096,-3.7617,249.1304,8.1248,179.1941,6.2054
11.158,600.0173,-3.5649,249.0936,7.8419,179.1622,6.5142
11.266,600.0355,-3.3306,249.0574,7.6563,179.1405,6.6739
11.367,600.0505,-3.1373,249.0265,7.4628,179.1174,6.8179
11.473,600.0679,-2.9463,248.9990,7.3276,179.1010,6.9048
11.578,600.0826,-2.7579,248.9651,7.0246,179.0636,7.0618
11.681,600.1041,-2.5354,248.9321,6.8009,179.0355,7.1593
11.785,600.1221,-2.3533,248.9029,6.5563,179.0044,7.2357
11.895,600.1411,-2.1746,248.8785,6.3939,178.9836,7.2806
12.000,600.1632,-1.9649,248.8450,6.0674,178.9414,7.3403
12.102,600.1825,-1.7940,248.8229,5.9077,178.9207,7.3577
12.205,600.2021,-1.6271,248.7943,5.5716,178.8771,7.3646
