time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.103,598.9960,5.3019,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.210,598.9960,5.1424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.313,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.418,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.541,598.9960,4.0665,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.649,598.9960,3.6609,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.781,598.9958,3.2865,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
0.900,598.9958,3.1654,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.010,598.9958,3.1464,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.120,598.9958,3.2074,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0040
1.248,598.9958,3.2928,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.365,598.9958,3.3662,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.471,598.9958,3.4061,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.577,598.9958,3.4256,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.708,598.9958,3.4265,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0000,0.0039
1.825,598.9958,3.4136,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0039
1.928,598.9958,3.4000,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0039
2.033,598.9958,3.3878,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0039
2.148,598.9958,3.3771,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0039
2.254,598.9958,3.3717,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0039
2.373,598.9958,3.3688,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
2.481,598.9958,3.3681,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
2.590,598.9958,3.3682,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
2.696,598.9958,3.3680,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0002,0.0038
2.801,598.9958,3.3672,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
2.913,598.9958,3.3658,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
3.017,598.9958,3.3639,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
3.131,598.9958,3.3610,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
3.241,598.9958,3.3579,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
3.351,598.9958,3.3553,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
3.457,598.9958,3.3526,250.4621,0.2510,3.8000,-0.4500,0.3507,180.0001,0.0038
