time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.084,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.194,600.0000,4.8007,250.0000,0.0000,180.0000,0.0000
0.298,600.0000,4.5789,250.0000,0.0000,180.0000,0.0000
0.402,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.516,600.0000,3.8504,250.0000,0.0000,180.0000,0.0000
0.626,600.0000,3.3328,250.0000,0.0000,180.0000,0.0000
0.744,600.0000,2.7426,250.0000,0.0000,180.0000,0.0000
0.860,600.0000,2.2013,250.0000,0.0000,180.0000,0.0000
0.973,600.0000,1.4989,250.0000,0.0000,180.0000,0.0000
1.087,600.0000,0.7449,250.0000,0.0000,180.0000,0.0000
1.204,600.0000,-0.0548,250.0000,0.0000,180.0000,0.0000
1.312,600.0000,-0.7522,250.0000,0.0000,180.0000,0.0000
1.423,600.0000,-1.6224,250.0000,0.0000,180.0000,0.0000
1.525,600.0000,-2.3724,250.0000,0.0000,180.0000,0.0000
1.638,599.9996,-3.0912,249.9521,358.8422,179.9999,0.0103
1.747,599.9980,-3.6315,249.7829,354.8464,179.9979,0.0483
1.876,599.9968,-3.8553,249.6644,352.2619,179.9950,0.0773
1.980,599.9960,-3.8942,249.6046,351.1739,179.9934,0.0934
2.088,599.9952,-3.8698,249.5606,350.6283,179.9925,0.1052
2.196,599.9949,-3.8537,249.5410,350.6283,179.9924,0.1052
2.296,599.9946,-3.8714,249.5213,350.6283,179.9924,0.1052
2.397,599.9943,-3.9332,249.5016,350.6283,179.9924,0.1052
2.503,599.9939,-4.0609,249.4780,350.6283,179.9925,0.1052
2.610,599.9936,-4.1991,249.4584,350.6283,179.9925,0.1052
2.711,599.9933,-4.3525,249.4389,350.6283,179.9925,0.1052
2.812,599.9930,-4.5105,249.4195,350.6283,179.9925,0.1052
2.918,599.9927,-4.6654,249.4002,350.6283,179.9925,0.1052
3.027,599.9923,-4.8416,249.3772,350.6283,179.9925,0.1051
3.129,599.9920,-4.9794,249.3582,350.6283,179.9925,0.1052
3.235,599.9917,-5.1100,249.3394,350.6283,179.9925,0.1052
3.337,599.9914,-5.2352,249.3208,350.6283,179.9925,0.1052
3.437,599.9911,-5.3569,249.3025,350.6283,179.9925,0.1052
3.547,599.9907,-5.5003,249.2807,350.6283,179.9925,0.1052
3.652,599.9904,-5.6187,249.2629,350.6283,179.9925,0.1052
3.755,599.9942,-5.7373,249.2547,350.8707,179.9927,0.0078
3.860,599.9980,-5.8558,249.2471,351.1057,179.9926,359.9155
3.961,600.0020,-5.9964,249.2368,351.3336,179.9921,359.8279
4.062,600.0074,-6.1126,249.2340,351.6553,179.9907,359.7045
4.169,600.0106,-6.2266,249.2255,351.8091,179.9898,359.6452
4.275,600.0166,-6.3385,249.2243,352.1353,179.9874,359.5158
4.376,600.0228,-6.4489,249.2235,352.4486,179.9844,359.3891
4.481,600.0296,-6.5772,249.2211,352.7654,179.9807,359.2555
4.584,600.0378,-6.6822,249.2247,353.1485,179.9751,359.0899
4.687,600.0436,-6.7843,249.2229,353.3752,179.9712,358.9882
4.794,600.0511,-6.8844,249.2249,353.6815,179.9654,358.8479
4.895,600.0591,-6.9824,249.2277,353.9874,179.9589,358.7048
5.000,600.0707,-7.0968,249.2355,354.4416,179.9477,358.4866
5.107,600.0792,-7.1895,249.2398,354.7462,179.9392,358.3372
5.209,600.0895,-7.2801,249.2477,355.1230,179.9276,358.1501
5.312,600.0970,-7.3680,249.2503,355.3518,179.9200,358.0353
5.416,600.1084,-7.4538,249.2607,355.7556,179.9053,357.8315
5.523,600.1219,-7.5533,249.2732,356.2214,179.8867,357.5966
5.632,600.1313,-7.6334,249.2809,356.5231,179.8736,357.4453
5.732,600.1427,-7.7108,249.2927,356.9120,179.8556,357.2522
5.837,600.1525,-7.7854,249.3018,357.2185,179.8404,357.1024
5.940,600.1647,-7.8711,249.3153,357.6340,179.8186,356.9054
6.040,600.1761,-7.9392,249.3300,358.0501,179.7954,356.7144
6.147,600.1868,-8.0041,249.3445,358.4471,179.7720,356.5405
6.255,600.1968,-8.0656,249.3589,358.8304,179.7483,356.3829
6.365,600.2069,-8.1346,249.3740,359.2248,179.7229,356.2363
6.472,600.2156,-8.1878,249.3899,359.6216,179.6963,356.1045
6.579,600.2216,-8.2370,249.4001,359.8753,179.6788,356.0349
6.688,600.2299,-8.2896,249.4216,0.3931,179.6424,355.9162
6.796,600.2346,-8.3283,249.4356,0.7225,179.6187,355.8611
6.900,600.2388,-8.3676,249.4537,1.1475,179.5878,355.8215
7.003,600.2410,-8.3942,249.4721,1.5780,179.5562,355.8095
7.112,600.2420,-8.4150,249.4830,1.8285,179.5379,355.8181
7.219,600.2410,-8.4293,249.5017,2.2701,179.5058,355.8635
7.328,600.2377,-8.4377,249.5229,2.7749,179.4696,355.9515
7.433,600.2340,-8.4373,249.5363,3.1011,179.4467,356.0365
7.540,600.2280,-8.4296,249.5524,3.5018,179.4193,356.1659
7.640,600.2219,-8.4147,249.5643,3.8141,179.3987,356.2908
7.743,600.2109,-8.3865,249.5816,4.2791,179.3693,356.5111
7.845,600.2023,-8.3544,249.5914,4.5731,179.3518,356.6725
7.955,600.1905,-8.3145,249.6033,4.9391,179.3311,356.9043
8.058,600.1777,-8.2664,249.6139,5.2958,179.3126,357.1569
8.169,600.1612,-8.1978,249.6242,5.6971,179.2937,357.4771
8.281,600.1440,-8.1173,249.6319,6.0730,179.2781,357.8167
8.390,600.1290,-8.0412,249.6363,6.3699,179.2675,358.1151
8.498,600.1138,-7.9568,249.6390,6.6531,179.2589,358.4271
8.602,600.0952,-7.8448,249.6397,6.9747,179.2511,358.8180
8.708,600.0795,-7.7426,249.6382,7.2269,179.2466,359.1560
8.814,600.0640,-7.6325,249.6347,7.4642,179.2438,359.5035
8.914,600.0487,-7.5146,249.6293,7.6856,179.2425,359.8590
9.016,600.0364,-7.3895,249.6204,7.8538,179.2426,0.1571
9.121,600.0181,-7.2294,249.6095,8.0940,179.2442,0.6265
9.222,600.0042,-7.0883,249.5979,8.2697,179.2467,1.0128
9.328,599.9977,-6.9409,249.5822,8.3640,179.2486,1.2412
9.429,599.9843,-6.7871,249.5672,8.5120,179.2524,1.6589
9.536,599.9720,-6.6270,249.5501,8.6408,179.2566,2.0765
9.640,599.9659,-6.4282,249.5259,8.7228,179.2599,2.4033
9.745,599.9593,-6.2567,249.5046,8.7912,179.2630,2.7454
9.845,599.9504,-6.0801,249.4823,8.8540,179.2663,3.1713
9.994,599.9473,-5.8264,249.4480,8.8859,179.2682,3.5809
10.097,599.9451,-5.6406,249.4221,8.8901,179.2684,3.9094
