time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.7212,4.8499,250.4581,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.7212,4.8499,250.4581,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.105,598.5436,4.5306,250.4627,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.217,598.2825,4.0666,250.4676,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.328,598.0305,3.6194,250.4586,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.439,597.6983,3.0179,250.3688,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.550,597.4021,2.4682,250.2016,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.662,597.0273,1.7567,249.8797,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.773,596.6927,1.1382,249.4777,0.2510,3.8000,-0.4500,1.0327,180.0119,1.3176
0.884,596.5222,0.8953,249.1675,0.2510,3.8000,-0.4500,2.9485,180.0974,3.8018
0.996,596.3924,0.8215,248.8124,0.2510,3.8000,-0.4500,4.4724,180.2261,5.8395
1.107,596.3207,0.8867,248.5224,0.2510,3.8000,-0.4500,5.1425,180.3003,6.7710
1.219,596.2578,1.0426,248.1779,0.2510,3.8000,-0.4500,5.5509,180.3512,7.3590
1.330,596.2110,1.1817,247.8966,0.2510,3.8000,-0.4500,5.5509,180.3512,7.3590
1.441,596.1570,1.3274,247.5644,0.2510,3.8000,-0.4500,5.5509,180.3512,7.3590
1.552,596.1003,1.4289,247.2307,0.2510,3.8000,-0.4500,5.5509,180.3512,7.3590
1.664,596.0491,1.4773,246.9287,0.2510,3.8000,-0.4500,5.5509,180.3512,7.3590
1.775,595.9814,1.5039,246.5435,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
1.886,595.9195,1.5095,246.2164,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
1.997,595.8411,1.5107,245.8238,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.108,595.7770,1.5126,245.4895,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.220,595.7048,1.5197,245.0868,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.329,595.6477,1.5314,244.7602,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.442,595.5815,1.5517,244.3844,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.552,595.5161,1.5770,244.0261,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.663,595.4619,1.5999,243.7387,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.774,595.3967,1.6280,243.4079,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.885,595.3412,1.6520,243.1492,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
2.997,595.2733,1.6811,242.8593,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
3.108,595.2151,1.7057,242.6352,0.2510,3.8000,-0.4500,5.6017,180.3578,7.4228
3.220,595.1385,1.7342,242.4125,0.2510,3.8000,-0.4500,5.7248,180.3737,7.1239
3.330,595.0725,1.7635,242.2932,0.2510,3.8000,-0.4500,5.7486,180.3766,6.9575
3.441,594.9910,1.8053,242.2530,0.2510,3.8000,-0.4500,5.7578,180.3777,6.6193
3.552,594.9113,1.8535,242.3212,0.2510,3.8000,-0.4500,5.6915,180.3703,6.2082
3.664,594.8474,1.8999,242.4605,0.2510,3.8000,-0.4500,5.5956,180.3601,5.8968
3.775,594.7713,1.9572,242.7020,0.2510,3.8000,-0.4500,5.3760,180.3383,5.4397
3.886,594.7073,2.0052,242.9464,0.2510,3.8000,-0.4500,5.1319,180.3157,5.0735
3.997,594.6285,2.0597,243.2748,0.2510,3.8000,-0.4500,4.7589,180.2840,4.6427
4.108,594.5604,2.1003,243.5678,0.2510,3.8000,-0.4500,4.3775,180.2541,4.2877
4.220,594.4761,2.1415,243.9344,0.2510,3.8000,-0.4500,3.8365,180.2155,3.8692
4.345,594.3890,2.1729,244.3116,0.2510,3.8000,-0.4500,3.2120,180.1754,3.4665
4.456,594.3000,2.1938,244.6960,0.2510,3.8000,-0.4500,2.5169,180.1357,3.0875
4.568,594.2250,2.2029,245.0168,0.2510,3.8000,-0.4500,1.8953,180.1037,2.7950
4.679,594.1347,2.2040,245.3740,0.2510,3.8000,-0.4500,1.1184,180.0680,2.4778
4.789,594.0581,2.1981,245.6339,0.2510,3.8000,-0.4500,0.4695,180.0412,2.2478
4.900,593.9634,2.1855,245.8947,0.2510,3.8000,-0.4500,359.7215,180.0134,2.0193
5.011,593.8798,2.1726,246.0526,0.2510,3.8000,-0.4500,359.1437,179.9938,1.8706
5.123,593.7734,2.1576,246.1585,0.2510,3.8000,-0.4500,358.5280,179.9744,1.7428
5.234,593.6660,2.1465,246.1892,0.2510,3.8000,-0.4500,358.1729,179.9638,1.6872
5.345,593.5779,2.1387,246.1631,0.2510,3.8000,-0.4500,357.8373,179.9540,1.6597
5.456,593.4760,2.1356,246.0710,0.2510,3.8000,-0.4500,357.8373,179.9540,1.6597
5.567,593.3931,2.1324,245.9588,0.2510,3.8000,-0.4500,357.4933,179.9440,1.6649
5.679,593.2966,2.1343,245.7789,0.2510,3.8000,-0.4500,357.4933,179.9440,1.6649
5.790,593.2188,2.1377,245.5908,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
5.901,593.1272,2.1450,245.3274,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.012,593.0372,2.1542,245.0340,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.122,592.9628,2.1631,244.7710,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.234,592.8738,2.1747,244.4391,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.345,592.7997,2.1847,244.1567,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.456,592.7103,2.1953,243.8460,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.567,592.6336,2.2017,243.6295,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.678,592.5378,2.2058,243.4248,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.789,592.4529,2.2054,243.3230,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
6.901,592.3488,2.1985,243.2991,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
7.012,592.2461,2.1851,243.3642,0.2510,3.8000,-0.4500,357.4113,179.9416,1.6768
7.123,592.1620,2.1687,243.4757,0.2510,3.8000,-0.4500,357.3347,179.9394,1.6502
7.234,592.0643,2.1457,243.6693,0.2510,3.8000,-0.4500,357.3347,179.9393,1.6502
7.345,591.9841,2.1228,243.8690,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
7.456,591.8895,2.0955,244.1347,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
7.568,591.8107,2.0736,244.3589,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
7.678,591.7159,2.0497,244.6199,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
7.790,591.6368,2.0327,244.8236,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
7.901,591.5361,2.0180,244.9983,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
8.012,591.4316,2.0105,245.0688,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
8.123,591.3455,2.0085,245.0584,0.2510,3.8000,-0.4500,357.2595,179.9372,1.6149
8.235,591.2447,2.0138,244.9815,0.2510,3.8000,-0.4500,357.6707,179.9491,1.6795
8.344,591.1617,2.0172,244.8804,0.2510,3.8000,-0.4500,357.8399,179.9540,1.6762
8.456,591.0632,2.0228,244.7254,0.2510,3.8000,-0.4500,358.2516,179.9660,1.6250
8.567,590.9814,2.0258,244.5782,0.2510,3.8000,-0.4500,358.4908,179.9726,1.5506
8.679,590.8832,2.0283,244.3861,0.2510,3.8000,-0.4500,358.7959,179.9805,1.4291
8.790,590.8013,2.0286,244.2162,0.2510,3.8000,-0.4500,359.0966,179.9876,1.2593
8.915,590.6857,2.0271,243.9690,0.2510,3.8000,-0.4500,359.4512,179.9947,1.0294
9.025,590.6019,2.0236,243.7889,0.2510,3.8000,-0.4500,359.7872,180.0000,0.7703
9.137,590.5009,2.0186,243.5748,0.2510,3.8000,-0.4500,0.0440,180.0030,0.5557
9.248,590.4149,2.0121,243.3972,0.2510,3.8000,-0.4500,0.3689,180.0053,0.2653
9.359,590.3113,2.0039,243.1880,0.2510,3.8000,-0.4500,0.6145,180.0060,0.0380
9.470,590.2231,1.9949,243.0177,0.2510,3.8000,-0.4500,0.9258,180.0054,359.7397
9.581,590.1163,1.9834,242.8201,0.2510,3.8000,-0.4500,1.2317,180.0032,359.4424
9.693,590.0081,1.9711,242.6295,0.2510,3.8000,-0.4500,1.4731,180.0003,359.2062
9.803,589.9157,1.9589,242.4798,0.2510,3.8000,-0.4500,1.7866,179.9952,358.8991
9.915,589.8039,1.9450,242.3144,0.2510,3.8000,-0.4500,2.0267,179.9901,358.6660
10.025,589.7083,1.9319,242.1851,0.2510,3.8000,-0.4500,2.3348,179.9821,358.3723
10.137,589.5932,1.9174,242.0389,0.2510,3.8000,-0.4500,2.5164,179.9767,358.2023
10.248,589.4951,1.9032,241.9195,0.2510,3.8000,-0.4500,2.8389,179.9657,357.9048
10.359,589.3774,1.8871,241.7789,0.2510,3.8000,-0.4500,3.0232,179.9586,357.7354
10.470,589.2777,1.8714,241.6610,0.2510,3.8000,-0.4500,3.3399,179.9453,357.4438
10.581,589.1588,1.8539,241.5202,0.2510,3.8000,-0.4500,3.4590,179.9398,357.3333
10.693,589.0376,1.8328,241.3763,0.2510,3.8000,-0.4500,3.8354,179.9211,356.9768
10.803,588.9377,1.8166,241.2561,0.2510,3.8000,-0.4500,3.8940,179.9180,356.9206
10.914,588.8160,1.7936,241.1084,0.2510,3.8000,-0.4500,4.2096,179.9001,356.6080
11.026,588.7147,1.7744,240.9843,0.2510,3.8000,-0.4500,4.3824,179.8896,356.4325
11.137,588.5930,1.7512,240.8339,0.2510,3.8000,-0.4500,4.4929,179.8825,356.3181
11.248,588.4905,1.7294,240.7065,0.2510,3.8000,-0.4500,4.7218,179.8673,356.0740
11.359,588.3683,1.7048,240.5533,0.2510,3.8000,-0.4500,4.7750,179.8636,356.0162
11.470,588.2651,1.6813,240.4236,0.2510,3.8000,-0.4500,5.0002,179.8474,355.7647
11.582,588.1424,1.6549,240.2680,0.2510,3.8000,-0.4500,5.0537,179.8433,355.7031
11.692,588.0197,1.6261,240.0949,0.2510,3.8000,-0.4500,5.1611,179.8351,355.5789
11.803,587.9207,1.5963,239.8881,0.2510,3.8000,-0.4500,5.2672,179.8267,355.4511
11.914,587.8032,1.5535,239.5699,0.2510,3.8000,-0.4500,5.3181,179.8226,355.3884
12.025,587.7028,1.5112,239.2724,0.2510,3.8000,-0.4500,5.4645,179.8105,355.1894
12.137,587.5812,1.4601,238.8994,0.2510,3.8000,-0.4500,5.4645,179.8105,355.1894
12.247,587.4820,1.4149,238.5810,0.2510,3.8000,-0.4500,5.5093,179.8067,355.1205
12.359,587.3654,1.3623,238.2235,0.2510,3.8000,-0.4500,5.5525,179.8030,355.0525
12.470,587.2683,1.3223,237.9605,0.2510,3.8000,-0.4500,5.5525,179.8030,355.0525
12.581,587.1505,1.2787,237.6877,0.2510,3.8000,-0.4500,5.5525,179.8030,355.0525
12.692,587.0303,1.2393,237.4522,0.2510,3.8000,-0.4500,5.5525,179.8030,355.0525
12.803,586.9288,1.2079,237.2765,0.2510,3.8000,-0.4500,5.5964,179.7991,354.9834
12.915,586.8057,1.1722,237.0826,0.2510,3.8000,-0.4500,5.6397,179.7953,354.9154
13.026,586.7026,1.1441,236.9304,0.2510,3.8000,-0.4500,5.6397,179.7953,354.9154
13.136,586.5784,1.1107,236.7551,0.2510,3.8000,-0.4500,5.6397,179.7953,354.9154
13.247,586.4746,1.0829,236.6129,0.2510,3.8000,-0.4500,5.6397,179.7953,354.9154
13.359,586.3496,1.0492,236.4452,0.2510,3.8000,-0.4500,5.6397,179.7953,354.9154
13.484,586.2236,1.0127,236.2788,0.2510,3.8000,-0.4500,5.7061,179.7892,354.7639
13.596,586.0980,0.9767,236.1124,0.2510,3.8000,-0.4500,5.7353,179.7865,354.6893
13.705,585.9924,0.9444,235.9731,0.2510,3.8000,-0.4500,5.7779,179.7825,354.5282
