time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9960,5.2159,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9960,5.2159,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.104,598.9960,5.0092,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.209,598.9960,4.7300,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.311,598.9960,4.3853,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.420,598.9960,3.8939,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.527,598.9960,3.4263,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.628,598.9960,2.9113,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.737,598.9960,2.2370,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.846,598.9960,1.6330,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.955,598.9960,0.8632,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.056,598.9960,0.1879,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.162,598.9960,-0.5148,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.270,598.9958,-1.1585,250.4301,0.2510,3.8000,-0.4500,359.4267,180.0000,0.0040
1.376,598.9953,-1.6568,250.3603,0.2510,3.8000,-0.4500,357.4479,179.9996,0.0192
1.478,598.9951,-1.8351,250.3182,0.2510,3.8000,-0.4500,356.3204,179.9991,0.0299
1.582,598.9947,-1.8647,250.2925,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
1.687,598.9947,-1.8136,250.2879,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
1.796,598.9947,-1.7290,250.2825,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
1.903,598.9947,-1.6811,250.2779,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.012,598.9948,-1.6711,250.2732,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.119,598.9948,-1.7099,250.2677,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
2.222,598.9948,-1.7750,250.2630,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
2.332,598.9948,-1.8580,250.2584,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0380
2.435,598.9948,-1.9665,250.2529,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.546,598.9948,-2.0554,250.2483,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.655,598.9948,-2.1543,250.2429,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.759,598.9948,-2.2291,250.2384,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.860,598.9948,-2.2977,250.2339,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
2.964,598.9948,-2.3619,250.2295,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.070,598.9948,-2.4233,250.2252,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.175,598.9948,-2.4953,250.2200,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.281,598.9948,-2.5551,250.2157,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.387,598.9948,-2.6149,250.2116,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.492,598.9948,-2.6748,250.2074,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.596,598.9948,-2.7464,250.2026,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.705,598.9948,-2.8055,250.1986,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.809,598.9948,-2.8637,250.1947,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
3.919,598.9948,-2.9321,250.1902,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
4.031,598.9948,-2.9877,250.1864,0.2510,3.8000,-0.4500,355.6969,179.9987,0.0379
4.138,598.9991,-3.0533,250.1899,0.2510,3.8000,-0.4500,355.9263,179.9986,359.9135
4.241,599.0005,-3.1065,250.1891,0.2510,3.8000,-0.4500,356.0009,179.9985,359.8737
4.601,599.0131,-3.2880,250.2015,0.2510,3.8000,-0.4500,356.6781,179.9950,359.5374
4.720,599.0146,-3.3450,250.2011,0.2510,3.8000,-0.4500,356.7502,179.9944,359.5022
4.827,599.0189,-3.3913,250.2067,0.2510,3.8000,-0.4500,356.9828,179.9921,359.3883
4.930,599.0220,-3.4365,250.2098,0.2510,3.8000,-0.4500,357.1326,179.9904,359.3148
5.040,599.0267,-3.4891,250.2153,0.2510,3.8000,-0.4500,357.3638,179.9874,359.2000
5.148,599.0286,-3.5316,250.2162,0.2510,3.8000,-0.4500,357.4395,179.9863,359.1624
5.249,599.0347,-3.5731,250.2253,0.2510,3.8000,-0.4500,357.7500,179.9814,359.0069
5.358,599.0367,-3.6209,250.2262,0.2510,3.8000,-0.4500,357.8280,179.9800,358.9677
5.461,599.0427,-3.6596,250.2357,0.2510,3.8000,-0.4500,358.1385,179.9740,358.8121
5.564,599.0446,-3.6967,250.2372,0.2510,3.8000,-0.4500,358.2138,179.9724,358.7747
5.676,599.0493,-3.7396,250.2439,0.2510,3.8000,-0.4500,358.4420,179.9673,358.6620
5.780,599.0548,-3.7738,250.2535,0.2510,3.8000,-0.4500,358.7423,179.9599,358.5176
5.881,599.0566,-3.8063,250.2554,0.2510,3.8000,-0.4500,358.8163,179.9580,358.4833
5.985,599.0597,-3.8372,250.2601,0.2510,3.8000,-0.4500,358.9663,179.9539,358.4145
