time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.088,599.9802,5.0162,250.0146,358.1149,180.0043,359.7200
0.190,599.9298,5.0509,250.1107,355.4865,180.0298,359.1306
0.292,599.8636,5.0656,250.3064,353.3587,180.0745,358.4464
0.400,599.7709,5.0272,250.6203,351.2507,180.1464,357.6907
0.513,599.6868,4.9434,250.9113,349.6408,180.2193,357.2158
0.617,599.5989,4.8188,251.2093,348.1139,180.2993,356.9250
0.722,599.4901,4.6308,251.5650,346.4369,180.3939,356.8233
0.835,599.3973,4.4552,251.8572,345.2196,180.4628,356.9216
0.936,599.3030,4.2722,252.1459,344.1961,180.5179,357.1525
1.037,599.2072,4.0883,252.4325,343.3757,180.5581,357.4795
1.143,599.0911,3.8716,252.7756,342.6525,180.5886,357.9466
1.247,598.9934,3.6965,253.0617,342.2514,180.6022,358.3569
1.350,598.8952,3.5264,253.3485,342.0128,180.6086,358.7528
1.457,598.7966,3.3610,253.6362,341.9826,180.6093,358.8279
1.561,598.6788,3.1670,253.9825,341.9757,180.6094,359.1566
1.684,598.5609,2.9765,254.3291,341.9756,180.6094,359.1566
1.790,598.4629,2.8188,254.6180,342.0316,180.6087,359.3096
1.893,598.3649,2.6597,254.9062,342.0316,180.6086,359.3096
1.997,598.2669,2.4966,255.1934,342.0317,180.6087,359.3096
2.105,598.1496,2.2912,255.5361,341.6721,180.6123,359.5457
2.214,598.0513,2.1101,255.8188,340.9411,180.6170,359.7249
2.319,597.9525,1.9201,256.0984,340.0277,180.6211,359.7676
2.425,597.8336,1.6815,256.4294,338.8895,180.6268,359.6733
2.528,597.7343,1.4759,256.7016,338.0538,180.6332,359.4873
2.632,597.6349,1.2661,256.9714,337.4283,180.6408,359.2023
2.737,597.5357,1.0547,257.2396,337.0873,180.6469,358.8153
2.838,597.4366,0.8444,257.5077,337.0829,180.6468,358.3293
2.945,597.3179,0.5976,257.8313,337.5719,180.6276,357.6326
3.049,597.2188,0.4005,258.1043,338.4192,180.5843,356.9815
3.151,597.1195,0.2152,258.3817,339.6821,180.5044,356.2945
3.261,596.9989,0.0139,258.7220,341.7552,180.3454,355.4637
3.363,596.8962,-0.1312,259.0122,343.9423,180.1499,354.7988
3.465,596.7911,-0.2514,259.3077,346.5242,179.8918,354.1859
3.569,596.6826,-0.3433,259.6069,349.4553,179.5719,353.6480
3.685,596.5473,-0.4132,259.9668,353.3243,179.1172,353.1290
3.789,596.4299,-0.4372,260.2638,356.7145,178.6972,352.8192
3.902,596.2842,-0.4276,260.6115,0.7885,178.1751,352.6105
4.003,596.1599,-0.3914,260.8907,4.0349,177.7521,352.5799
4.105,596.0340,-0.3339,261.1586,7.0266,177.3627,352.6830
4.224,595.8826,-0.2424,261.4645,10.1713,176.9617,352.9830
4.332,595.7575,-0.1514,261.7068,12.3740,176.6924,353.3754
4.447,595.6105,-0.0284,261.9840,14.5085,176.4488,354.0067
4.558,595.4914,0.0836,262.2054,15.8882,176.3063,354.6552
4.667,595.3535,0.2276,262.4614,17.1216,176.1954,355.5652
4.779,595.2436,0.3546,262.6683,17.8519,176.1414,356.4213
4.886,595.1188,0.5147,262.9107,18.4453,176.1080,357.5506
4.997,595.0210,0.6540,263.1089,18.7617,176.0965,358.5643
5.105,594.9119,0.8276,263.3434,18.9965,176.0927,359.8518
5.220,594.8283,0.9773,263.5366,19.1198,176.0936,0.9692
5.326,594.7373,1.1626,263.7660,19.2318,176.0970,2.3399
5.432,594.6696,1.3214,263.9554,19.3254,176.1021,3.4841
5.541,594.5980,1.5171,264.1802,19.4709,176.1134,4.8210
5.651,594.5463,1.6842,264.3652,19.6490,176.1312,5.8694
5.761,594.4932,1.8885,264.5840,19.9442,176.1668,7.0026
5.867,594.4553,2.0611,264.7635,20.2216,176.2052,7.8066
5.975,594.4222,2.2345,264.9407,20.4620,176.2419,8.4551
6.083,594.3871,2.4419,265.1518,20.5825,176.2614,8.8485
6.195,594.3593,2.6130,265.3281,20.5825,176.2614,8.8485
6.306,594.3250,2.8133,265.5430,20.3232,176.2180,8.9402
6.421,594.2880,3.0053,265.7657,19.5124,176.0826,8.8510
6.525,594.2530,3.1562,265.9606,18.5487,175.9270,8.4736
6.626,594.2120,3.2956,266.1666,17.2982,175.7385,7.8380
6.741,594.1530,3.4425,266.4319,15.3888,175.4834,6.7574
6.857,594.0940,3.5424,266.6702,13.4470,175.2661,5.6047
6.964,594.0105,3.6280,266.9784,10.7143,175.0326,3.9361
7.077,593.9307,3.6650,267.2534,8.1505,174.8901,2.3295
7.186,593.8241,3.6632,267.6024,4.8480,174.8165,0.1886
7.300,593.7289,3.6218,267.9053,2.0433,174.8537,358.2804
7.407,593.6102,3.5274,268.2777,358.8248,175.0155,355.9282
7.514,593.5099,3.4173,268.5911,356.4326,175.2260,353.9910
7.622,593.3901,3.2575,268.9669,354.0906,175.5178,351.7841
7.727,593.2907,3.1096,269.2783,352.6783,175.7435,350.0993
7.833,593.1914,2.9558,269.5877,351.8064,175.9082,348.5874
7.940,593.0712,2.7716,269.9566,351.4931,175.9749,347.0164
8.044,592.9685,2.6245,270.2630,351.8329,175.8911,345.9019
8.147,592.8625,2.4882,270.5688,352.6924,175.6647,344.9411
8.256,592.7516,2.3664,270.8745,354.0330,175.2901,344.1021
8.362,592.6102,2.2445,271.2404,356.2042,174.6499,343.2092
8.466,592.4847,2.1666,271.5433,358.4017,173.9713,342.5310
8.581,592.3239,2.1036,271.9018,1.3639,173.0169,341.7787
8.690,592.1816,2.0761,272.1941,3.9626,172.1458,341.2048
8.801,592.0021,2.0700,272.5344,7.0315,171.0777,340.5978
8.905,591.8475,2.0833,272.8082,9.3800,170.2321,340.1825
9.012,591.6896,2.1084,273.0739,11.3945,169.4875,339.8710
9.123,591.4982,2.1478,273.3842,13.2037,168.8046,339.6561
9.237,591.3389,2.1841,273.6388,14.1134,168.4569,339.6064
9.346,591.1489,2.2272,273.9436,14.4032,168.3458,339.6220
9.457,590.9922,2.2595,274.1996,14.4032,168.3458,339.6220
9.570,590.8074,2.2895,274.5122,13.9500,168.5189,339.7264
9.682,590.6265,2.3044,274.8336,12.8652,168.9297,339.8040
9.782,590.4802,2.3005,275.1104,11.6194,169.3990,339.7608
9.895,590.3387,2.2775,275.3962,10.0651,169.9846,339.6091
10.008,590.1765,2.2199,275.7512,7.8248,170.8347,339.2827
10.121,590.0241,2.1258,276.1172,5.2700,171.8191,338.8145
10.229,589.9057,2.0190,276.4277,3.0166,172.7052,338.3484
10.340,589.7949,1.8884,276.7400,0.7757,173.6064,337.8603
10.450,589.6710,1.7055,277.1130,358.2775,174.6366,337.3318
10.558,589.5731,1.5376,277.4200,356.4875,175.3910,337.0210
10.666,589.4589,1.3264,277.7825,354.8255,176.1006,336.9095
10.770,589.3635,1.1499,278.0801,353.9229,176.4860,337.1091
10.876,589.2650,0.9801,278.3748,353.5096,176.6600,337.6309
10.982,589.1396,0.7948,278.7273,353.7085,176.5812,338.7368
11.085,589.0267,0.6645,279.0219,354.4843,176.2889,340.0858
11.190,588.9057,0.5642,279.3179,355.8296,175.8235,341.8288
11.296,588.7770,0.5013,279.6148,357.7339,175.2369,343.9453
11.402,588.6163,0.4828,279.9687,0.6798,174.4717,346.9037
11.506,588.4825,0.5172,280.2569,3.5492,173.8753,349.6153
11.616,588.3549,0.5938,280.5345,6.6074,173.3902,352.4272
11.727,588.2172,0.7314,280.8488,10.2337,173.0107,355.7576
11.834,588.1188,0.8735,281.0936,12.9946,172.8656,358.3651
11.940,588.0366,1.0315,281.3234,15.3705,172.8458,0.7319
12.048,587.9581,1.2332,281.5823,17.6165,172.9251,3.1894
12.154,587.9073,1.4064,281.7870,18.9714,173.0255,4.8998
12.258,587.8674,1.5818,281.9845,19.8880,173.1204,6.3094
12.364,587.8307,1.7931,282.2156,20.4873,173.1979,7.6292
12.470,587.8070,1.9693,282.4060,20.6532,173.2226,8.4458
12.576,587.7876,2.1453,282.5960,20.6067,173.2148,9.0285
12.686,587.7681,2.3569,282.8247,20.5190,173.1997,9.2740
12.792,587.7528,2.5342,283.0152,20.5189,173.1997,9.2740
12.899,587.7380,2.7133,283.2047,20.5189,173.1997,9.2740
13.005,587.7203,2.9320,283.4287,20.6790,173.2275,9.1876
13.110,587.7048,3.1176,283.6101,21.2979,173.3326,8.8343
13.215,587.6874,3.3059,283.7845,22.1298,173.4678,8.3301
13.319,587.6671,3.4962,283.9507,23.0709,173.6115,7.7090
13.422,587.6375,3.7258,284.1390,24.2136,173.7710,6.8397
13.526,587.6077,3.9174,284.2873,25.0853,173.8794,6.0318
13.635,587.5723,4.1084,284.4288,25.8201,173.9595,5.1661
13.743,587.5220,4.3360,284.5919,26.4629,174.0179,4.0800
13.849,587.4730,4.5236,284.7247,26.7667,174.0397,3.1664
13.954,587.4174,4.7079,284.8572,26.8330,174.0436,2.2736
14.059,587.3552,4.8874,284.9923,26.6381,174.0370,1.4181
14.164,587.2720,5.0939,285.1621,26.0311,174.0266,0.4497
14.287,587.1802,5.2872,285.3455,24.9861,174.0274,359.5444
14.392,587.0972,5.4351,285.5123,23.7562,174.0470,358.8346
14.500,587.0089,5.5678,285.6948,22.1790,174.0923,358.1608
14.612,586.8965,5.7025,285.9378,19.8030,174.1918,357.3947
14.719,586.7983,5.7898,286.1622,17.4087,174.3206,356.7891
14.826,586.6766,5.8591,286.4583,14.0473,174.5382,356.1046
14.931,586.5731,5.8830,286.7266,10.8733,174.7749,355.5806
15.036,586.4689,5.8723,287.0120,7.4203,175.0597,355.1340
15.141,586.3452,5.8121,287.3719,3.0543,175.4480,354.7910
15.246,586.2441,5.7249,287.6806,359.4019,175.7836,354.7544
15.352,586.1455,5.6097,287.9928,355.9128,176.0979,355.0139
15.458,586.0490,5.4737,288.3052,352.7415,176.3612,355.6106
15.564,585.9351,5.2943,288.6785,349.5222,176.5811,356.7867
15.666,585.8409,5.1399,288.9885,347.4111,176.6788,358.1273
15.776,585.7475,4.9874,289.2987,345.8427,176.7105,359.7472
15.883,585.6364,4.8134,289.6729,344.6469,176.6947,1.9646
15.987,585.5453,4.6795,289.9878,344.1599,176.6699,3.9430
16.091,585.4564,4.5574,290.3059,344.0554,176.6615,5.9427
16.197,585.3704,4.4475,290.6274,344.2440,176.6860,7.8718
16.302,585.2722,4.3313,291.0164,344.7261,176.7654,9.9785
16.407,585.1946,4.2459,291.3426,345.2400,176.8666,11.4885
16.527,585.1064,4.1551,291.7350,345.8915,177.0128,12.9643
16.634,585.0367,4.0891,292.0624,346.4344,177.1467,13.9268
16.742,584.9585,4.0230,292.4554,347.1910,177.3463,14.7967
16.847,584.8979,3.9811,292.7823,348.0357,177.5792,15.2981
16.950,584.8414,3.9520,293.1078,349.0966,177.8786,15.5810
17.056,584.7883,3.9348,293.4306,350.3026,178.2213,15.6078
17.160,584.7264,3.9269,293.8130,351.7907,178.6380,15.2405
17.264,584.6744,3.9269,294.1267,352.9399,178.9473,14.5576
17.369,584.6193,3.9287,294.4359,353.9123,179.1928,13.5085
17.474,584.5590,3.9275,294.7413,354.6434,179.3607,12.0903
17.578,584.4918,3.9187,295.0438,355.0919,179.4509,10.3228
17.685,584.4007,3.8915,295.4044,355.2335,179.4752,7.8041
17.789,584.3161,3.8506,295.7040,355.0307,179.4524,5.4590
17.893,584.2244,3.7903,296.0033,354.5721,179.4192,2.9945
17.995,584.1277,3.7097,296.3024,353.9144,179.3995,0.5279
18.100,584.0274,3.6098,296.6010,353.1317,179.4088,358.1850
18.204,583.9050,3.4683,296.9582,352.1435,179.4626,355.7086
18.307,583.8025,3.3373,297.2544,351.3743,179.5325,354.0493
18.412,583.6999,3.1996,297.5496,350.7312,179.6074,352.8475
18.517,583.5970,3.0606,297.8440,350.2718,179.6689,352.1627
18.622,583.4732,2.8999,298.1977,350.2060,179.6781,352.0913
18.735,583.3692,2.7773,298.4939,350.2267,179.6754,352.5784
18.846,583.2435,2.6513,298.8520,350.5955,179.6318,353.9908
18.954,583.1392,2.5688,299.1533,351.2114,179.5759,355.7264
19.068,583.0172,2.5009,299.5179,352.2604,179.5215,358.3705
19.176,582.9210,2.4712,299.8234,353.3199,179.5150,0.9190
19.287,582.8159,2.4660,300.1900,354.7001,179.5770,4.1936
19.388,582.7393,2.4835,300.4935,355.8469,179.6890,6.9349
19.492,582.6736,2.5168,300.7937,356.9141,179.8438,9.5467
19.602,582.6090,2.5719,301.1483,358.0156,180.0570,12.3665
19.705,582.5663,2.6264,301.4386,358.7484,180.2312,14.3800
19.817,582.5319,2.6859,301.7241,359.3033,180.3820,16.0612
19.925,582.5002,2.7631,302.0611,359.7699,180.5233,17.6540
20.033,582.4835,2.8343,302.3463,0.1501,180.6484,18.6603
20.145,582.4807,2.9308,302.6964,0.9474,180.9255,19.5307
20.250,582.4909,3.0235,302.9656,2.0562,181.3249,20.0113
20.356,582.5090,3.1273,303.2055,3.5085,181.8592,20.3002
20.462,582.5372,3.2644,303.4509,5.4856,182.5961,20.4310
20.565,582.5575,3.3690,303.4980,7.1135,183.2059,20.3876
20.675,582.5700,3.4544,303.4186,8.4486,183.7049,20.2358
20.782,582.5767,3.5387,303.2299,9.5062,184.0970,19.9373
20.888,582.5768,3.5986,303.0301,9.9888,184.2732,19.5986
20.992,582.5743,3.6564,302.8575,10.2182,184.3553,19.1761
21.099,582.5777,3.7365,302.8401,10.3748,184.4099,18.6654
21.205,582.5859,3.8629,302.9631,10.7805,184.5461,17.9435
21.311,582.5909,3.9877,303.1263,11.3640,184.7346,17.2632
21.416,582.5905,4.1239,303.3094,12.0727,184.9544,16.5194
21.520,582.5802,4.2950,303.5326,12.8968,185.1973,15.5508
21.631,582.5629,4.4388,303.7143,13.4328,185.3463,14.6888
21.739,582.5370,4.5805,303.8913,13.7609,185.4323,13.7894
21.844,582.4952,4.7444,304.0999,13.8395,185.4520,12.6823
21.947,582.4521,4.8739,304.2737,13.6334,185.4064,11.7574
22.051,582.4019,4.9956,304.4503,13.1832,185.3142,10.8507
22.156,582.3453,5.1083,304.6320,12.4949,185.1848,9.9806
22.261,582.2700,5.2298,304.8594,11.3649,184.9922,9.0087
22.367,582.2017,5.3182,305.0584,10.1795,184.8092,8.2760
22.471,582.1290,5.3935,305.2672,8.7849,184.6121,7.6252
22.576,582.0526,5.4543,305.4863,7.1974,184.4058,7.0629
22.684,581.9572,5.5065,305.7629,5.0719,184.1520,6.5077
22.789,581.8746,5.5314,306.0045,3.1563,183.9394,6.1405
22.894,581.7901,5.5388,306.2554,1.1568,183.7295,5.8512
22.998,581.7034,5.5288,306.5144,359.1276,183.5257,5.6267
23.102,581.5972,5.4945,306.8342,356.7410,183.2949,5.4196
23.209,581.5073,5.4491,307.1065,354.8696,183.1192,5.2777
23.315,581.4160,5.3906,307.3829,353.1742,182.9637,5.1443
23.418,581.3239,5.3215,307.6623,351.7137,182.8328,5.0025
23.524,581.2123,5.2287,308.0006,350.3395,182.7133,4.8024
23.629,581.1187,5.1466,308.2844,349.5512,182.6473,4.5998
23.737,581.0247,5.0634,308.5695,349.1689,182.6166,4.4104
23.846,580.9114,4.9660,308.9132,349.1773,182.6172,4.3300
23.950,580.8167,4.8892,309.2004,349.4071,182.6338,3.8807
24.054,580.7217,4.8180,309.4877,349.9275,182.6674,3.4225
24.160,580.6266,4.7526,309.7749,350.6544,182.7085,2.9625
24.264,580.5116,4.6826,310.1188,351.6555,182.7557,2.3783
24.368,580.4148,4.6328,310.4044,352.6054,182.7910,1.8417
24.472,580.3169,4.5932,310.6884,353.8072,182.8234,1.2433
24.577,580.2175,4.5664,310.9699,355.3595,182.8480,0.5764
24.686,580.0955,4.5529,311.3023,357.6523,182.8530,359.6813
24.791,579.9908,4.5568,311.5731,359.8014,182.8256,358.8559
24.896,579.8826,4.5725,311.8372,2.0274,182.7639,357.9619
25.002,579.7477,4.6034,312.1443,4.6233,182.6458,356.8126
25.106,579.6306,4.6358,312.3924,6.6031,182.5179,355.8120
25.211,579.5094,4.6714,312.6342,8.3380,182.3746,354.7991
25.317,579.3844,4.7078,312.8708,9.7833,182.2289,353.8047
25.420,579.2294,4.7502,313.1497,11.1043,182.0703,352.6830
25.524,579.0971,4.7829,313.3798,11.8544,181.9666,351.8477
25.632,578.9625,4.8123,313.6089,12.2903,181.9002,351.1371
25.739,578.8265,4.8375,313.8385,12.4214,181.8788,350.5792
25.850,578.6625,4.8617,314.1158,12.1918,181.9191,350.1423
25.954,578.5259,4.8762,314.3495,11.6901,182.0091,349.9894
26.063,578.3637,4.8855,314.6341,10.7288,182.1817,350.0684
26.169,578.2307,4.8850,314.8758,9.6375,182.3733,350.3427
26.274,578.1004,4.8751,315.1220,8.2901,182.6002,350.7770
26.379,577.9738,4.8539,315.3731,6.6971,182.8532,351.3278
26.483,577.8268,4.8107,315.6809,4.4863,183.1772,352.0682
26.588,577.7080,4.7577,315.9421,2.4298,183.4527,352.6865
26.697,577.5925,4.6880,316.2067,0.2255,183.7243,353.2512
