time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.096,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.207,600.0000,4.7624,250.0000,0.0000,180.0000,0.0000
0.319,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.424,600.0000,4.1506,250.0000,0.0000,180.0000,0.0000
0.528,600.0000,3.7696,250.0000,0.0000,180.0000,0.0000
0.634,600.0000,3.3328,250.0000,0.0000,180.0000,0.0000
0.752,600.0000,2.7426,250.0000,0.0000,180.0000,0.0000
0.867,600.0000,2.0881,250.0000,0.0000,180.0000,0.0000
0.984,600.0000,1.3766,250.0000,0.0000,180.0000,0.0000
1.099,600.0000,0.7448,250.0000,0.0000,180.0000,0.0000
1.216,600.0000,-0.0548,250.0000,0.0000,180.0000,0.0000
1.333,600.0000,-0.8948,250.0000,0.0000,180.0000,0.0000
1.449,600.0000,-1.7707,250.0000,0.0000,180.0000,0.0000
1.564,600.0000,-2.6657,250.0000,0.0000,180.0000,0.0000
1.683,599.9988,-3.4087,249.8656,356.7766,179.9992,0.0294
1.809,599.9974,-3.7750,249.7157,353.3409,179.9964,0.0643
1.911,599.9965,-3.8821,249.6371,351.7380,179.9943,0.0844
2.026,599.9955,-3.8859,249.5788,350.8019,179.9928,0.1009
2.140,599.9950,-3.8573,249.5487,350.6283,179.9925,0.1052
2.256,599.9947,-3.8592,249.5290,350.6283,179.9925,0.1052
2.371,599.9943,-3.9173,249.5054,350.6283,179.9925,0.1052
2.484,599.9940,-4.0362,249.4818,350.6283,179.9925,0.1052
2.592,599.9937,-4.1697,249.4622,350.6283,179.9925,0.1052
2.696,599.9933,-4.3212,249.4426,350.6283,179.9925,0.1051
2.800,599.9930,-4.4789,249.4231,350.6283,179.9924,0.1051
2.906,599.9927,-4.6653,249.4000,350.6283,179.9924,0.1052
3.012,599.9924,-4.8131,249.3808,350.6283,179.9924,0.1051
3.114,599.9921,-4.9525,249.3618,350.6283,179.9924,0.1051
3.218,599.9918,-5.0844,249.3430,350.6283,179.9924,0.1052
3.319,599.9915,-5.2105,249.3243,350.6283,179.9924,0.1052
