time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.096,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.207,598.9960,5.1424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.319,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.424,598.9960,4.5306,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.528,598.9960,4.1496,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.634,598.9960,3.7128,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.752,598.9960,3.1226,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.867,598.9960,2.4681,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.984,598.9960,1.7566,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.099,598.9960,1.1248,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.216,598.9960,0.3252,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.333,598.9960,-0.5148,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.449,598.9960,-1.3907,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.564,598.9960,-2.2857,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.683,598.9951,-3.0541,250.3362,0.2510,3.8000,-0.4500,356.7766,179.9992,0.0294
1.809,598.9938,-3.4486,250.2068,0.2510,3.8000,-0.4500,353.3409,179.9964,0.0643
1.911,598.9930,-3.5692,250.1372,0.2510,3.8000,-0.4500,351.7380,179.9943,0.0844
2.026,598.9921,-3.5809,250.0839,0.2510,3.8000,-0.4500,350.8019,179.9928,0.1009
2.140,598.9916,-3.5538,250.0547,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.256,598.9913,-3.5557,250.0350,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.371,598.9910,-3.6138,250.0114,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.484,598.9906,-3.7327,249.9878,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.592,598.9903,-3.8663,249.9682,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.696,598.9900,-4.0177,249.9486,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1051
2.800,598.9897,-4.1755,249.9292,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1051
2.906,598.9893,-4.3619,249.9060,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.012,598.9890,-4.5096,249.8868,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1051
3.114,598.9887,-4.6490,249.8678,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1051
3.218,598.9884,-4.7809,249.8490,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.319,598.9881,-4.9070,249.8304,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.422,598.9877,-5.0534,249.8083,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.524,598.9874,-5.1730,249.7901,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.628,598.9871,-5.2916,249.7722,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
3.734,598.9891,-5.4096,249.7598,0.2510,3.8000,-0.4500,350.7888,179.9927,0.0405
3.839,598.9924,-5.5281,249.7507,0.2510,3.8000,-0.4500,351.0302,179.9926,359.9447
3.943,598.9959,-5.6681,249.7388,0.2510,3.8000,-0.4500,351.2607,179.9922,359.8559
