time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.089,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.194,600.0000,4.8007,250.0000,0.0000,180.0000,0.0000
0.301,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.413,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.515,600.0000,3.8504,250.0000,0.0000,180.0000,0.0000
0.622,600.0000,3.3328,250.0000,0.0000,180.0000,0.0000
0.722,600.0000,2.8457,250.0000,0.0000,180.0000,0.0000
0.824,600.0000,2.3129,250.0000,0.0000,180.0000,0.0000
0.927,599.9999,1.7390,250.0000,0.0000,180.0000,0.0000
1.036,599.9999,1.1279,250.0000,0.0000,180.0000,0.0000
1.140,599.9006,0.5948,249.9102,357.7838,179.9523,2.4557
1.247,599.8167,0.3924,249.8310,355.7575,179.8264,4.6197
1.365,599.7695,0.3601,249.7798,354.3897,179.6993,5.9155
1.466,599.7589,0.4445,249.7601,353.8451,179.6407,6.2497
1.569,599.7603,0.5706,249.7615,353.8451,179.6407,6.2498
1.683,599.7662,0.7195,249.7574,353.7284,179.6280,6.1229
1.796,599.7819,0.8111,249.7463,353.4667,179.6006,5.7374
1.902,599.8015,0.8669,249.7355,353.2422,179.5788,5.2311
2.009,599.8179,0.8708,249.7276,353.1055,179.5667,4.7925
2.119,599.8346,0.8444,249.7197,352.9918,179.5575,4.3396
2.224,599.8548,0.7863,249.7097,352.8703,179.5488,3.7797
2.334,599.8718,0.7256,249.7007,352.7770,179.5430,3.3048
2.441,599.8921,0.6463,249.6891,352.6741,179.5375,2.7350
2.544,599.9089,0.5783,249.6788,352.5968,179.5341,2.2705
2.646,599.9250,0.5095,249.6682,352.5287,179.5316,1.8260
2.753,599.9370,0.4396,249.6580,352.4818,179.5303,1.4922
2.858,599.9489,0.3681,249.6474,352.4403,179.5293,1.1709
2.959,599.9476,0.2945,249.6383,352.4403,179.5293,1.1709
3.068,599.9603,0.2039,249.6253,352.4022,179.5286,0.8314
3.172,599.9594,0.1269,249.6159,352.4022,179.5286,0.8314
3.278,599.9585,0.0496,249.6066,352.4022,179.5286,0.8314
3.378,599.9576,-0.0274,249.5974,352.4022,179.5286,0.8314
3.489,599.9565,-0.1186,249.5865,352.4022,179.5286,0.8314
3.598,599.9556,-0.1926,249.5778,352.4022,179.5286,0.8315
3.701,599.9467,-0.2767,249.5597,352.1942,179.5252,1.0236
3.814,599.9285,-0.3404,249.5391,351.8642,179.5181,1.4447
3.919,599.9070,-0.3984,249.5218,351.6013,179.5104,1.9396
4.019,599.8831,-0.4495,249.5079,351.4064,179.5028,2.4879
4.124,599.8518,-0.4997,249.4963,351.2570,179.4954,3.2050
4.234,599.8244,-0.5307,249.4910,351.2051,179.4922,3.8434
4.348,599.7905,-0.5530,249.4907,351.2377,179.4948,4.6473
4.460,599.7566,-0.5569,249.4975,351.3824,179.5079,5.4788
4.563,599.7294,-0.5445,249.5089,351.5931,179.5297,6.1819
4.665,599.7039,-0.5170,249.5258,351.8870,179.5638,6.8846
4.772,599.6807,-0.4733,249.5478,352.2625,179.6120,7.5777
4.880,599.6575,-0.3988,249.5806,352.8148,179.6902,8.3837
4.983,599.6425,-0.3181,249.6125,353.3516,179.7731,9.0228
5.088,599.6324,-0.2204,249.6478,353.9479,179.8717,9.6226
5.189,599.6278,-0.1062,249.6855,354.5923,179.9848,10.1741
5.297,599.6289,0.0239,249.7247,355.2717,180.1103,10.6688
5.406,599.6383,0.1992,249.7721,356.1133,180.2733,11.1763
5.507,599.6530,0.3596,249.8108,356.8193,180.4153,11.5190
