time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.089,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.194,598.9960,5.1807,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.301,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.413,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.515,598.9960,4.2304,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.622,598.9960,3.7128,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.722,598.9960,3.2257,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.824,598.9960,2.6929,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.927,598.9959,2.1190,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.036,598.9959,1.5079,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.140,598.9134,0.9998,250.3753,0.2510,3.8000,-0.4500,357.7838,179.9523,2.4557
1.247,598.8450,0.8175,250.3108,0.2510,3.8000,-0.4500,355.7575,179.8264,4.6197
1.365,598.8074,0.7953,250.2696,0.2510,3.8000,-0.4500,354.3897,179.6993,5.9155
1.466,598.7991,0.8805,250.2538,0.2510,3.8000,-0.4500,353.8451,179.6407,6.2497
1.569,598.8005,1.0066,250.2552,0.2510,3.8000,-0.4500,353.8451,179.6407,6.2498
1.683,598.8052,1.1524,250.2515,0.2510,3.8000,-0.4500,353.7284,179.6280,6.1229
1.796,598.8174,1.2352,250.2411,0.2510,3.8000,-0.4500,353.4667,179.6006,5.7374
1.902,598.8327,1.2806,250.2306,0.2510,3.8000,-0.4500,353.2422,179.5788,5.2311
2.009,598.8454,1.2759,250.2225,0.2510,3.8000,-0.4500,353.1055,179.5667,4.7925
2.119,598.8584,1.2410,250.2144,0.2510,3.8000,-0.4500,352.9918,179.5575,4.3396
2.224,598.8741,1.1724,250.2038,0.2510,3.8000,-0.4500,352.8703,179.5488,3.7797
2.334,598.8875,1.1028,250.1942,0.2510,3.8000,-0.4500,352.7770,179.5430,3.3048
2.441,598.9034,1.0130,250.1819,0.2510,3.8000,-0.4500,352.6741,179.5375,2.7350
2.544,598.9167,0.9363,250.1711,0.2510,3.8000,-0.4500,352.5968,179.5341,2.2705
2.646,598.9296,0.8593,250.1599,0.2510,3.8000,-0.4500,352.5287,179.5316,1.8260
2.753,598.9392,0.7832,250.1490,0.2510,3.8000,-0.4500,352.4818,179.5303,1.4922
2.858,598.9488,0.7059,250.1379,0.2510,3.8000,-0.4500,352.4403,179.5293,1.1709
2.959,598.9476,0.6322,250.1289,0.2510,3.8000,-0.4500,352.4403,179.5293,1.1709
3.068,598.9579,0.5354,250.1153,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8314
3.172,598.9570,0.4585,250.1059,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8314
3.278,598.9561,0.3812,250.0965,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8314
3.378,598.9551,0.3042,250.0873,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8314
3.489,598.9540,0.2130,250.0765,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8314
3.598,598.9531,0.1390,250.0678,0.2510,3.8000,-0.4500,352.4022,179.5286,0.8315
3.701,598.9455,0.0564,250.0513,0.2510,3.8000,-0.4500,352.1942,179.5252,1.0236
3.814,598.9302,-0.0030,250.0335,0.2510,3.8000,-0.4500,351.8642,179.5181,1.4447
3.919,598.9121,-0.0548,250.0189,0.2510,3.8000,-0.4500,351.6013,179.5104,1.9396
4.019,598.8922,-0.0982,250.0076,0.2510,3.8000,-0.4500,351.4064,179.5028,2.4879
4.124,598.8661,-0.1376,249.9986,0.2510,3.8000,-0.4500,351.2570,179.4954,3.2050
4.234,598.8436,-0.1583,249.9953,0.2510,3.8000,-0.4500,351.2051,179.4922,3.8434
4.348,598.8160,-0.1668,249.9969,0.2510,3.8000,-0.4500,351.2377,179.4948,4.6473
4.460,598.7891,-0.1555,250.0052,0.2510,3.8000,-0.4500,351.3824,179.5079,5.4788
4.563,598.7680,-0.1296,250.0173,0.2510,3.8000,-0.4500,351.5931,179.5297,6.1819
4.665,598.7488,-0.0878,250.0342,0.2510,3.8000,-0.4500,351.8870,179.5638,6.8846
4.772,598.7321,-0.0294,250.0558,0.2510,3.8000,-0.4500,352.2625,179.6120,7.5777
4.880,598.7169,0.0631,250.0873,0.2510,3.8000,-0.4500,352.8148,179.6902,8.3837
4.983,598.7086,0.1590,250.1174,0.2510,3.8000,-0.4500,353.3516,179.7731,9.0228
5.088,598.7050,0.2716,250.1504,0.2510,3.8000,-0.4500,353.9479,179.8717,9.6226
5.189,598.7066,0.4003,250.1852,0.2510,3.8000,-0.4500,354.5923,179.9848,10.1741
5.297,598.7136,0.5442,250.2210,0.2510,3.8000,-0.4500,355.2717,180.1103,10.6688
5.406,598.7293,0.7348,250.2638,0.2510,3.7999,-0.4500,356.1133,180.2733,11.1763
5.507,598.7487,0.9066,250.2984,0.2510,3.8000,-0.4500,356.8193,180.4153,11.5190
5.608,598.7734,1.0882,250.3310,0.2510,3.8000,-0.4500,357.5140,180.5588,11.7822
5.708,598.8030,1.2774,250.3609,0.2510,3.8000,-0.4500,358.1833,180.6997,11.9608
5.814,598.8369,1.4720,250.3874,0.2510,3.8001,-0.4500,358.8141,180.8340,12.0509
