time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.000,599.9235,4.8359,250.0023,0.0000,180.0000,0.0000
0.000,599.9235,4.8359,250.0023,0.0000,180.0000,0.0000
0.107,599.8126,4.6292,250.0049,0.0000,180.0000,0.0000
0.220,599.6230,4.2861,250.0077,0.0000,180.0000,0.0000
0.332,599.4229,3.9291,250.0083,0.0000,180.0000,0.0000
0.443,599.1414,3.4245,249.9773,0.0000,180.0000,0.0000
0.555,598.8790,2.9470,249.8986,0.0000,180.0000,0.0000
0.666,598.5366,2.3130,249.7271,0.0000,180.0000,0.0000
0.777,598.1685,1.6198,249.4683,0.0000,180.0000,0.0000
0.889,597.8444,1.0016,249.1873,0.0000,180.0000,0.0000
1.001,597.4376,0.2166,248.7763,0.0000,180.0000,0.0000
1.111,597.1371,-0.3830,248.4358,0.6653,179.9973,359.5423
1.223,596.8854,-0.8286,248.1132,2.9176,179.9508,358.1339
1.334,596.7242,-0.9730,247.8772,4.1509,179.9039,357.5616
1.445,596.5617,-0.9588,247.6109,4.7905,179.8758,357.4815
1.556,596.4432,-0.8644,247.3975,4.8958,179.8713,357.6084
1.668,596.3140,-0.7279,247.1501,5.1156,179.8629,358.0896
1.779,596.1953,-0.6167,246.9119,5.2137,179.8600,358.6053
1.890,596.1014,-0.5592,246.7198,5.2470,179.8593,359.0294
2.001,595.9933,-0.5309,246.4962,5.2615,179.8591,359.4644
2.112,595.9056,-0.5318,246.3146,5.2721,179.8590,359.8958
2.224,595.8026,-0.5472,246.1004,5.2806,179.8590,0.2308
2.335,595.7184,-0.5625,245.9202,5.2942,179.8591,0.6773
2.446,595.6200,-0.5758,245.6950,5.3053,179.8593,1.0213
2.557,595.5401,-0.5801,245.4993,5.3175,179.8595,1.4567
2.668,595.4466,-0.5766,245.2550,5.3240,179.8597,1.7928
2.779,595.3556,-0.5660,245.0000,5.3263,179.8598,2.1303
2.890,595.2814,-0.5538,244.7804,5.3214,179.8596,2.5501
3.002,595.1942,-0.5370,244.5103,5.3137,179.8592,2.7964
3.113,595.1229,-0.5227,244.2801,5.3068,179.8589,2.9632
3.224,595.0388,-0.5057,243.9987,5.2788,179.8573,3.3973
3.335,594.9697,-0.4918,243.7608,5.2725,179.8569,3.4768
3.446,594.8881,-0.4754,243.4723,5.2386,179.8548,3.8098
3.557,594.8075,-0.4587,243.1813,5.2290,179.8541,3.8878
3.669,594.7413,-0.4444,242.9374,5.1943,179.8517,4.1317
3.780,594.6624,-0.4264,242.6447,5.1793,179.8506,4.2144
3.891,594.5970,-0.4106,242.4023,5.1484,179.8482,4.3793
4.003,594.5195,-0.3908,242.1133,5.1484,179.8482,4.3793
4.113,594.4550,-0.3737,241.8737,5.1096,179.8452,4.5408
4.224,594.3782,-0.3527,241.5861,5.0871,179.8434,4.6166
4.339,594.3018,-0.3316,241.2975,5.0643,179.8415,4.6916
4.461,594.2255,-0.3105,241.0080,5.0643,179.8415,4.6916
4.572,594.1620,-0.2931,240.7655,5.0643,179.8415,4.6916
4.683,594.0859,-0.2726,240.4730,5.0643,179.8415,4.6916
4.794,594.0224,-0.2559,240.2287,5.0643,179.8415,4.6916
4.906,593.9459,-0.2363,239.9378,5.0643,179.8415,4.6916
5.016,593.8816,-0.2201,239.6984,5.0643,179.8415,4.6916
5.128,593.8040,-0.2010,239.4148,5.0643,179.8415,4.6916
5.238,593.7255,-0.1824,239.1379,5.0643,179.8415,4.6916
5.349,593.6594,-0.1671,238.9138,5.0643,179.8415,4.6916
5.460,593.5787,-0.1491,238.6522,5.0643,179.8415,4.6916
5.571,593.5106,-0.1348,238.4373,4.9374,179.8312,4.5828
5.681,593.4281,-0.1189,238.1789,4.8229,179.8221,4.4656
5.792,593.3585,-0.1069,237.9623,4.6502,179.8090,4.1850
5.903,593.2739,-0.0940,237.7013,4.5303,179.8005,3.8752
6.018,593.1882,-0.0830,237.4406,4.4449,179.7949,3.5639
6.119,593.1156,-0.0752,237.2241,4.4126,179.7929,3.3911
6.233,593.0420,-0.0687,237.0086,4.3438,179.7891,2.9562
6.345,592.9523,-0.0627,236.7512,4.3140,179.7876,2.7092
6.457,592.8762,-0.0593,236.5378,4.2726,179.7858,2.2711
6.568,592.7834,-0.0572,236.2830,4.2521,179.7850,2.0201
6.679,592.6891,-0.0573,236.0308,4.2169,179.7839,1.4761
6.790,592.6091,-0.0590,235.8233,4.1925,179.7834,1.0429
6.901,592.5117,-0.0631,235.5772,4.1767,179.7831,0.7008
7.013,592.4291,-0.0684,235.3723,4.1592,179.7830,0.2624
7.124,592.3287,-0.0772,235.1230,4.1441,179.7830,359.8443
7.235,592.2441,-0.0868,234.9121,4.1284,179.7831,359.4249
7.346,592.1411,-0.1008,234.6588,4.1128,179.7833,359.0711
7.457,592.0362,-0.1167,234.4157,4.0887,179.7838,358.5485
7.569,591.9468,-0.1313,234.2234,4.0822,179.7840,358.3777
7.680,591.8376,-0.1503,234.0036,4.0691,179.7844,357.8275
7.791,591.7449,-0.1673,233.8288,4.0680,179.7844,357.4081
7.903,591.6317,-0.1892,233.6272,4.0755,179.7841,357.1521
8.014,591.5362,-0.2087,233.4641,4.0867,179.7835,356.8946
8.125,591.4203,-0.2337,233.2710,4.1086,179.7822,356.5523
8.236,591.3231,-0.2558,233.1103,4.1294,179.7809,356.3000
8.348,591.2056,-0.2837,232.9167,4.1617,179.7787,355.9723
8.459,591.0872,-0.3130,232.7238,4.1703,179.7781,355.8929
8.570,590.9874,-0.3382,232.5659,4.2023,179.7757,355.6428
8.682,590.8674,-0.3694,232.3799,4.2273,179.7738,355.4815
8.792,590.7665,-0.3962,232.2276,4.2400,179.7728,355.4042
8.906,590.6448,-0.4294,232.0483,4.2567,179.7714,355.3238
9.028,590.5223,-0.4635,231.8723,4.2908,179.7686,355.1643
9.140,590.3998,-0.4986,231.6946,4.3115,179.7668,355.0854
9.251,590.2989,-0.5295,231.5309,4.3325,179.7650,355.0060
9.362,590.1791,-0.5689,231.3086,4.3947,179.7594,354.7595
9.473,590.0807,-0.6037,231.1047,4.3947,179.7594,354.7595
9.584,589.9634,-0.6474,230.8435,4.4364,179.7554,354.5157
9.695,589.8661,-0.6852,230.6163,4.4364,179.7554,354.5157
9.806,589.7494,-0.7319,230.3364,4.4532,179.7538,354.1791
9.917,589.6522,-0.7718,230.0989,4.4532,179.7538,354.1791
10.029,589.5355,-0.8206,229.8105,4.4380,179.7554,353.9326
10.139,589.4183,-0.8702,229.5200,4.4258,179.7567,353.8491
10.250,589.3209,-0.9121,229.2722,4.3863,179.7610,353.6046
10.361,589.2043,-0.9641,228.9529,4.3863,179.7610,353.6046
10.473,589.1075,-1.0088,228.6686,4.3863,179.7610,353.6046
10.584,588.9908,-1.0637,228.3092,4.3565,179.7644,353.5275
10.695,588.8918,-1.1105,227.9936,4.3203,179.7685,353.4550
10.806,588.7692,-1.1672,227.6074,4.3203,179.7685,353.4550
10.917,588.6421,-1.2237,227.2241,4.2669,179.7747,353.3938
11.029,588.5332,-1.2699,226.9105,4.1977,179.7827,353.3522
11.139,588.3998,-1.3242,226.5415,4.1977,179.7827,353.3522
11.251,588.2874,-1.3681,226.2390,4.1203,179.7918,353.3333
11.362,588.1514,-1.4190,225.8806,4.0391,179.8013,353.3388
11.473,588.0378,-1.4598,225.5844,3.8018,179.8289,353.4106
11.584,587.9016,-1.5067,225.2311,3.6671,179.8444,353.5138
11.695,587.7883,-1.5439,224.9376,3.4295,179.8710,353.7469
11.806,587.6528,-1.5862,224.5861,3.3027,179.8847,353.9761
11.917,587.5178,-1.6258,224.2349,3.1329,179.9021,354.3751
12.029,587.4059,-1.6565,223.9422,3.0434,179.9107,354.7121
12.140,587.2726,-1.6907,223.5910,2.9463,179.9192,355.2211
12.251,587.1625,-1.7167,223.2982,2.9040,179.9226,355.5629
12.362,587.0313,-1.7451,222.9467,2.8586,179.9260,356.0814
12.473,586.9229,-1.7662,222.6535,2.8343,179.9276,356.5075
12.583,586.7943,-1.7885,222.3015,2.8173,179.9286,357.0182
12.695,586.6882,-1.8046,222.0080,2.8111,179.9288,357.4474
12.806,586.5627,-1.8210,221.6534,2.8121,179.9288,357.9677
12.917,586.4461,-1.8346,221.2872,2.8191,179.9286,358.4904
13.028,586.3550,-1.8428,221.0086,2.8273,179.9284,358.9217
13.139,586.2470,-1.8467,220.7454,2.8557,179.9280,359.4365
13.250,586.1553,-1.8435,220.6173,2.9152,179.9277,359.8730
13.361,586.0496,-1.8282,220.6091,3.0594,179.9281,0.4225
13.476,585.9669,-1.8053,220.7045,3.2547,179.9304,0.9093
13.597,585.8578,-1.7580,220.9515,3.6260,179.9387,1.6279
13.709,585.7835,-1.7139,221.1875,3.9303,179.9488,2.1551
13.820,585.6965,-1.6514,221.5098,4.2961,179.9646,2.7850
13.931,585.6254,-1.5931,221.7965,4.5729,179.9794,3.2940
14.042,585.5400,-1.5178,222.1477,4.8455,179.9964,3.8716
14.153,585.4683,-1.4522,222.4383,5.0135,180.0085,4.3181
14.264,585.3815,-1.3713,222.7804,5.1279,180.0175,4.7296
14.375,585.3091,-1.3025,223.0618,5.1685,180.0210,4.9753
14.487,585.2239,-1.2187,223.3985,5.2172,180.0254,5.3925
14.598,585.1406,-1.1334,223.7357,5.2393,180.0276,5.6459
14.709,585.0754,-1.0609,224.0233,5.2541,180.0291,5.8122
14.820,585.0045,-0.9739,224.3572,5.2847,180.0323,6.1417
14.931,584.9485,-0.9033,224.6056,5.2847,180.0323,6.1417
15.043,584.8812,-0.8226,224.8487,5.2978,180.0337,6.3911
15.153,584.8218,-0.7617,224.9628,5.2995,180.0339,6.4734
15.264,584.7485,-0.6995,224.9767,5.2962,180.0336,6.5534
15.376,584.6876,-0.6549,224.9151,5.2799,180.0317,6.7156
15.487,584.6158,-0.6077,224.7805,5.2799,180.0317,6.7156
15.598,584.5450,-0.5653,224.6017,5.2799,180.0317,6.7155
15.709,584.4868,-0.5323,224.4308,5.2799,180.0317,6.7155
15.820,584.4180,-0.4950,224.2020,5.2623,180.0296,6.7908
15.931,584.3613,-0.4658,223.9928,5.2623,180.0296,6.7908
16.042,584.2939,-0.4325,223.7249,5.2623,180.0296,6.7908
16.153,584.2380,-0.4060,223.4907,5.2623,180.0296,6.7908
16.264,584.1712,-0.3755,223.1991,5.2623,180.0296,6.7908
16.375,584.1154,-0.3511,222.9495,5.2623,180.0296,6.7908
16.486,584.0483,-0.3228,222.6447,5.2623,180.0296,6.7908
16.597,583.9810,-0.2956,222.3360,5.2623,180.0296,6.7908
16.709,583.9244,-0.2735,222.0770,5.2623,180.0296,6.7908
16.820,583.8557,-0.2477,221.7656,5.2623,180.0296,6.7908
16.931,583.7977,-0.2264,221.5093,5.2623,180.0296,6.7908
17.042,583.7276,-0.2009,221.2074,5.2623,180.0296,6.7908
17.153,583.6685,-0.1797,220.9612,5.2623,180.0296,6.7908
17.264,583.5941,-0.1511,220.7171,5.2623,180.0296,6.7908
17.375,583.5294,-0.1191,220.6166,5.2623,180.0296,6.7908
17.487,583.4524,-0.0705,220.6097,5.2304,180.0258,6.5467
17.597,583.3898,-0.0237,220.6743,5.2304,180.0258,6.5467
17.708,583.3173,0.0379,220.8148,5.2304,180.0258,6.5467
17.820,583.2466,0.1028,221.0029,5.1941,180.0217,6.4775
17.931,583.1887,0.1579,221.1870,5.1389,180.0154,6.4161
18.044,583.1202,0.2246,221.4436,5.0217,180.0023,6.2997
18.166,583.0526,0.2904,221.7322,4.7099,179.9682,6.1485
18.277,582.9849,0.3540,222.0439,4.2176,179.9157,6.0123
18.389,582.9283,0.4041,222.3165,3.8905,179.8813,5.9669
18.500,582.8597,0.4597,222.6548,3.3743,179.8275,5.9182
18.611,582.8022,0.5014,222.9433,2.9280,179.7813,5.8714
18.722,582.7323,0.5451,223.2924,2.3621,179.7234,5.7853
18.833,582.6732,0.5755,223.5827,1.8613,179.6731,5.6770
18.944,582.6007,0.6043,223.9292,1.2276,179.6111,5.4937
19.055,582.5390,0.6216,224.2114,0.6780,179.5592,5.2919
19.167,582.4626,0.6344,224.5321,0.0045,179.4985,4.9884
19.277,582.3834,0.6387,224.8319,359.3325,179.4420,4.6195
19.389,582.3148,0.6364,225.0618,358.7849,179.3994,4.2643
19.500,582.2272,0.6280,225.2911,358.1566,179.3551,3.7867
19.610,582.1493,0.6176,225.4412,357.6695,179.3246,3.3528
19.722,582.0501,0.6016,225.5809,357.1382,179.2960,2.7978
19.833,581.9632,0.5857,225.6618,356.7402,179.2782,2.3121
19.945,581.8563,0.5662,225.6898,356.3164,179.2632,1.7100
20.055,581.7674,0.5501,225.6623,356.0095,179.2553,1.2029
20.166,581.6609,0.5309,225.5824,355.6927,179.2503,0.5989
20.278,581.5552,0.5115,225.4603,355.4219,179.2489,0.0058
20.389,581.4670,0.4949,225.3332,355.2234,179.2497,359.5224
20.501,581.3611,0.4738,225.1598,355.0092,179.2525,358.9561
20.611,581.2717,0.4546,225.0097,354.8450,179.2562,358.4951
20.722,581.1626,0.4281,224.8337,354.6591,179.2619,357.9520
20.833,581.0700,0.4028,224.6925,354.5106,179.2679,357.5054
20.944,580.9567,0.3684,224.5338,354.3388,179.2762,356.9758
21.055,580.8600,0.3356,224.4148,354.2014,179.2840,356.5398
21.166,580.7415,0.2915,224.2861,354.0453,179.2942,356.0241
21.277,580.6425,0.2521,224.1696,353.9252,179.3030,355.6034
21.388,580.5261,0.2091,223.9546,353.8360,179.3102,355.2748
21.499,580.4094,0.1721,223.6678,353.6985,179.3223,354.7673
21.610,580.3109,0.1438,223.3978,353.6521,179.3267,354.6068
21.721,580.1929,0.1087,223.0890,353.5258,179.3391,354.1988
21.834,580.0924,0.0727,222.8879,353.4739,179.3445,354.0396
21.943,579.9677,0.0189,222.7254,353.3720,179.3555,353.7151
22.055,579.8624,-0.0378,222.6813,353.3080,179.3627,353.4763
22.166,579.7365,-0.1181,222.7110,353.2857,179.3653,353.3015
22.277,579.6326,-0.1918,222.7823,353.2720,179.3670,353.1290
22.388,579.5087,-0.2848,222.9044,353.3079,179.3626,352.9664
22.500,579.3862,-0.3796,223.0553,353.4251,179.3478,352.7513
22.613,579.2847,-0.4580,223.1978,353.4968,179.3386,352.7012
22.735,579.1640,-0.5493,223.3831,353.9995,179.2727,352.4899
22.847,579.0435,-0.6356,223.5805,354.5456,179.2001,352.4713
22.957,578.9238,-0.7155,223.7880,355.1313,179.1230,352.6094
23.068,578.8240,-0.7762,223.9662,355.6600,179.0551,352.8149
23.180,578.7043,-0.8410,224.1837,356.3456,178.9704,353.1478
23.290,578.6049,-0.8877,224.3659,356.9547,178.8989,353.4859
23.402,578.4857,-0.9346,224.5839,357.7197,178.8146,353.9532
23.513,578.3865,-0.9659,224.7635,358.3748,178.7476,354.3860
23.624,578.2679,-0.9942,224.9731,359.1672,178.6736,354.9478
23.735,578.1696,-1.0102,225.1414,359.8204,178.6187,355.4435
23.846,578.0526,-1.0208,225.3351,0.5810,178.5621,356.0615
23.957,577.9364,-1.0229,225.5162,1.3026,178.5164,356.6953
24.068,577.8404,-1.0187,225.6552,1.8649,178.4865,357.2286
24.180,577.7263,-1.0074,225.8087,2.4841,178.4599,357.8675
24.291,577.6319,-0.9935,225.9224,2.9499,178.4447,358.3943
24.402,577.5187,-0.9727,226.0349,3.4454,178.4334,359.0151
24.513,577.4244,-0.9525,226.1100,3.8040,178.4288,359.5197
24.624,577.3119,-0.9253,226.1827,4.1719,178.4276,0.1074
24.735,577.2191,-0.9001,226.2334,4.4308,178.4291,0.5813
24.846,577.1094,-0.8670,226.2867,4.6913,178.4330,1.1295
24.957,577.0015,-0.8309,226.3351,4.9043,178.4381,1.6543
25.068,576.9131,-0.7985,226.3723,5.0503,178.4429,2.0724
25.179,576.8089,-0.7573,226.4143,5.1715,178.4477,2.4793
25.290,576.7236,-0.7211,226.4481,5.2553,178.4516,2.8049
25.402,576.6230,-0.6756,226.4867,5.3439,178.4563,3.2083
25.513,576.5405,-0.6362,226.5169,5.3898,178.4589,3.4528
25.624,576.4431,-0.5875,226.5522,5.4324,178.4616,3.6988
25.735,576.3630,-0.5457,226.5816,5.4837,178.4651,4.0393
25.847,576.2686,-0.4943,226.6182,5.5070,178.4668,4.2010
25.957,576.1757,-0.4418,226.6561,5.5387,178.4692,4.4574
26.068,576.0994,-0.3973,226.6891,5.5579,178.4707,4.6194
26.179,576.0087,-0.3433,226.7297,5.5579,178.4707,4.6194
26.290,575.9335,-0.2981,226.7638,5.5697,178.4717,4.7822
26.403,575.8438,-0.2438,226.8031,5.5697,178.4717,4.7822
26.513,575.7693,-0.2012,226.8003,5.5697,178.4717,4.7822
26.624,575.6795,-0.1544,226.7582,5.5697,178.4717,4.7822
26.735,575.6044,-0.1179,226.7048,5.5697,178.4717,4.7822
26.846,575.5141,-0.0763,226.6288,5.5697,178.4717,4.7822
26.957,575.4230,-0.0365,226.5457,5.5697,178.4717,4.7822
27.068,575.3465,-0.0046,226.4736,5.5697,178.4717,4.7822
27.183,575.2543,0.0321,226.3846,5.5697,178.4717,4.7822
27.304,575.1611,0.0671,226.2920,5.5697,178.4717,4.7822
27.416,575.0828,0.0946,226.2116,5.5697,178.4717,4.7822
