time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9360,5.2478,250.4518,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9360,5.2478,250.4518,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.108,598.8342,5.0566,250.4541,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.220,598.6544,4.7300,250.4566,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.332,598.4186,4.3091,250.4589,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.444,598.1838,3.8939,250.4606,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.556,597.8611,3.3270,250.4624,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.667,597.5616,2.8030,250.4637,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.778,597.1960,2.1207,250.4825,0.2510,3.8000,-0.4500,356.8723,180.0186,359.3229
0.889,596.9699,1.6328,250.4963,0.2510,3.8000,-0.4500,351.1649,180.1462,358.1481
1.001,596.7652,1.3122,250.4811,0.2510,3.8000,-0.4500,346.8251,180.3202,357.3816
1.112,596.6005,1.2131,250.4454,0.2510,3.8000,-0.4500,344.8828,180.4156,357.2117
1.223,596.4805,1.2276,250.4033,0.2510,3.8000,-0.4500,344.2390,180.4478,357.3087
1.334,596.3485,1.2875,250.3337,0.2510,3.8000,-0.4500,344.2390,180.4478,357.3087
1.445,596.2459,1.3347,250.2606,0.2510,3.8000,-0.4500,344.2390,180.4478,357.3087
1.556,596.1309,1.3716,250.1564,0.2510,3.8000,-0.4500,344.2133,180.4490,357.6452
1.667,596.0376,1.3742,250.0556,0.2510,3.8000,-0.4500,344.2269,180.4484,357.7271
1.779,595.9285,1.3533,249.9248,0.2510,3.8000,-0.4500,344.2602,180.4471,357.8904
1.889,595.8386,1.3210,249.8124,0.2510,3.8000,-0.4500,344.2916,180.4459,357.9666
2.001,595.7315,1.2763,249.6776,0.2510,3.8000,-0.4500,344.3745,180.4429,358.1108
2.112,595.6247,1.2315,249.5446,0.2510,3.8000,-0.4500,344.4704,180.4398,358.2445
2.223,595.5350,1.1949,249.4355,0.2510,3.8000,-0.4500,344.4704,180.4398,358.2445
2.334,595.4279,1.1606,249.3064,0.2510,3.8000,-0.4500,344.6994,180.4328,358.3687
2.445,595.3380,1.1336,249.2002,0.2510,3.8000,-0.4500,344.7747,180.4306,358.4037
2.556,595.2296,1.1047,249.0732,0.2510,3.8000,-0.4500,344.9416,180.4258,358.4290
2.668,595.1391,1.0821,248.9674,0.2510,3.8000,-0.4500,345.1078,180.4211,358.4384
2.779,595.0294,1.0554,248.8398,0.2510,3.8000,-0.4500,345.4461,180.4115,358.4029
3.140,594.6971,0.9666,248.4530,0.2510,3.8000,-0.4500,346.2432,180.3870,358.1664
3.473,594.3790,0.7468,248.8447,0.2510,3.8000,-0.4500,347.5563,180.3393,357.9012
3.806,594.0850,0.4665,249.7871,0.2510,3.8000,-0.4500,349.1879,180.2847,358.4766
4.140,593.7836,0.2107,250.9045,0.2510,3.8000,-0.4500,350.2139,180.2659,359.9624
4.473,593.5146,-0.0074,252.0712,0.2510,3.8000,-0.4500,350.0799,180.2615,2.3116
4.806,593.2958,-0.1603,253.1930,0.2510,3.8000,-0.4500,350.0842,180.2645,5.1521
5.140,593.1005,-0.2368,254.3914,0.2510,3.8000,-0.4500,350.9995,180.3793,8.3229
5.473,592.9439,-0.2186,255.5853,0.2510,3.8000,-0.4500,352.7725,180.6879,10.9191
5.806,592.8206,-0.1359,256.6948,0.2510,3.8000,-0.4500,354.7544,181.1004,12.2292
6.140,592.6911,-0.0179,257.8527,0.2510,3.8000,-0.4500,356.6569,181.5157,12.0360
6.473,592.5390,0.0884,258.8441,0.2510,3.8000,-0.4500,357.9229,181.7701,10.2444
6.806,592.3598,0.1443,259.6680,0.2510,3.8000,-0.4500,358.3238,181.8363,7.6481
7.140,592.1252,0.1376,260.5205,0.2510,3.8000,-0.4500,358.1808,181.8231,4.4148
7.473,591.8547,0.0707,261.3517,0.2510,3.8000,-0.4500,357.8658,181.8073,1.2968
7.806,591.5781,-0.0148,262.0648,0.2510,3.8000,-0.4500,357.8073,181.8060,359.0690
8.140,591.2766,-0.0819,262.7806,0.2510,3.8000,-0.4500,358.0781,181.7988,358.2431
