time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
2.885,594.3138,0.6402,256.8943,0.2510,3.8001,-0.4500,345.1725,176.9050,13.5677
2.991,594.2405,0.5198,257.2230,0.2510,3.8001,-0.4500,343.2084,176.3870,14.9184
3.099,594.1656,0.3911,257.5501,0.2510,3.8000,-0.4500,341.5461,175.9025,16.1454
3.199,594.0891,0.2565,257.8754,0.2510,3.8000,-0.4500,340.2111,175.4793,17.2106
3.308,593.9952,0.0907,258.2634,0.2510,3.8000,-0.4500,339.0599,175.0872,18.2314
3.417,593.9162,-0.0480,258.5851,0.2510,3.8000,-0.4500,338.4820,174.8794,18.8399
3.517,593.8357,-0.1853,258.9050,0.2510,3.8000,-0.4500,338.3010,174.8125,19.0921
3.626,593.7390,-0.3464,259.2891,0.2510,3.8000,-0.4500,338.3010,174.8125,19.0921
3.737,593.6622,-0.4692,259.6098,0.2510,3.8000,-0.4500,338.7507,174.9796,19.0305
3.842,593.5709,-0.6049,259.9944,0.2510,3.8000,-0.4500,339.7566,175.3468,18.6344
3.947,593.4947,-0.7097,260.3145,0.2510,3.8000,-0.4500,340.7881,175.7104,18.0536
4.049,593.4177,-0.8094,260.6338,0.2510,3.8000,-0.4500,341.8782,176.0773,17.2933
4.158,593.3383,-0.9088,260.9518,0.2510,3.8000,-0.4500,342.8602,176.3898,16.4024
4.266,593.2374,-1.0373,261.3316,0.2510,3.8000,-0.4500,343.5971,176.6091,15.2250
4.371,593.1473,-1.1594,261.6469,0.2510,3.8000,-0.4500,343.6910,176.6356,14.1819
4.478,593.0513,-1.2989,261.9606,0.2510,3.8000,-0.4500,343.3518,176.5504,13.0794
4.585,592.9293,-1.4903,262.3330,0.2510,3.8000,-0.4500,342.5524,176.3677,11.6518
4.690,592.8230,-1.6691,262.6391,0.2510,3.8000,-0.4500,341.7265,176.1990,10.3548
4.796,592.7139,-1.8630,262.9407,0.2510,3.8000,-0.4500,340.8994,176.0502,8.9554
4.901,592.5815,-2.1102,263.2965,0.2510,3.8000,-0.4500,340.0718,175.9250,7.1591
5.005,592.4714,-2.3232,263.5890,0.2510,3.8000,-0.4500,339.6362,175.8724,5.5956
5.110,592.3627,-2.5370,263.8790,0.2510,3.8000,-0.4500,339.5162,175.8609,4.0077
5.220,592.2557,-2.7467,264.1682,0.2510,3.8000,-0.4500,339.7723,175.8753,2.4302
5.328,592.1293,-2.9857,264.5162,0.2510,3.8000,-0.4500,340.6368,175.8977,0.5903
5.436,592.0251,-3.1685,264.8084,0.2510,3.8000,-0.4500,341.8563,175.8933,359.1196
5.545,591.8997,-3.3606,265.1630,0.2510,3.8000,-0.4500,343.9518,175.8255,357.4376
5.654,591.7934,-3.4913,265.4615,0.2510,3.8000,-0.4500,346.2354,175.6911,356.1110
5.761,591.6617,-3.6046,265.8216,0.2510,3.8000,-0.4500,349.5942,175.4109,354.6299
5.867,591.5472,-3.6575,266.1201,0.2510,3.8000,-0.4500,352.8416,175.0687,353.5204
5.975,591.4275,-3.6702,266.4133,0.2510,3.8000,-0.4500,356.3878,174.6329,352.5694
6.076,591.3032,-3.6428,266.6967,0.2510,3.8000,-0.4500,0.0900,174.1242,351.8343
6.182,591.1500,-3.5612,267.0191,0.2510,3.8000,-0.4500,4.5025,173.4679,351.3359
6.288,591.0220,-3.4580,267.2701,0.2510,3.8000,-0.4500,7.9628,172.9351,351.3285
6.395,590.8972,-3.3270,267.5044,0.2510,3.8000,-0.4500,11.0944,172.4604,351.7479
6.499,590.7792,-3.1727,267.7224,0.2510,3.8000,-0.4500,13.8182,172.0748,352.5955
6.607,590.6503,-2.9638,267.9655,0.2510,3.8000,-0.4500,16.4849,171.7493,354.1074
6.716,590.5562,-2.7758,268.1564,0.2510,3.8000,-0.4500,18.1836,171.5886,355.6793
6.823,590.4605,-2.5407,268.3772,0.2510,3.8000,-0.4500,19.5969,171.5009,357.7832
6.929,590.3955,-2.3419,268.5591,0.2510,3.8000,-0.4500,20.2735,171.4833,359.5950
7.037,590.3421,-2.1444,268.7434,0.2510,3.8000,-0.4500,20.5220,171.4844,1.3618
7.144,590.2909,-1.9136,268.9728,0.2510,3.8000,-0.4500,20.3004,171.4731,3.3234
7.250,590.2562,-1.7297,269.1743,0.2510,3.8000,-0.4500,19.7258,171.4289,4.7680
7.361,590.2205,-1.5227,269.4317,0.2510,3.8000,-0.4500,18.6355,171.3164,6.2267
7.467,590.1926,-1.3637,269.6609,0.2510,3.8000,-0.4500,17.4609,171.1704,7.1920
7.576,590.1642,-1.2181,269.9035,0.2510,3.8000,-0.4500,16.1292,170.9853,7.9175
7.683,590.1274,-1.0619,270.2108,0.2510,3.7999,-0.4500,14.4728,170.7373,8.4584
7.787,590.0923,-0.9482,270.4789,0.2510,3.7999,-0.4500,13.1369,170.5301,8.6390
7.895,590.0519,-0.8513,270.7575,0.2510,3.8000,-0.4500,11.8020,170.3225,8.5967
8.001,589.9941,-0.7624,271.1076,0.2510,3.8000,-0.4500,9.9942,170.0485,8.3022
8.113,589.9370,-0.7155,271.4139,0.2510,3.8000,-0.4500,8.1714,169.7854,7.9160
8.220,589.8720,-0.6968,271.7335,0.2510,3.8000,-0.4500,6.0414,169.4957,7.4557
8.327,589.7844,-0.7128,272.1317,0.2510,3.8000,-0.4500,3.1937,169.1369,6.8641
8.434,589.7050,-0.7564,272.4726,0.2510,3.8000,-0.4500,0.7400,168.8519,6.3803
8.545,589.6050,-0.8383,272.8872,0.2510,3.8000,-0.4500,357.9470,168.5526,5.8568
8.651,589.5198,-0.9230,273.2342,0.2510,3.8000,-0.4500,355.9380,168.3526,5.4976
8.758,589.4348,-1.0134,273.5807,0.2510,3.8000,-0.4500,354.3671,168.2047,5.2284
8.863,589.3345,-1.1171,273.9947,0.2510,3.8000,-0.4500,353.2002,168.0992,5.0393
8.967,589.2536,-1.1887,274.3377,0.2510,3.8000,-0.4500,353.0028,168.0818,5.0098
9.076,589.1750,-1.2430,274.6803,0.2510,3.8000,-0.4500,353.2011,168.0993,5.0446
9.183,589.0861,-1.2727,275.0877,0.2510,3.8000,-0.4500,354.3608,168.2042,5.2296
9.290,589.0169,-1.2655,275.4229,0.2510,3.8000,-0.4500,355.9027,168.3490,5.4529
9.397,588.9529,-1.2285,275.7519,0.2510,3.8000,-0.4500,357.8575,168.5404,5.7094
9.507,588.8834,-1.1476,276.1353,0.2510,3.8000,-0.4500,0.5585,168.8179,6.0138
9.614,588.8307,-1.0551,276.4431,0.2510,3.8000,-0.4500,2.9254,169.0720,6.2205
9.726,588.7723,-0.9230,276.7975,0.2510,3.8000,-0.4500,5.6755,169.3764,6.3533
9.838,588.7257,-0.8029,277.0811,0.2510,3.8000,-0.4500,7.7336,169.6071,6.3253
9.939,588.6787,-0.6801,277.3561,0.2510,3.8000,-0.4500,9.4661,169.7989,6.1382
10.047,588.6190,-0.5367,277.6790,0.2510,3.8000,-0.4500,11.0139,169.9626,5.6702
10.148,588.5638,-0.4258,277.9461,0.2510,3.8000,-0.4500,11.8085,170.0394,5.0584
10.255,588.5016,-0.3272,278.2151,0.2510,3.8000,-0.4500,12.1274,170.0666,4.2357
10.360,588.4310,-0.2452,278.4893,0.2510,3.8000,-0.4500,11.9626,170.0563,3.1996
10.467,588.3339,-0.1749,278.8296,0.2510,3.8000,-0.4500,11.1351,170.0214,1.6816
10.569,588.2428,-0.1449,279.1249,0.2510,3.8000,-0.4500,9.9506,170.0021,0.2029
10.681,588.1221,-0.1487,279.4943,0.2510,3.8000,-0.4500,8.0218,170.0300,358.2055
10.786,588.0144,-0.1871,279.8134,0.2510,3.8000,-0.4500,6.1163,170.1208,356.3929
10.891,587.9029,-0.2553,280.1399,0.2510,3.8000,-0.4500,4.1179,170.2805,354.4888
10.997,587.7890,-0.3468,280.4696,0.2510,3.8000,-0.4500,2.2593,170.4914,352.5373
11.102,587.6511,-0.4730,280.8636,0.2510,3.8000,-0.4500,0.5892,170.7424,350.1997
11.207,587.5342,-0.5782,281.1867,0.2510,3.8000,-0.4500,359.9107,170.8693,348.3192
11.311,587.4142,-0.6732,281.5033,0.2510,3.8000,-0.4500,359.9521,170.8582,346.5621
11.417,587.2896,-0.7519,281.8128,0.2510,3.7999,-0.4500,0.6391,170.6825,344.9856
11.525,587.1328,-0.8207,282.1744,0.2510,3.8000,-0.4500,2.1030,170.2656,343.3890
11.634,586.9958,-0.8563,282.4672,0.2510,3.8000,-0.4500,3.6578,169.7845,342.3267
11.740,586.8536,-0.8734,282.7525,0.2510,3.8000,-0.4500,5.3492,169.2297,341.5072
11.847,586.6776,-0.8726,283.0852,0.2510,3.7999,-0.4500,7.3732,168.5340,340.8161
11.955,586.5275,-0.8579,283.3553,0.2510,3.7999,-0.4500,8.9327,167.9798,340.4395
12.060,586.3755,-0.8341,283.6204,0.2510,3.8000,-0.4500,10.2944,167.4855,340.1866
12.160,586.2226,-0.8051,283.8821,0.2510,3.8000,-0.4500,11.4040,167.0763,339.9906
12.268,586.0384,-0.7701,284.1950,0.2510,3.8000,-0.4500,12.3361,166.7274,339.7407
12.379,585.8853,-0.7458,284.4585,0.2510,3.7999,-0.4500,12.6825,166.5958,339.5309
12.489,585.7029,-0.7278,284.7811,0.2510,3.7999,-0.4500,12.6333,166.6148,339.2609
12.590,585.5523,-0.7307,285.0581,0.2510,3.8000,-0.4500,12.2567,166.7631,338.7447
12.702,585.3749,-0.7555,285.4030,0.2510,3.7999,-0.4500,11.3227,167.1410,338.0981
12.814,585.2314,-0.7967,285.7016,0.2510,3.8001,-0.4500,10.1814,167.6147,337.5626
12.919,585.0931,-0.8581,286.0100,0.2510,3.8000,-0.4500,8.7605,168.2174,337.0534
13.027,584.9352,-0.9591,286.3914,0.2510,3.8001,-0.4500,6.7668,169.0810,336.5211
13.137,584.8114,-1.0652,286.7165,0.2510,3.8000,-0.4500,4.9390,169.8860,336.1874
13.248,584.6728,-1.2156,287.1114,0.2510,3.8000,-0.4500,2.6448,170.9067,335.9782
13.354,584.5648,-1.3567,287.4417,0.2510,3.8001,-0.4500,0.7237,171.7634,336.0072
13.467,584.4430,-1.5399,287.8364,0.2510,3.8000,-0.4500,358.4914,172.7507,336.3329
13.571,584.3461,-1.6996,288.1624,0.2510,3.8000,-0.4500,356.7449,173.5079,336.8733
