time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.087,598.9857,7.0168,250.3927,0.2510,3.8000,-0.4500,358.3790,179.9959,0.2910
0.187,598.9717,10.2836,250.3152,0.2510,3.8000,-0.4500,356.3301,179.9789,0.6580
0.296,598.9615,13.8023,250.2574,0.2510,3.8000,-0.4500,354.9985,179.9608,0.8919
0.403,598.9534,17.1449,250.2086,0.2510,3.8000,-0.4500,354.1268,179.9461,1.0343
0.510,598.9506,18.9533,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
0.619,598.9506,20.5021,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
0.730,598.9506,22.0443,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
0.838,598.9506,23.0929,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
0.945,598.9506,24.0980,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.051,598.9506,24.7460,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.160,598.9506,25.2394,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.270,598.9506,25.6483,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.386,598.9506,25.8787,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.497,598.9506,25.9492,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.605,598.9506,25.9039,250.1915,0.2510,3.8000,-0.4500,353.9390,179.9426,1.0616
1.707,598.9506,25.7688,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
1.814,598.9506,25.5543,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
1.919,598.9506,25.2680,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.028,598.9506,24.8395,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.139,598.9506,24.4187,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
2.244,598.9506,23.8457,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
2.345,598.9506,23.3172,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.446,598.9506,22.7471,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.546,598.9506,22.1394,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.658,598.9506,21.4977,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.765,598.9506,20.6874,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.865,598.9506,19.9820,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
2.970,598.9506,19.2520,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
3.073,598.9506,18.4998,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0615
3.175,598.9506,17.7275,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.278,598.9506,16.9370,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.390,598.9506,15.9669,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.509,598.9506,14.9759,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.620,598.9506,14.1357,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.727,598.9506,13.1122,250.1915,0.2510,3.8000,-0.4500,353.9391,179.9426,1.0616
3.956,598.9944,12.0283,250.3887,0.2510,3.8000,-0.4500,359.6533,179.9798,359.7848
