time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.088,599.9802,5.0162,250.0146,358.1149,180.0043,359.7200
0.193,599.9297,5.0510,250.1096,355.4868,180.0298,359.1305
0.308,599.8489,5.0641,250.3524,352.9865,180.0851,358.3107
0.413,599.7708,5.0276,250.6182,351.2552,180.1462,357.6896
0.527,599.6694,4.9220,250.9684,349.3347,180.2348,357.1405
0.635,599.5809,4.7906,251.2666,347.8279,180.3154,356.8874
0.749,599.4717,4.5974,251.6215,346.1862,180.4085,356.8279
0.865,599.3597,4.3832,251.9707,344.7925,180.4867,356.9970
0.982,599.2455,4.1624,252.3157,343.6849,180.5440,357.3365
1.101,599.1300,3.9439,252.6588,342.8673,180.5806,357.7824
1.215,599.0326,3.7667,252.9447,342.3945,180.5982,358.1901
1.332,598.9149,3.5609,253.2885,342.0508,180.6082,358.6737
1.446,598.7967,3.3618,253.6336,341.9844,180.6097,358.8257
1.560,598.6789,3.1679,253.9798,341.9886,180.6096,359.1662
1.677,598.5807,3.0089,254.2688,341.9886,180.6096,359.1662
1.791,598.4634,2.8196,254.6154,342.0500,180.6088,359.3206
1.910,598.3462,2.6283,254.9613,342.0500,180.6088,359.3206
2.026,598.2290,2.4303,255.3055,342.0500,180.6087,359.3206
2.142,598.1116,2.2207,255.6471,341.4223,180.6144,359.6406
2.277,597.9932,1.9980,255.9846,340.4136,180.6195,359.7679
2.387,597.8742,1.7631,256.3173,339.2671,180.6247,359.7222
2.493,597.7750,1.5597,256.5908,338.3724,180.6304,359.5748
2.600,597.6558,1.3092,256.9153,337.5354,180.6392,359.2691
2.705,597.5566,1.0980,257.1838,337.1310,180.6460,358.9028
2.812,597.4576,0.8872,257.4518,337.0542,180.6476,358.4363
2.919,597.3587,0.6798,257.7208,337.3439,180.6373,357.8795
3.023,597.2401,0.4400,258.0471,338.2120,180.5957,357.1186
3.134,597.1409,0.2520,258.3236,339.3891,180.5243,356.4366
3.239,597.0408,0.0787,258.6054,340.9881,180.4077,355.7419
3.344,596.9185,-0.1034,258.9513,343.4615,180.1949,354.9315
3.451,596.8140,-0.2290,259.2458,345.9653,179.9499,354.3060
3.558,596.7062,-0.3269,259.5443,348.8297,179.6423,353.7510
