time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.088,598.9744,5.3763,250.4768,0.2510,3.8000,-0.4500,358.1149,180.0043,359.7200
0.193,598.9203,5.3792,250.5874,0.2510,3.8000,-0.4500,355.4868,180.0298,359.1305
0.308,598.8348,5.3568,250.8433,0.2510,3.8000,-0.4500,352.9865,180.0851,358.3107
0.413,598.7535,5.2945,251.1172,0.2510,3.8000,-0.4500,351.2552,180.1462,357.6896
0.527,598.6498,5.1624,251.4758,0.2510,3.8000,-0.4500,349.3347,180.2348,357.1405
0.635,598.5606,5.0133,251.7806,0.2510,3.8000,-0.4500,347.8279,180.3154,356.8874
0.749,598.4519,4.8044,252.1431,0.2510,3.8000,-0.4500,346.1862,180.4085,356.8279
0.865,598.3417,4.5806,252.4993,0.2510,3.8000,-0.4500,344.7925,180.4867,356.9970
0.982,598.2300,4.3555,252.8508,0.2510,3.8000,-0.4500,343.6849,180.5440,357.3365
1.101,598.1175,4.1371,253.1996,0.2510,3.8000,-0.4500,342.8673,180.5806,357.7824
1.215,598.0227,3.9624,253.4895,0.2510,3.8000,-0.4500,342.3945,180.5982,358.1901
1.332,597.9081,3.7615,253.8373,0.2510,3.8000,-0.4500,342.0508,180.6082,358.6737
1.446,597.7909,3.5644,254.1834,0.2510,3.8000,-0.4500,341.9844,180.6097,358.8257
1.560,597.6753,3.3762,254.5315,0.2510,3.8000,-0.4500,341.9886,180.6096,359.1662
1.677,597.5771,3.2172,254.8204,0.2510,3.8000,-0.4500,341.9886,180.6096,359.1662
1.791,597.4608,3.0311,255.1677,0.2510,3.8000,-0.4500,342.0500,180.6088,359.3206
1.910,597.3436,2.8398,255.5135,0.2510,3.8000,-0.4500,342.0500,180.6088,359.3206
2.026,597.2264,2.6418,255.8577,0.2510,3.8000,-0.4500,342.0500,180.6087,359.3206
2.142,597.1111,2.4316,256.2035,0.2510,3.8000,-0.4500,341.4223,180.6144,359.6406
2.277,596.9937,2.2013,256.5454,0.2510,3.8000,-0.4500,340.4136,180.6195,359.7679
2.387,596.8745,1.9546,256.8819,0.2510,3.8001,-0.4500,339.2671,180.6247,359.7222
2.493,596.7744,1.7402,257.1575,0.2510,3.8000,-0.4500,338.3724,180.6304,359.5748
2.600,596.6533,1.4766,257.4827,0.2510,3.8001,-0.4500,337.5354,180.6392,359.2691
2.705,596.5519,1.2554,257.7499,0.2510,3.8000,-0.4500,337.1310,180.6460,358.9028
2.812,596.4499,1.0363,258.0150,0.2510,3.8000,-0.4500,337.0542,180.6476,358.4363
2.919,596.3475,0.8226,258.2793,0.2510,3.8000,-0.4500,337.3439,180.6373,357.8795
3.023,596.2239,0.5785,258.5977,0.2510,3.8001,-0.4500,338.2120,180.5957,357.1186
3.134,596.1201,0.3901,258.8657,0.2510,3.8000,-0.4500,339.3891,180.5243,356.4366
3.239,596.0151,0.2199,259.1373,0.2510,3.8000,-0.4500,340.9881,180.4077,355.7419
3.344,595.8865,0.0463,259.4687,0.2510,3.8000,-0.4500,343.4615,180.1949,354.9315
3.451,595.7768,-0.0680,259.7490,0.2510,3.8000,-0.4500,345.9653,179.9499,354.3060
3.558,595.6638,-0.1507,260.0313,0.2510,3.8000,-0.4500,348.8297,179.6423,353.7510
3.663,595.5231,-0.2056,260.3693,0.2510,3.8000,-0.4500,352.6430,179.1995,353.2068
3.769,595.4022,-0.2142,260.6466,0.2510,3.8000,-0.4500,356.0140,178.7853,352.8732
3.879,595.2780,-0.1912,260.9168,0.2510,3.8000,-0.4500,359.4259,178.3513,352.6604
3.989,595.1261,-0.1275,261.2284,0.2510,3.8000,-0.4500,3.3874,177.8367,352.5752
4.099,594.9988,-0.0499,261.4760,0.2510,3.8000,-0.4500,6.4391,177.4390,352.6509
4.207,594.8467,0.0658,261.7589,0.2510,3.8000,-0.4500,9.6725,177.0244,352.9183
4.312,594.7224,0.1766,261.9837,0.2510,3.8000,-0.4500,11.9548,176.7426,353.2847
4.418,594.6010,0.2974,262.2000,0.2510,3.8000,-0.4500,13.8495,176.5216,353.7743
4.530,594.4603,0.4532,262.4502,0.2510,3.8000,-0.4500,15.6341,176.3313,354.5124
4.635,594.3480,0.5906,262.6524,0.2510,3.8000,-0.4500,16.7536,176.2263,355.2414
4.743,594.2199,0.7636,262.8892,0.2510,3.8000,-0.4500,17.7225,176.1500,356.2376
4.847,594.1198,0.9142,263.0829,0.2510,3.8000,-0.4500,18.2755,176.1161,357.1568
4.950,594.0259,1.0701,263.2738,0.2510,3.8000,-0.4500,18.6502,176.0997,358.1458
5.055,593.9387,1.2312,263.4628,0.2510,3.8000,-0.4500,18.8941,176.0935,359.1939
5.163,593.8436,1.4309,263.6873,0.2510,3.8000,-0.4500,19.0753,176.0928,0.5130
5.266,593.7726,1.6024,263.8725,0.2510,3.7999,-0.4500,19.1775,176.0948,1.6468
5.369,593.7093,1.7779,264.0562,0.2510,3.8000,-0.4500,19.2675,176.0985,2.7934
5.474,593.6536,1.9572,264.2381,0.2510,3.8000,-0.4500,19.3676,176.1048,3.9311
5.577,593.6052,2.1397,264.4181,0.2510,3.7999,-0.4500,19.5008,176.1160,5.0319
5.680,593.5640,2.3246,264.5958,0.2510,3.8000,-0.4500,19.6914,176.1358,6.0651
5.785,593.5227,2.5482,264.8057,0.2510,3.8000,-0.4500,19.9981,176.1738,7.1716
5.888,593.4934,2.7341,264.9782,0.2510,3.8000,-0.4500,20.2735,176.2128,7.9470
6.000,593.4624,2.9543,265.1845,0.2510,3.8000,-0.4500,20.5318,176.2530,8.6646
6.109,593.4356,3.1299,265.3590,0.2510,3.8000,-0.4500,20.5820,176.2612,8.8469
6.216,593.4077,3.3004,265.5358,0.2510,3.8000,-0.4500,20.5820,176.2612,8.8470
6.319,593.3795,3.4672,265.7170,0.2510,3.7999,-0.4500,20.3236,176.2180,8.9394
6.422,593.3406,3.6545,265.9471,0.2510,3.8000,-0.4500,19.5146,176.0829,8.8517
6.525,593.3008,3.7954,266.1519,0.2510,3.8000,-0.4500,18.5522,175.9276,8.4752
6.629,593.2522,3.9192,266.3713,0.2510,3.8000,-0.4500,17.3031,175.7392,7.8406
6.744,593.1810,4.0393,266.6568,0.2510,3.8000,-0.4500,15.3955,175.4842,6.7609
6.854,593.1096,4.1100,266.9149,0.2510,3.8001,-0.4500,13.4551,175.2670,5.6090
6.960,593.0268,4.1484,267.1920,0.2510,3.8000,-0.4500,11.2077,175.0686,4.2398
7.073,592.9139,4.1452,267.5479,0.2510,3.8000,-0.4500,8.1613,174.8907,2.3354
7.184,592.7892,4.0834,267.9243,0.2510,3.8000,-0.4500,4.8593,174.8168,0.1950
7.295,592.6799,3.9877,268.2480,0.2510,3.8000,-0.4500,2.0542,174.8536,358.2869
7.402,592.5471,3.8263,268.6410,0.2510,3.8000,-0.4500,358.8344,175.0151,355.9349
7.507,592.4376,3.6622,268.9673,0.2510,3.8000,-0.4500,356.4408,175.2255,353.9977
7.609,592.3306,3.4807,269.2894,0.2510,3.8000,-0.4500,354.4412,175.4684,352.1459
7.713,592.2260,3.2912,269.6062,0.2510,3.8000,-0.4500,352.9232,175.7016,350.4291
7.818,592.1229,3.1016,269.9175,0.2510,3.7999,-0.4500,351.9391,175.8818,348.8806
7.922,591.9993,2.8835,270.2847,0.2510,3.8001,-0.4500,351.4901,175.9759,347.2646
8.025,591.8943,2.7156,270.5865,0.2510,3.8000,-0.4500,351.7205,175.9199,346.1156
8.134,591.7859,2.5645,270.8853,0.2510,3.7999,-0.4500,352.4767,175.7232,345.1259
8.237,591.6724,2.4335,271.1813,0.2510,3.7999,-0.4500,353.7227,175.3789,344.2650
8.341,591.5278,2.3063,271.5325,0.2510,3.8000,-0.4500,355.7962,174.7731,343.3542
8.444,591.3993,2.2279,271.8209,0.2510,3.8000,-0.4500,357.9298,174.1197,342.6654
8.547,591.2629,2.1753,272.1038,0.2510,3.8000,-0.4500,0.3384,173.3526,342.0247
8.649,591.1187,2.1478,272.3798,0.2510,3.8000,-0.4500,2.9087,172.5032,341.4302
8.755,590.9677,2.1431,272.6476,0.2510,3.8001,-0.4500,5.5080,171.6136,340.8905
8.859,590.8113,2.1574,272.9071,0.2510,3.8000,-0.4500,7.9936,170.7347,340.4223
8.962,590.6196,2.1932,273.2091,0.2510,3.8000,-0.4500,10.6292,169.7729,339.9833
9.069,590.4583,2.2322,273.4553,0.2510,3.7999,-0.4500,12.3861,169.1153,339.7422
9.173,590.2972,2.2744,273.7005,0.2510,3.8001,-0.4500,13.6305,168.6423,339.6240
