time_sec,world_x,world_y,world_z,world_rot_x,world_rot_y,world_rot_z,local_rot_x,local_rot_y,local_rot_z
0.000,599.4220,4.4699,250.0159,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.000,599.4220,4.4699,250.0159,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.121,598.9644,4.0792,250.0265,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.248,598.3981,3.6013,250.0359,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.361,597.7355,3.0463,250.0443,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.471,597.1177,2.5313,250.0506,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.582,596.3060,1.8570,250.0573,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.693,595.5771,1.2530,250.0622,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.806,594.6462,0.4832,250.0676,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.916,593.6606,-0.3304,250.0723,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.027,592.8020,-1.0383,250.0759,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.139,591.7318,-1.9197,250.0797,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.250,590.8254,-2.6655,250.0825,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.361,590.0267,-3.4090,250.0877,356.8054,179.9997,0.0087,356.8054,179.9997,0.0087
1.473,589.5602,-3.7744,250.1029,353.8445,179.9991,0.0136,353.8445,179.9991,0.0136
1.583,589.1319,-3.9646,250.1377,351.8002,179.9987,0.0105,351.8002,179.9987,0.0105
1.695,588.7829,-4.0031,250.1832,350.8633,179.9986,-0.0006,350.8633,179.9986,-0.0006
1.807,588.5251,-3.9993,250.2214,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
1.917,588.2377,-4.0151,250.2606,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.028,588.0085,-4.0699,250.2848,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.140,587.7402,-4.1895,250.3036,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.252,587.5200,-4.3258,250.3124,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.362,587.2578,-4.5159,250.3182,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.474,587.0400,-4.6841,250.3211,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.584,586.7793,-4.8855,250.3245,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.696,586.5186,-5.0803,250.3288,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.807,586.3013,-5.2359,250.3335,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
2.917,586.0403,-5.4157,250.3400,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
3.028,585.8226,-5.5623,250.3457,350.6884,179.9986,359.9942,350.6884,179.9986,359.9942
3.140,585.5610,-5.7363,250.3525,350.6740,179.9986,359.8318,350.6740,179.9986,359.8318
3.251,585.3428,-5.8816,250.3565,350.6740,179.9986,359.8318,350.6740,179.9986,359.8318
3.362,585.0817,-6.0569,250.3589,350.7128,179.9984,359.5797,350.7128,179.9984,359.5797
3.473,584.8643,-6.2041,250.3577,350.7410,179.9982,359.4996,350.7410,179.9982,359.4996
3.584,584.6035,-6.3814,250.3526,350.8384,179.9971,359.2677,350.8384,179.9971,359.2677
3.697,584.3438,-6.5593,250.3425,350.9211,179.9959,359.1255,350.9211,179.9959,359.1255
3.809,584.1276,-6.7070,250.3305,351.1136,179.9925,358.8593,351.1136,179.9925,358.8593
3.918,583.8688,-6.8826,250.3114,351.1693,179.9913,358.8007,351.1693,179.9913,358.8007
4.029,583.6534,-7.0276,250.2922,351.3562,179.9871,358.6259,351.3562,179.9871,358.6259
4.141,583.3954,-7.1988,250.2654,351.4837,179.9839,358.5239,351.4837,179.9839,358.5239
4.252,583.1805,-7.3391,250.2401,351.6913,179.9782,358.3893,351.6913,179.9782,358.3893
4.363,582.9232,-7.5034,250.2065,351.9174,179.9716,358.2841,351.9174,179.9716,358.2841
4.488,582.6663,-7.6631,250.1700,352.1432,179.9646,358.2054,352.1432,179.9646,358.2054
4.598,582.4092,-7.8168,250.1309,352.4627,179.9543,358.1452,352.4627,179.9543,358.1452
4.710,582.1950,-7.9401,250.0971,352.5421,179.9517,358.1351,352.5421,179.9517,358.1351
4.822,581.9384,-8.0809,250.0556,353.0601,179.9347,358.1533,353.0601,179.9347,358.1533
4.933,581.7245,-8.1920,250.0210,353.2259,179.9294,358.1776,353.2259,179.9294,358.1776
5.042,581.4676,-8.3168,249.9802,353.7398,179.9134,358.3044,353.7398,179.9134,358.3044
5.154,581.2536,-8.4128,249.9480,354.0589,179.9042,358.4135,354.0589,179.9042,358.4135
5.265,580.9965,-8.5178,249.9120,354.5302,179.8919,358.6148,354.5302,179.8919,358.6148
5.377,580.7391,-8.6103,249.8805,354.9101,179.8833,358.8048,354.9101,179.8833,358.8048
5.487,580.5245,-8.6774,249.8578,355.3078,179.8758,359.0293,355.3078,179.8758,359.0293
5.600,580.2670,-8.7445,249.8358,355.8009,179.8687,359.3290,355.8009,179.8687,359.3290
5.711,580.0521,-8.7888,249.8225,356.2154,179.8648,359.5967,356.2154,179.8648,359.5967
5.821,579.7947,-8.8270,249.8130,356.7234,179.8627,359.9409,356.7234,179.8627,359.9409
5.933,579.5804,-8.8458,249.8100,357.1589,179.8634,0.2477,357.1589,179.8634,0.2477
6.043,579.3245,-8.8516,249.8076,357.6977,179.8676,0.6395,357.6977,179.8676,0.6395
6.156,579.0706,-8.8385,249.8006,358.2518,179.8758,1.0554,358.2518,179.8758,1.0554
6.265,578.8611,-8.8128,249.7883,358.7220,179.8859,1.4183,358.7220,179.8859,1.4183
6.376,578.6127,-8.7643,249.7633,359.2920,179.9023,1.8708,359.2920,179.9023,1.8708
