time_sec,world_x,world_y,world_z,world_rot_x,world_rot_y,world_rot_z,local_rot_x,local_rot_y,local_rot_z
0.000,599.8389,4.8359,250.0044,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.000,599.8389,4.8359,250.0044,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.117,599.6093,4.6292,249.9687,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.231,599.2261,4.2861,249.7979,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.359,598.6479,3.7696,249.4407,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.469,598.1584,3.3329,249.0928,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.583,597.4965,2.7427,248.5842,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.707,596.7620,2.0882,247.9860,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.816,596.1005,1.4989,247.4260,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.928,595.2543,0.7449,246.6879,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.038,594.3561,-0.0547,245.8919,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.152,593.5715,-0.7521,245.1994,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.263,592.6042,-1.6103,244.3567,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.374,591.9882,-2.1619,243.8358,357.7599,180.0000,0.0015,357.7599,180.0000,0.0015
1.484,591.4645,-2.5271,243.4396,354.4913,179.9998,0.0034,354.4913,179.9998,0.0034
1.596,591.1298,-2.6368,243.2321,352.8825,179.9997,0.0042,352.8825,179.9997,0.0042
1.704,590.7948,-2.6357,243.0718,351.9064,179.9997,0.0043,351.9064,179.9997,0.0043
1.816,590.5462,-2.5988,242.9883,351.7157,179.9996,0.0042,351.7157,179.9996,0.0042
1.926,590.2670,-2.5776,242.9268,351.7157,179.9996,0.0041,351.7157,179.9996,0.0041
2.037,589.9985,-2.6159,242.8887,351.7157,179.9996,0.0041,351.7157,179.9996,0.0041
2.152,589.7791,-2.6970,242.8660,351.4653,179.9996,0.0004,351.4653,179.9996,0.0004
2.261,589.5181,-2.8418,242.8453,351.4653,179.9996,0.0004,351.4653,179.9996,0.0004
2.372,589.3018,-2.9880,242.8324,351.2991,179.9996,-0.0050,351.2991,179.9996,-0.0050
2.484,589.0427,-3.1775,242.8214,351.1385,179.9997,359.9865,351.1385,179.9997,359.9865
2.595,588.8269,-3.3375,242.8160,351.1385,179.9997,359.9865,351.1385,179.9997,359.9865
2.707,588.5680,-3.5252,242.8141,350.9749,179.9997,359.9729,350.9749,179.9997,359.9729
2.817,588.3521,-3.6765,242.8158,350.8152,179.9998,359.9524,350.8152,179.9998,359.9524
2.929,588.0928,-3.8529,242.8206,350.8152,179.9998,359.9524,350.8152,179.9998,359.9524
3.039,587.8340,-4.0274,242.8337,350.7366,179.9999,359.9365,350.7366,179.9999,359.9365
3.150,587.6191,-4.1740,242.8534,350.6598,180.0000,359.9184,350.6598,180.0000,359.9184
3.262,587.3623,-4.3537,242.8864,350.6598,180.0000,359.9184,350.6598,180.0000,359.9184
3.375,587.1486,-4.5071,242.9195,350.5072,180.0003,359.8629,350.5072,180.0003,359.8629
3.485,586.8922,-4.6955,242.9639,350.5072,180.0003,359.8629,350.5072,180.0003,359.8629
3.595,586.6790,-4.8559,243.0033,350.5072,180.0003,359.8629,350.5072,180.0003,359.8629
3.708,586.4230,-5.0513,243.0526,350.4407,180.0005,359.8139,350.4407,180.0005,359.8139
3.819,586.1670,-5.2492,243.1030,350.4407,180.0005,359.8139,350.4407,180.0005,359.8139
3.929,585.9535,-5.4155,243.1456,350.3300,180.0010,359.6929,350.3300,180.0010,359.6929
4.039,585.6976,-5.6161,243.1967,350.2786,180.0013,359.6332,350.2786,180.0013,359.6332
4.150,585.4840,-5.7838,243.2397,350.2786,180.0013,359.6332,350.2786,180.0013,359.6332
4.263,585.2275,-5.9855,243.2914,350.2786,180.0013,359.6332,350.2786,180.0013,359.6332
4.389,584.9709,-6.1871,243.3431,350.2786,180.0013,359.6332,350.2786,180.0013,359.6332
4.497,584.7570,-6.3546,243.3863,350.2612,180.0014,359.4692,350.2612,180.0014,359.4692
4.609,584.5004,-6.5545,243.4386,350.2612,180.0014,359.4692,350.2612,180.0014,359.4692
4.720,584.2438,-6.7524,243.4912,350.3124,180.0009,359.3103,350.3124,180.0009,359.3103
4.832,584.0302,-6.9152,243.5357,350.3124,180.0009,359.3103,350.3124,180.0009,359.3103
4.942,583.7739,-7.1068,243.5896,350.4617,179.9988,359.1131,350.4617,179.9988,359.1131
5.055,583.5606,-7.2628,243.6355,350.5294,179.9977,359.0668,350.5294,179.9977,359.0668
5.164,583.3051,-7.4446,243.6917,350.8207,179.9925,358.9205,350.8207,179.9925,358.9205
5.278,583.0494,-7.6194,243.7499,351.0605,179.9878,358.8716,351.0605,179.9878,358.8716
5.386,582.8368,-7.7588,243.7998,351.3937,179.9811,358.8581,351.3937,179.9811,358.8581
5.497,582.5817,-7.9175,243.8613,351.7196,179.9746,358.8928,351.7196,179.9746,358.8928
5.611,582.3694,-8.0415,243.9134,352.1293,179.9669,358.9932,352.1293,179.9669,358.9932
