time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.090,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.202,598.9960,5.1423,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.310,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.420,598.9960,4.5306,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.530,598.9960,4.1496,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.646,598.9960,3.6193,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.762,598.9960,3.0178,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.879,598.9960,2.4681,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.997,598.9960,1.7566,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.114,598.9960,0.9946,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.231,598.9960,0.1879,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.347,598.9960,-0.6584,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.463,598.9960,-1.5398,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.578,598.9960,-2.2857,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.684,598.9950,-3.0541,250.3363,0.2510,3.8000,-0.4500,356.7766,179.9992,0.0294
1.797,598.9939,-3.4049,250.2248,0.2510,3.8000,-0.4500,353.7924,179.9969,0.0594
1.910,598.9930,-3.5692,250.1373,0.2510,3.8000,-0.4500,351.7380,179.9943,0.0844
2.018,598.9921,-3.5843,250.0915,0.2510,3.8000,-0.4500,350.9089,179.9930,0.0985
2.138,598.9915,-3.5573,250.0589,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
2.264,598.9910,-3.5609,250.0313,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.366,598.9907,-3.6139,250.0116,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1052
2.468,598.9904,-3.7093,249.9919,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
2.571,598.9901,-3.8378,249.9723,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
2.675,598.9898,-3.9866,249.9528,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
2.780,598.9894,-4.1755,249.9294,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1052
2.882,598.9891,-4.3314,249.9101,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1051
2.984,598.9888,-4.4807,249.8909,0.2510,3.8000,-0.4500,350.6283,179.9924,0.1051
3.086,598.9885,-4.6218,249.8718,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1051
3.196,598.9882,-4.7551,249.8530,0.2510,3.8000,-0.4500,350.6283,179.9925,0.1051
3.300,598.9879,-4.9070,249.8306,0.2510,3.8000,-0.4500,350.6284,179.9925,0.1051
3.404,598.9875,-5.0293,249.8122,0.2510,3.8000,-0.4500,350.6284,179.9925,0.1051
3.508,598.9872,-5.1492,249.7940,0.2510,3.8000,-0.4500,350.6284,179.9925,0.1051
3.613,598.9869,-5.2679,249.7760,0.2510,3.8000,-0.4500,350.6284,179.9924,0.1051
3.719,598.9877,-5.3858,249.7609,0.2510,3.8000,-0.4500,350.7074,179.9926,0.0732
3.829,598.9921,-5.5281,249.7509,0.2510,3.8000,-0.4500,351.0302,179.9926,359.9447
3.940,598.9955,-5.6686,249.7390,0.2510,3.8000,-0.4500,351.2570,179.9922,359.8572
4.049,599.0000,-5.7844,249.7337,0.2510,3.8000,-0.4500,351.5684,179.9911,359.7380
4.156,599.0039,-5.8979,249.7269,0.2510,3.8000,-0.4500,351.8104,179.9898,359.6442
4.260,599.0090,-6.0324,249.7204,0.2510,3.8000,-0.4500,352.1234,179.9875,359.5213
4.368,599.0134,-6.1414,249.7152,0.2510,3.8000,-0.4500,352.3694,179.9852,359.4208
4.472,599.0203,-6.2489,249.7160,0.2510,3.8000,-0.4500,352.7716,179.9805,359.2531
4.572,599.0239,-6.3534,249.7094,0.2510,3.8000,-0.4500,352.9244,179.9784,359.1873
4.674,599.0316,-6.4562,249.7116,0.2510,3.8000,-0.4500,353.3271,179.9720,359.0090
4.784,599.0397,-6.5765,249.7119,0.2510,3.8000,-0.4500,353.7047,179.9649,358.8373
4.894,599.0466,-6.6742,249.7127,0.2510,3.8000,-0.4500,354.0121,179.9582,358.6927
5.005,599.0556,-6.7885,249.7150,0.2510,3.8000,-0.4500,354.3940,179.9489,358.5095
5.112,599.0645,-6.8816,249.7198,0.2510,3.8000,-0.4500,354.7751,179.9383,358.3229
5.224,599.0729,-6.9898,249.7216,0.2510,3.8000,-0.4500,355.0900,179.9286,358.1660
5.337,599.0827,-7.0777,249.7286,0.2510,3.8000,-0.4500,355.4928,179.9149,357.9638
5.441,599.0943,-7.1800,249.7371,0.2510,3.8000,-0.4500,355.9505,179.8977,357.7331
5.542,599.1016,-7.2622,249.7398,0.2510,3.8000,-0.4500,356.1814,179.8883,357.6168
5.649,599.1119,-7.3421,249.7491,0.2510,3.8000,-0.4500,356.5913,179.8704,357.4112
