time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.090,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.202,600.0000,4.7623,250.0000,0.0000,180.0000,0.0000
0.310,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.420,600.0000,4.1506,250.0000,0.0000,180.0000,0.0000
0.530,600.0000,3.7696,250.0000,0.0000,180.0000,0.0000
0.646,600.0000,3.2393,250.0000,0.0000,180.0000,0.0000
0.762,600.0000,2.6378,250.0000,0.0000,180.0000,0.0000
0.879,600.0000,2.0881,250.0000,0.0000,180.0000,0.0000
0.997,600.0000,1.3766,250.0000,0.0000,180.0000,0.0000
1.114,600.0000,0.6146,250.0000,0.0000,180.0000,0.0000
1.231,600.0000,-0.1921,250.0000,0.0000,180.0000,0.0000
1.347,600.0000,-1.0384,250.0000,0.0000,180.0000,0.0000
1.463,600.0000,-1.9198,250.0000,0.0000,180.0000,0.0000
1.578,600.0000,-2.6657,250.0000,0.0000,180.0000,0.0000
1.684,599.9988,-3.4087,249.8656,356.7766,179.9992,0.0294
1.797,599.9976,-3.7350,249.7363,353.7924,179.9969,0.0594
1.910,599.9965,-3.8821,249.6373,351.7380,179.9943,0.0844
2.018,599.9955,-3.8901,249.5869,350.9089,179.9930,0.0985
2.138,599.9948,-3.8608,249.5528,350.6283,179.9924,0.1052
2.264,599.9944,-3.8644,249.5253,350.6283,179.9925,0.1052
2.366,599.9941,-3.9173,249.5056,350.6283,179.9925,0.1052
2.468,599.9938,-4.0128,249.4859,350.6283,179.9924,0.1052
2.571,599.9935,-4.1413,249.4663,350.6283,179.9924,0.1052
2.675,599.9932,-4.2901,249.4467,350.6283,179.9924,0.1052
2.780,599.9928,-4.4790,249.4234,350.6283,179.9924,0.1052
2.882,599.9925,-4.6349,249.4040,350.6283,179.9924,0.1051
2.984,599.9922,-4.7842,249.3848,350.6283,179.9924,0.1051
3.086,599.9919,-4.9253,249.3658,350.6283,179.9925,0.1051
3.196,599.9916,-5.0586,249.3469,350.6283,179.9925,0.1051
3.300,599.9912,-5.2105,249.3246,350.6284,179.9925,0.1051
3.404,599.9909,-5.3327,249.3061,350.6284,179.9925,0.1051
3.508,599.9906,-5.4527,249.2879,350.6284,179.9925,0.1051
3.613,599.9903,-5.5714,249.2700,350.6284,179.9924,0.1051
3.719,599.9913,-5.6894,249.2554,350.7074,179.9926,0.0732
3.829,599.9966,-5.8324,249.2475,351.0302,179.9926,359.9447
3.940,600.0005,-5.9733,249.2370,351.2570,179.9922,359.8572
4.049,600.0058,-6.0898,249.2337,351.5684,179.9911,359.7380
4.156,600.0103,-6.2038,249.2284,351.8104,179.9898,359.6442
4.260,600.0163,-6.3389,249.2240,352.1234,179.9875,359.5213
4.368,600.0214,-6.4482,249.2204,352.3694,179.9852,359.4208
4.472,600.0294,-6.5562,249.2238,352.7716,179.9805,359.2531
4.572,600.0333,-6.6609,249.2181,352.9244,179.9784,359.1873
4.674,600.0422,-6.7641,249.2230,353.3271,179.9720,359.0090
4.784,600.0515,-6.8845,249.2258,353.7047,179.9649,358.8373
4.894,600.0593,-6.9823,249.2286,354.0121,179.9582,358.6927
5.005,600.0696,-7.0966,249.2335,354.3940,179.9489,358.5095
5.112,600.0797,-7.1896,249.2409,354.7751,179.9383,358.3229
5.224,600.0892,-7.2977,249.2448,355.0900,179.9286,358.1660
5.337,600.1003,-7.3854,249.2544,355.4928,179.9149,357.9638
5.441,600.1134,-7.4874,249.2660,355.9505,179.8977,357.7331
5.542,600.1214,-7.5694,249.2702,356.1814,179.8883,357.6168
5.649,600.1331,-7.6490,249.2823,356.5913,179.8704,357.4112
5.767,600.1454,-7.7409,249.2938,356.9893,179.8517,357.2141
5.869,600.1569,-7.8144,249.3070,357.3926,179.8314,357.0189
6.124,600.1833,-7.9915,249.3392,358.3237,179.7793,356.5931
6.232,600.1938,-8.0537,249.3540,358.7212,179.7550,356.4274
6.338,600.2010,-8.1124,249.3628,358.9611,179.7399,356.3340
6.450,600.2125,-8.1776,249.3834,359.4807,179.7057,356.1529
6.559,600.2211,-8.2274,249.4004,359.8986,179.6771,356.0276
6.663,600.2280,-8.2815,249.4141,0.2284,179.6540,355.9493
6.774,600.2340,-8.3210,249.4325,0.6655,179.6227,355.8720
6.879,600.2377,-8.3555,249.4436,0.9230,179.6040,355.8409
6.987,600.2410,-8.3894,249.4667,1.4642,179.5645,355.8137
7.087,600.2423,-8.4111,249.4815,1.8077,179.5394,355.8181
7.192,600.2419,-8.4270,249.4966,2.1608,179.5136,355.8515
7.301,600.2394,-8.4369,249.5187,2.6815,179.4762,355.9338
7.405,600.2357,-8.4377,249.5356,3.0834,179.4479,356.0288
7.514,600.2321,-8.4318,249.5457,3.3314,179.4309,356.1093
7.626,600.2233,-8.4145,249.5655,3.8310,179.3976,356.3006
7.727,600.2147,-8.3918,249.5801,4.2184,179.3731,356.4796
7.833,600.2064,-8.3614,249.5902,4.5138,179.3552,356.6391
7.941,600.1924,-8.3143,249.6048,4.9577,179.3301,356.9155
8.048,600.1799,-8.2661,249.6152,5.3078,179.3120,357.1634
8.157,600.1663,-8.2098,249.6238,5.6387,179.2962,357.4253
8.263,600.1494,-8.1314,249.6317,6.0150,179.2803,357.7592
8.373,600.1346,-8.0569,249.6364,6.3133,179.2693,358.0538
8.485,600.1164,-7.9567,249.6398,6.6540,179.2588,358.4261
8.593,600.1009,-7.8641,249.6406,6.9231,179.2521,358.7505
8.694,600.0851,-7.7635,249.6394,7.1782,179.2473,359.0864
8.804,600.0665,-7.6323,249.6355,7.4645,179.2437,359.5023
8.907,600.0543,-7.5145,249.6284,7.6429,179.2425,359.7860
9.009,600.0409,-7.3896,249.6202,7.8241,179.2424,0.1067
9.120,600.0245,-7.2568,249.6119,8.0406,179.2435,0.5212
9.229,600.0070,-7.0883,249.5987,8.2636,179.2465,1.0006
9.339,599.9969,-6.9409,249.5841,8.3904,179.2491,1.3136
9.447,599.9851,-6.7553,249.5646,8.5337,179.2529,1.7168
9.559,599.9734,-6.5944,249.5472,8.6550,179.2570,2.1268
9.667,599.9678,-6.3941,249.5226,8.7353,179.2602,2.4498
9.776,599.9578,-6.2216,249.5014,8.8141,179.2639,2.8735
9.883,599.9552,-6.0085,249.4732,8.8602,179.2664,3.2022
9.991,599.9509,-5.8266,249.4482,8.8824,179.2677,3.5502
10.099,599.9517,-5.6409,249.4222,8.8896,179.2682,3.8080
10.202,599.9494,-5.4137,249.3891,8.8716,179.2669,4.2290
10.303,599.9498,-5.2217,249.3602,8.8317,179.2637,4.5552
10.412,599.9547,-5.0273,249.3312,8.7870,179.2601,4.7960
10.513,599.9639,-4.8314,249.3027,8.7502,179.2569,4.9514
10.621,599.9673,-4.5943,249.2642,8.6150,179.2445,5.3562
10.726,599.9787,-4.3961,249.2350,8.5539,179.2387,5.5060
10.836,599.9847,-4.1973,249.2018,8.3978,179.2230,5.8060
10.942,599.9988,-3.9592,249.1652,8.2638,179.2090,6.0174
11.052,600.0073,-3.7614,249.1306,8.0506,179.1858,6.2883
11.160,600.0225,-3.5645,249.1017,7.9426,179.1736,6.4130
11.266,600.0357,-3.3303,249.0598,7.6289,179.1372,6.6934
11.376,600.0526,-3.1370,249.0314,7.4939,179.1212,6.7903
