time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.7520,4.9058,250.4572,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.7520,4.9058,250.4572,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.353,598.0005,3.5238,249.5508,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.467,597.7097,2.9786,248.9577,0.2510,3.8000,-0.4500,358.1707,179.9477,3.2861
0.580,597.5808,2.8322,248.6103,0.2510,3.8000,-0.4500,354.9411,179.5917,9.3205
0.691,597.5094,2.7790,248.3029,0.2510,3.7999,-0.4500,352.6909,179.1274,13.9499
0.803,597.4901,2.8286,248.0872,0.2510,3.8000,-0.4500,351.9408,178.9268,15.8098
0.913,597.4946,2.9645,247.8479,0.2510,3.7999,-0.4500,351.7094,178.8589,16.7443
1.025,597.5077,3.1298,247.6152,0.2510,3.7999,-0.4500,351.7094,178.8589,16.7443
1.136,597.5201,3.2656,247.4219,0.2510,3.7999,-0.4500,351.7094,178.8588,16.7443
1.249,597.5280,3.4043,247.1871,0.2510,3.7999,-0.4500,351.7094,178.8589,16.7443
1.359,597.5275,3.4958,246.9876,0.2510,3.7999,-0.4500,351.8664,178.9066,16.7357
1.470,597.5183,3.5790,246.7441,0.2510,3.8000,-0.4500,352.1882,179.0041,16.6729
1.582,597.5042,3.6315,246.5386,0.2510,3.8000,-0.4500,352.5586,179.1155,16.4969
1.693,597.4827,3.6830,246.2930,0.2510,3.7999,-0.4500,352.8358,179.1977,16.2995
1.803,597.4614,3.7223,246.0882,0.2510,3.8000,-0.4500,353.1683,179.2948,16.0083
1.915,597.4345,3.7700,245.8444,0.2510,3.8000,-0.4500,353.5255,179.3967,15.6370
2.025,597.4062,3.8204,245.6033,0.2510,3.7999,-0.4500,353.8540,179.4881,15.2442
2.137,597.3812,3.8644,245.4046,0.2510,3.8000,-0.4500,354.1185,179.5597,14.8971
2.248,597.3492,3.9183,245.1684,0.2510,3.8001,-0.4500,354.4327,179.6424,14.4543
2.358,597.3204,3.9629,244.9734,0.2510,3.7999,-0.4500,354.6948,179.7093,14.0624
2.470,597.2829,4.0147,244.7414,0.2510,3.8000,-0.4500,355.0115,179.7875,13.5640
2.581,597.2490,4.0555,244.5498,0.2510,3.8000,-0.4500,355.2778,179.8509,13.1248
2.943,597.1034,4.1807,243.8769,0.2510,3.8000,-0.4500,356.2552,180.0640,11.3641
3.069,597.0366,4.2200,243.6233,0.2510,3.8000,-0.4500,356.6404,180.1389,10.6065
3.179,596.9854,4.2450,243.4454,0.2510,3.8000,-0.4500,356.9160,180.1892,10.0422
3.291,596.9202,4.2715,243.2355,0.2510,3.8000,-0.4500,357.2458,180.2456,9.3413
3.401,596.8626,4.2908,243.0631,0.2510,3.8000,-0.4500,357.5192,180.2892,8.7390
3.513,596.7899,4.3104,242.8590,0.2510,3.8000,-0.4500,357.8452,180.3372,7.9956
3.623,596.7262,4.3236,242.6910,0.2510,3.8000,-0.4500,358.1147,180.3736,7.3606
3.735,596.6459,4.3357,242.4921,0.2510,3.8000,-0.4500,358.4355,180.4128,6.5821
3.847,596.5615,4.3435,242.2963,0.2510,3.8000,-0.4500,358.7532,180.4473,5.7881
3.957,596.4883,4.3466,242.1354,0.2510,3.8000,-0.4500,359.0148,180.4722,5.1170
4.068,596.3972,4.3463,241.9353,0.2510,3.8000,-0.4500,359.3246,180.4978,4.3036
4.180,596.3207,4.3425,241.7173,0.2510,3.8000,-0.4500,359.5934,180.5164,3.6147
4.292,596.2251,4.3324,241.3961,0.2510,3.8000,-0.4500,359.9871,180.5382,2.7493
4.402,596.1400,4.3185,241.1009,0.2510,3.8000,-0.4500,0.4031,180.5553,1.9837
4.514,596.0355,4.2946,240.7288,0.2510,3.8000,-0.4500,1.0004,180.5708,1.0180
4.638,595.9304,4.2633,240.3674,0.2510,3.8000,-0.4500,1.6689,180.5769,0.0269
4.749,595.8232,4.2266,240.0397,0.2510,3.8000,-0.4500,2.3504,180.5714,359.0481
4.861,595.7315,4.1931,239.7943,0.2510,3.8000,-0.4500,2.8891,180.5587,358.2654
4.972,595.6186,4.1502,239.5276,0.2510,3.8000,-0.4500,3.4742,180.5365,357.3814
5.083,595.5225,4.1125,239.3225,0.2510,3.8000,-0.4500,3.9062,180.5141,356.6951
5.194,595.4049,4.0650,239.0895,0.2510,3.8000,-0.4500,4.3647,180.4845,355.9313
5.305,595.2853,4.0150,238.8647,0.2510,3.8000,-0.4500,4.7717,180.4530,355.2291
5.417,595.1845,3.9715,238.6801,0.2510,3.8000,-0.4500,5.0825,180.4255,354.6883
5.528,595.0624,3.9171,238.4594,0.2510,3.8000,-0.4500,5.4322,180.3909,354.0905
5.638,594.9601,3.8701,238.2748,0.2510,3.8000,-0.4500,5.7106,180.3608,353.6343
5.750,594.8367,3.8117,238.0513,0.2510,3.8000,-0.4500,6.0350,180.3230,353.1376
5.860,594.7334,3.7617,237.8630,0.2510,3.8000,-0.4500,6.3002,180.2900,352.7662
5.971,594.6094,3.7011,237.6343,0.2510,3.8000,-0.4500,6.5659,180.2553,352.4334
6.084,594.5058,3.6494,237.4404,0.2510,3.8000,-0.4500,6.7960,180.2240,352.1821
6.194,594.3817,3.5864,237.2038,0.2510,3.8000,-0.4500,7.0412,180.1895,351.9493
6.305,594.2574,3.5216,236.9632,0.2510,3.8000,-0.4500,7.3015,180.1519,351.7349
6.416,594.1537,3.4660,236.7597,0.2510,3.8000,-0.4500,7.5871,180.1096,351.5408
6.527,594.0298,3.3980,236.5139,0.2510,3.8000,-0.4500,7.8041,180.0768,351.4058
6.638,593.9259,3.3391,236.3060,0.2510,3.8000,-0.4500,8.1841,180.0180,351.1857
6.750,593.8021,3.2669,236.0561,0.2510,3.8000,-0.4500,8.4003,179.9839,351.0603
6.861,593.6982,3.2043,235.8457,0.2510,3.8000,-0.4500,8.7732,179.9238,350.8303
6.972,593.5735,3.1271,235.5929,0.2510,3.8000,-0.4500,9.1142,179.8674,350.5941
7.083,593.4694,3.0608,235.3816,0.2510,3.8000,-0.4500,9.3818,179.8219,350.3747
7.194,593.3434,2.9785,235.1316,0.2510,3.8000,-0.4500,9.7612,179.7555,350.0156
7.305,593.2156,2.8951,234.8931,0.2510,3.8000,-0.4500,10.1019,179.6934,349.6344
7.416,593.1080,2.8248,234.7025,0.2510,3.8000,-0.4500,10.3650,179.6437,349.3026
7.527,592.9771,2.7407,234.4918,0.2510,3.8000,-0.4500,10.6212,179.5937,348.9542
7.638,592.8637,2.6818,234.4078,0.2510,3.8000,-0.4500,10.8767,179.5421,348.5956
7.750,592.7236,2.6338,234.4066,0.2510,3.8001,-0.4500,10.9712,179.5226,348.4638
7.860,592.6040,2.6052,234.4576,0.2510,3.8000,-0.4500,11.0739,179.5011,348.3354
7.972,592.4588,2.5828,234.5646,0.2510,3.8000,-0.4500,11.1854,179.4775,348.2123
8.083,592.3372,2.5738,234.6826,0.2510,3.8001,-0.4500,11.2562,179.4624,348.1715
8.194,592.1904,2.5723,234.8473,0.2510,3.8001,-0.4500,11.4128,179.4289,348.1237
8.305,592.0435,2.5813,235.0277,0.2510,3.8000,-0.4500,11.6623,179.3754,348.1573
8.417,591.9213,2.5980,235.1838,0.2510,3.8000,-0.4500,12.0364,179.2957,348.3220
8.527,591.7756,2.6262,235.3757,0.2510,3.8000,-0.4500,12.3837,179.2233,348.6707
8.639,591.6553,2.6558,235.5349,0.2510,3.8000,-0.4500,12.6184,179.1759,349.0615
8.750,591.5123,2.6975,235.7200,0.2510,3.8000,-0.4500,12.8677,179.1277,349.6243
8.860,591.3948,2.7369,235.8678,0.2510,3.8000,-0.4500,13.0611,179.0923,350.1540
8.972,591.2554,2.7883,236.0293,0.2510,3.8000,-0.4500,13.2804,179.0546,350.8428
9.083,591.1396,2.8302,236.1350,0.2510,3.8001,-0.4500,13.4545,179.0267,351.4417
9.208,590.9786,2.8855,236.2415,0.2510,3.8000,-0.4500,13.6936,178.9915,352.2760
9.320,590.8655,2.9190,236.2654,0.2510,3.8000,-0.4500,13.8638,178.9687,352.8488
9.430,590.7340,2.9394,236.2013,0.2510,3.8000,-0.4500,14.0850,178.9414,353.4720
9.541,590.6278,2.9435,236.0965,0.2510,3.8000,-0.4500,14.3010,178.9168,353.9112
9.652,590.5034,2.9375,235.9310,0.2510,3.8000,-0.4500,14.5988,178.8852,354.3460
9.763,590.4015,2.9237,235.7719,0.2510,3.8000,-0.4500,14.7782,178.8672,354.5423
9.875,590.2818,2.9063,235.5607,0.2510,3.8000,-0.4500,15.1562,178.8311,354.9170
9.986,590.1635,2.8835,235.3388,0.2510,3.8000,-0.4500,15.3995,178.8092,355.1431
10.097,590.0665,2.8666,235.1467,0.2510,3.8000,-0.4500,15.7126,178.7824,355.4367
10.208,589.9502,2.8431,234.9152,0.2510,3.8000,-0.4500,15.8889,178.7681,355.6100
10.319,589.8549,2.8289,234.7185,0.2510,3.8000,-0.4500,16.1799,178.7457,355.9404
10.430,589.7411,2.8104,234.4800,0.2510,3.8000,-0.4500,16.3874,178.7308,356.2096
10.541,589.6488,2.7971,234.2702,0.2510,3.8000,-0.4500,16.6152,178.7158,356.5674
10.653,589.5394,2.7768,234.0070,0.2510,3.8000,-0.4500,16.7710,178.7065,356.8709
10.763,589.4494,2.7589,233.7832,0.2510,3.8000,-0.4500,16.8753,178.7007,357.0995
10.874,589.3420,2.7449,233.5290,0.2510,3.8000,-0.4500,17.0150,178.6938,357.5003
10.986,589.2338,2.7411,233.2975,0.2510,3.8000,-0.4500,17.1258,178.6892,357.9972
11.096,589.1421,2.7419,233.1225,0.2510,3.8000,-0.4500,17.1432,178.6886,358.2531
11.207,589.0317,2.7559,232.9390,0.2510,3.8000,-0.4500,17.1243,178.6891,358.7633
