time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.000,599.7560,4.5258,250.0072,0.0000,180.0000,0.0000
0.000,599.7560,4.5258,250.0072,0.0000,180.0000,0.0000
0.353,599.0045,3.1438,249.1008,0.0000,180.0000,0.0000
0.467,598.6907,2.5563,248.4949,358.1707,179.9477,3.2861
0.580,598.5135,2.3364,248.1213,354.9411,179.5917,9.3205
0.691,598.4001,2.2304,247.7923,352.6909,179.1274,13.9499
0.803,598.3624,2.2588,247.5682,351.9408,178.9268,15.8098
0.913,598.3571,2.3831,247.3255,351.7094,178.8589,16.7443
1.025,598.3702,2.5484,247.0928,351.7094,178.8589,16.7443
1.136,598.3826,2.6841,246.8995,351.7094,178.8588,16.7443
1.249,598.3905,2.8229,246.6647,351.7094,178.8589,16.7443
1.359,598.3897,2.9130,246.4661,351.8664,178.9066,16.7357
1.470,598.3802,2.9941,246.2245,352.1882,179.0041,16.6729
1.582,598.3671,3.0458,246.0216,352.5586,179.1155,16.4969
1.693,598.3470,3.0976,245.7779,352.8358,179.1977,16.2995
1.803,598.3281,3.1382,245.5756,353.1683,179.2948,16.0083
1.915,598.3043,3.1882,245.3346,353.5255,179.3967,15.6370
2.025,598.2795,3.2416,245.0962,353.8540,179.4881,15.2442
2.137,598.2576,3.2884,244.8996,354.1185,179.5597,14.8971
2.248,598.2297,3.3463,244.6660,354.4327,179.6424,14.4543
2.358,598.2046,3.3946,244.4731,354.6948,179.7093,14.0624
2.470,598.1716,3.4512,244.2438,355.0115,179.7875,13.5640
2.581,598.1418,3.4965,244.0544,355.2778,179.8509,13.1248
2.943,598.0123,3.6409,243.3896,356.2552,180.0640,11.3641
3.069,597.9523,3.6890,243.1392,356.6404,180.1389,10.6065
3.179,597.9062,3.7207,242.9635,356.9160,180.1892,10.0422
3.291,597.8472,3.7558,242.7562,357.2458,180.2456,9.3413
3.401,597.7948,3.7826,242.5860,357.5192,180.2892,8.7390
3.513,597.7285,3.8117,242.3844,357.8452,180.3372,7.9956
3.623,597.6702,3.8332,242.2185,358.1147,180.3736,7.3606
3.735,597.5963,3.8556,242.0220,358.4355,180.4128,6.5821
3.847,597.5184,3.8741,241.8285,358.7532,180.4473,5.7881
3.957,597.4506,3.8864,241.6695,359.0148,180.4722,5.1170
4.068,597.3659,3.8974,241.4715,359.3246,180.4978,4.3036
4.180,597.2947,3.9031,241.2554,359.5934,180.5164,3.6147
4.292,597.2054,3.9047,240.9368,359.9871,180.5382,2.7493
4.402,597.1259,3.9008,240.6442,0.4031,180.5553,1.9837
4.514,597.0281,3.8890,240.2759,1.0004,180.5708,1.0180
4.638,596.9297,3.8699,239.9186,1.6689,180.5769,0.0269
4.749,596.8290,3.8452,239.5949,2.3504,180.5714,359.0481
4.861,596.7423,3.8214,239.3526,2.8891,180.5587,358.2654
4.972,596.6348,3.7898,239.0891,3.4742,180.5365,357.3814
5.083,596.5428,3.7611,238.8863,3.9062,180.5141,356.6951
5.194,596.4297,3.7238,238.6556,4.3647,180.4845,355.9313
5.305,596.3141,3.6834,238.4326,4.7717,180.4530,355.2291
5.417,596.2162,3.6473,238.2495,5.0825,180.4255,354.6883
5.528,596.0973,3.6011,238.0303,5.4322,180.3909,354.0905
5.638,595.9974,3.5603,237.8470,5.7106,180.3608,353.6343
5.750,595.8765,3.5085,237.6250,6.0350,180.3230,353.1376
5.860,595.7751,3.4633,237.4379,6.3002,180.2900,352.7662
5.971,595.6528,3.4068,237.2105,6.5659,180.2553,352.4334
6.084,595.5505,3.3579,237.0178,6.7960,180.2240,352.1821
6.194,595.4277,3.2974,236.7827,7.0412,180.1895,351.9493
6.305,595.3045,3.2346,236.5435,7.3015,180.1519,351.7349
6.416,595.2019,3.1804,236.3418,7.5871,180.1096,351.5408
6.527,595.0787,3.1133,236.0973,7.8041,180.0768,351.4058
6.638,594.9761,3.0556,235.8918,8.1841,180.0180,351.1857
6.750,594.8530,2.9842,235.6433,8.4003,179.9839,351.0603
6.861,594.7504,2.9230,235.4352,8.7732,179.9238,350.8303
6.972,594.6270,2.8477,235.1844,9.1142,179.8674,350.5941
7.083,594.5240,2.7834,234.9746,9.3818,179.8219,350.3747
7.194,594.3998,2.7050,234.7265,9.7612,179.7555,350.0156
7.305,594.2738,2.6260,234.4896,10.1019,179.6934,349.6344
7.416,594.1677,2.5599,234.3001,10.3650,179.6437,349.3026
7.527,594.0382,2.4803,234.0903,10.6212,179.5937,348.9542
7.638,593.9263,2.4260,234.0072,10.8767,179.5421,348.5956
7.750,593.7867,2.3797,234.0063,10.9712,179.5226,348.4638
7.860,593.6676,2.3527,234.0577,11.0739,179.5011,348.3354
7.972,593.5229,2.3318,234.1652,11.1854,179.4775,348.2123
8.083,593.4016,2.3230,234.2836,11.2562,179.4624,348.1715
8.194,593.2551,2.3213,234.4494,11.4128,179.4289,348.1237
8.305,593.1085,2.3279,234.6321,11.6623,179.3754,348.1573
8.417,592.9863,2.3390,234.7920,12.0364,179.2957,348.3220
8.527,592.8400,2.3584,234.9881,12.3837,179.2233,348.6707
