time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.089,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.204,600.0000,4.7623,250.0000,0.0000,180.0000,0.0000
0.313,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.418,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.523,600.0000,3.7696,250.0000,0.0000,180.0000,0.0000
0.629,600.0000,3.3328,250.0000,0.0000,180.0000,0.0000
0.738,600.0000,2.8457,250.0000,0.0000,180.0000,0.0000
0.854,600.0000,2.2013,250.0000,0.0000,180.0000,0.0000
0.969,600.0000,1.4988,250.0000,0.0000,180.0000,0.0000
1.088,600.0000,0.7448,250.0000,0.0000,180.0000,0.0000
1.207,600.0000,-0.0548,250.0000,0.0000,180.0001,0.0000
1.323,600.0000,-0.8948,250.0000,0.0000,180.0001,0.0000
1.437,600.0000,-1.6224,250.0000,0.0000,180.0001,0.0000
1.555,600.0000,-2.5249,250.0000,0.0000,180.0001,0.0000
1.673,599.9990,-3.3141,249.8953,357.4795,179.9996,0.0228
1.799,599.9975,-3.7351,249.7368,353.7924,179.9970,0.0594
1.904,599.9963,-3.8822,249.6379,351.7380,179.9945,0.0844
2.016,599.9955,-3.8902,249.5876,350.9089,179.9931,0.0985
2.133,599.9950,-3.8614,249.5567,350.7089,179.9928,0.1031
2.250,599.9946,-3.8600,249.5333,350.7089,179.9928,0.1031
2.365,599.9943,-3.9182,249.5099,350.7089,179.9928,0.1031
2.474,599.9940,-4.0136,249.4903,350.7089,179.9928,0.1030
2.575,599.9937,-4.1421,249.4709,350.7089,179.9928,0.1031
2.678,599.9933,-4.2910,249.4515,350.7089,179.9928,0.1031
2.781,599.9930,-4.4799,249.4283,350.7089,179.9928,0.1031
2.884,599.9927,-4.6358,249.4091,350.7089,179.9928,0.1031
2.987,599.9924,-4.7852,249.3901,350.7090,179.9928,0.1031
3.089,599.9921,-4.9262,249.3712,350.7090,179.9928,0.1031
3.192,599.9918,-5.0595,249.3525,350.7090,179.9928,0.1031
3.297,599.9915,-5.1866,249.3340,350.7090,179.9928,0.1031
3.401,599.9911,-5.3337,249.3121,350.7090,179.9927,0.1031
3.509,599.9908,-5.4537,249.2940,350.7090,179.9927,0.1031
3.616,599.9905,-5.5724,249.2762,350.7090,179.9927,0.1031
3.722,599.9901,-5.7140,249.2552,350.7089,179.9927,0.1031
3.826,599.9971,-5.8329,249.2537,351.1123,179.9929,359.9307
3.927,600.0011,-5.9505,249.2464,351.3412,179.9924,359.8374
4.031,600.0040,-6.0666,249.2370,351.4984,179.9918,359.7747
4.134,600.0096,-6.1820,249.2342,351.8099,179.9902,359.6509
4.237,600.0129,-6.2941,249.2264,351.9712,179.9892,359.5860
4.343,600.0220,-6.4274,249.2290,352.4495,179.9849,359.3911
4.448,600.0257,-6.5348,249.2226,352.6060,179.9831,359.3250
4.558,600.0339,-6.6408,249.2263,353.0007,179.9778,359.1554
4.662,600.0414,-6.7643,249.2252,353.3064,179.9729,359.0197
4.764,600.0503,-6.8651,249.2301,353.6880,179.9657,358.8457
4.866,600.0567,-6.9631,249.2297,353.9200,179.9608,358.7367
4.968,600.0665,-7.0593,249.2364,354.3091,179.9515,358.5510
5.071,600.0747,-7.1529,249.2402,354.6073,179.9436,358.4059
5.174,600.0835,-7.2443,249.2449,354.9121,179.9347,358.2553
5.276,600.0943,-7.3334,249.2537,355.3018,179.9221,358.0606
5.377,600.1033,-7.4201,249.2598,355.6035,179.9114,357.9089
5.481,600.1152,-7.5207,249.2694,356.0067,179.8960,357.7052
5.585,600.1268,-7.6018,249.2808,356.4093,179.8791,357.5024
5.686,600.1380,-7.6803,249.2923,356.7937,179.8616,357.3107
5.789,600.1476,-7.7560,249.3009,357.0957,179.8470,357.1624
5.895,600.1589,-7.8289,249.3138,357.4871,179.8270,356.9741
5.999,600.1683,-7.8988,249.3238,357.7962,179.8102,356.8292
6.103,600.1813,-7.9787,249.3409,358.2728,179.7829,356.6160
6.207,600.1917,-8.0415,249.3556,358.6674,179.7590,356.4491
6.315,600.2003,-8.1009,249.3675,358.9834,179.7390,356.3254
6.418,600.2097,-8.1565,249.3834,359.3870,179.7126,356.1808
6.523,600.2186,-8.2178,249.3995,359.7883,179.6853,356.0572
6.627,600.2250,-8.2641,249.4130,0.1161,179.6625,355.9722
6.730,600.2312,-8.3057,249.4305,0.5333,179.6328,355.8900
6.833,600.2351,-8.3422,249.4412,0.7820,179.6148,355.8526
6.933,600.2385,-8.3734,249.4599,1.2229,179.5827,355.8187
7.036,600.2405,-8.3987,249.4784,1.6566,179.5509,355.8112
7.136,600.2412,-8.4183,249.4893,1.9066,179.5326,355.8229
7.237,600.2399,-8.4312,249.5079,2.3466,179.5007,355.8740
7.339,600.2371,-8.4375,249.5256,2.7689,179.4704,355.9504
7.439,600.2343,-8.4373,249.5358,3.0180,179.4529,356.0146
7.542,600.2266,-8.4271,249.5565,3.5319,179.4178,356.1819
7.647,600.2189,-8.4104,249.5721,3.9313,179.3916,356.3427
7.749,600.2115,-8.3863,249.5834,4.2379,179.3724,356.4909
7.852,600.2012,-8.3542,249.5972,4.6187,179.3496,356.7014
7.953,600.1899,-8.3140,249.6093,4.9792,179.3295,356.9282
8.056,600.1798,-8.2660,249.6170,5.2539,179.3152,357.1223
8.157,600.1660,-8.2096,249.6266,5.6006,179.2986,357.3963
8.260,600.1515,-8.1449,249.6343,5.9334,179.2842,357.6862
8.363,600.1335,-8.0564,249.6408,6.3056,179.2702,358.0473
8.464,600.1183,-7.9736,249.6441,6.5959,179.2610,358.3599
8.572,600.1027,-7.8827,249.6454,6.8702,179.2539,358.6836
8.674,600.0870,-7.7836,249.6447,7.1291,179.2487,359.0181
8.777,600.0714,-7.6767,249.6420,7.3727,179.2452,359.3624
8.879,600.0560,-7.5619,249.6374,7.6007,179.2433,359.7150
8.980,600.0411,-7.4395,249.6307,7.8121,179.2429,0.0745
9.084,600.0238,-7.2829,249.6200,8.0435,179.2441,0.5125
9.194,600.0128,-7.1449,249.6078,8.1856,179.2458,0.8163
9.300,599.9962,-6.9700,249.5924,8.3838,179.2495,1.2908
9.406,599.9841,-6.8172,249.5773,8.5240,179.2531,1.6779
9.511,599.9789,-6.6590,249.5586,8.5974,179.2554,1.9163
9.620,599.9675,-6.4944,249.5401,8.7092,179.2596,2.3377
9.723,599.9625,-6.2906,249.5145,8.7796,179.2627,2.6647
9.826,599.9535,-6.1150,249.4921,8.8454,179.2661,3.0897
9.926,599.9525,-5.9356,249.4678,8.8702,179.2675,3.3420
10.027,599.9491,-5.7520,249.4424,8.8879,179.2686,3.6828
10.133,599.9470,-5.5649,249.4156,8.8843,179.2683,4.0197
10.237,599.9495,-5.3749,249.3881,8.8674,179.2671,4.2670
10.338,599.9532,-5.1822,249.3598,8.8381,179.2648,4.5153
10.438,599.9516,-4.9874,249.3288,8.7572,179.2580,4.9211
10.542,599.9637,-4.7519,249.2943,8.7055,179.2534,5.0877
10.648,599.9672,-4.5540,249.2622,8.5887,179.2426,5.4142
10.748,599.9785,-4.3557,249.2327,8.5199,179.2359,5.5668
10.867,599.9856,-4.1171,249.1924,8.3172,179.2153,5.9397
10.968,599.9991,-3.9189,249.1625,8.2185,179.2047,6.0773
11.070,600.0107,-3.7212,249.1308,8.0625,179.1877,6.2783
11.173,600.0237,-3.5247,249.0994,7.8979,179.1692,6.4573
11.274,600.0355,-3.3296,249.0655,7.6579,179.1413,6.6724
11.376,600.0524,-3.1363,249.0373,7.5285,179.1259,6.7692
11.478,600.0662,-2.9455,249.0036,7.2486,179.0919,6.9496
11.583,600.0857,-2.7196,248.9662,6.9542,179.0554,7.0957
11.687,600.1033,-2.5346,248.9371,6.7289,179.0270,7.1846
11.791,600.1223,-2.3524,248.9117,6.5689,179.0066,7.2329
11.900,600.1412,-2.1738,248.8873,6.4071,178.9858,7.2770
12.008,600.1630,-1.9644,248.8503,5.9952,178.9327,7.3493
12.118,600.1826,-1.7933,248.8278,5.8283,178.9110,7.3600
12.219,600.2021,-1.6264,248.8029,5.5794,178.8787,7.3643
12.320,600.2216,-1.4634,248.7825,5.4155,178.8574,7.3553
12.422,600.2452,-1.2727,248.7572,5.1717,178.8259,7.3252
12.532,600.2664,-1.1181,248.7321,4.8500,178.7846,7.2505
12.637,600.2838,-0.9667,248.7211,4.8500,178.7846,7.2505
12.743,600.3094,-0.7907,248.6960,4.5433,178.7458,7.1179
12.845,600.3272,-0.6472,248.6835,4.4748,178.7372,7.0772
12.950,600.3486,-0.5079,248.6660,4.2699,178.7120,6.9337
13.052,600.3676,-0.3731,248.6523,4.1388,178.6961,6.8317
13.157,600.3891,-0.2423,248.6368,3.9488,178.6736,6.6476
13.259,600.4121,-0.1172,248.6203,3.7152,178.6468,6.4037
13.360,600.4272,0.0046,248.6114,3.6596,178.6406,6.3362
13.460,600.4578,0.1417,248.5912,3.3277,178.6049,5.9162
13.564,600.4731,0.2504,248.5821,3.2294,178.5948,5.7854
13.671,600.4967,0.3526,248.5674,2.9758,178.5699,5.4320
13.772,600.5161,0.4485,248.5557,2.7817,178.5518,5.1560
13.874,600.5346,0.5375,248.5446,2.5882,178.5349,4.8774
13.974,600.5554,0.6191,248.5319,2.3403,178.5145,4.5192
14.076,600.5748,0.6932,248.5200,2.0994,178.4961,4.1717
14.177,600.5905,0.7597,248.5105,1.9063,178.4825,3.8948
14.286,600.6127,0.8285,248.4966,1.5974,178.4626,3.4550
14.398,600.6305,0.8764,248.4852,1.3366,178.4477,3.0868
14.502,600.6511,0.9223,248.4719,1.0198,178.4319,2.6432
14.608,600.6678,0.9506,248.4609,0.7499,178.4203,2.2681
