time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.089,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.204,598.9960,5.1423,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.313,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.418,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.523,598.9960,4.1496,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.629,598.9960,3.7128,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.738,598.9960,3.2257,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.854,598.9960,2.5813,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.969,598.9960,1.8788,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.088,598.9960,1.1248,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.207,598.9960,0.3252,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0001,0.0000
1.323,598.9960,-0.5148,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0001,0.0000
1.437,598.9960,-1.2424,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0001,0.0000
1.555,598.9960,-2.1449,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0001,0.0000
1.673,598.9952,-2.9539,250.3616,0.2510,3.8000,-0.4500,357.4795,179.9996,0.0228
1.799,598.9939,-3.4049,250.2253,0.2510,3.8000,-0.4500,353.7924,179.9970,0.0594
1.904,598.9929,-3.5694,250.1379,0.2510,3.8000,-0.4500,351.7380,179.9945,0.0844
2.016,598.9921,-3.5844,250.0921,0.2510,3.8000,-0.4500,350.9089,179.9931,0.0985
2.133,598.9916,-3.5573,250.0623,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.250,598.9913,-3.5558,250.0389,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.365,598.9909,-3.6140,250.0155,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.474,598.9906,-3.7095,249.9960,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1030
2.575,598.9903,-3.8380,249.9765,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.678,598.9900,-3.9868,249.9571,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.781,598.9896,-4.1757,249.9339,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.884,598.9893,-4.3317,249.9147,0.2510,3.8000,-0.4500,350.7089,179.9928,0.1031
2.987,598.9890,-4.4810,249.8957,0.2510,3.8000,-0.4500,350.7090,179.9928,0.1031
3.089,598.9887,-4.6221,249.8768,0.2510,3.8000,-0.4500,350.7090,179.9928,0.1031
3.192,598.9884,-4.7554,249.8581,0.2510,3.8000,-0.4500,350.7090,179.9928,0.1031
3.297,598.9881,-4.8825,249.8396,0.2510,3.8000,-0.4500,350.7090,179.9928,0.1031
3.401,598.9877,-5.0296,249.8177,0.2510,3.8000,-0.4500,350.7090,179.9927,0.1031
3.509,598.9874,-5.1495,249.7996,0.2510,3.8000,-0.4500,350.7090,179.9927,0.1031
3.616,598.9871,-5.2682,249.7818,0.2510,3.8000,-0.4500,350.7090,179.9927,0.1031
3.722,598.9868,-5.4098,249.7608,0.2510,3.8000,-0.4500,350.7089,179.9927,0.1031
3.826,598.9926,-5.5281,249.7567,0.2510,3.8000,-0.4500,351.1123,179.9929,359.9307
3.927,598.9960,-5.6454,249.7479,0.2510,3.8000,-0.4500,351.3412,179.9924,359.8374
4.031,598.9984,-5.7612,249.7375,0.2510,3.8000,-0.4500,351.4984,179.9918,359.7747
4.134,599.0032,-5.8761,249.7327,0.2510,3.8000,-0.4500,351.8099,179.9902,359.6509
4.237,599.0060,-5.9879,249.7238,0.2510,3.8000,-0.4500,351.9712,179.9892,359.5860
4.343,599.0139,-6.1204,249.7234,0.2510,3.8000,-0.4500,352.4495,179.9849,359.3911
4.448,599.0172,-6.2277,249.7160,0.2510,3.8000,-0.4500,352.6060,179.9831,359.3250
4.558,599.0242,-6.3332,249.7171,0.2510,3.8000,-0.4500,353.0007,179.9778,359.1554
4.662,599.0308,-6.4565,249.7139,0.2510,3.8000,-0.4500,353.3064,179.9729,359.0197
4.764,599.0386,-6.5571,249.7163,0.2510,3.8000,-0.4500,353.6880,179.9657,358.8457
4.866,599.0443,-6.6550,249.7144,0.2510,3.8000,-0.4500,353.9200,179.9608,358.7367
4.968,599.0528,-6.7512,249.7185,0.2510,3.8000,-0.4500,354.3091,179.9515,358.5510
5.071,599.0601,-6.8449,249.7203,0.2510,3.8000,-0.4500,354.6073,179.9436,358.4059
5.174,599.0679,-6.9363,249.7230,0.2510,3.8000,-0.4500,354.9121,179.9347,358.2553
5.276,599.0774,-7.0257,249.7292,0.2510,3.8000,-0.4500,355.3018,179.9221,358.0606
5.377,599.0853,-7.1125,249.7332,0.2510,3.8000,-0.4500,355.6035,179.9114,357.9089
5.481,599.0959,-7.2134,249.7401,0.2510,3.8000,-0.4500,356.0067,179.8960,357.7052
5.585,599.1062,-7.2948,249.7488,0.2510,3.8000,-0.4500,356.4093,179.8791,357.5024
5.686,599.1161,-7.3735,249.7577,0.2510,3.8000,-0.4500,356.7937,179.8616,357.3107
5.789,599.1248,-7.4494,249.7643,0.2510,3.8000,-0.4500,357.0957,179.8470,357.1624
5.895,599.1348,-7.5225,249.7746,0.2510,3.8000,-0.4500,357.4871,179.8270,356.9741
5.999,599.1433,-7.5925,249.7825,0.2510,3.8000,-0.4500,357.7962,179.8102,356.8292
6.103,599.1548,-7.6723,249.7964,0.2510,3.8000,-0.4500,358.2728,179.7829,356.6160
6.207,599.1641,-7.7350,249.8085,0.2510,3.8000,-0.4500,358.6674,179.7590,356.4491
6.315,599.1719,-7.7941,249.8183,0.2510,3.8000,-0.4500,358.9834,179.7390,356.3254
6.418,599.1804,-7.8490,249.8315,0.2510,3.8000,-0.4500,359.3870,179.7126,356.1808
6.523,599.1884,-7.9094,249.8450,0.2510,3.8000,-0.4500,359.7883,179.6853,356.0572
6.627,599.1942,-7.9546,249.8564,0.2510,3.8000,-0.4500,0.1161,179.6625,355.9722
6.730,599.1997,-7.9944,249.8710,0.2510,3.8000,-0.4500,0.5333,179.6328,355.8900
6.833,599.2033,-8.0297,249.8800,0.2510,3.8000,-0.4500,0.7820,179.6148,355.8526
6.933,599.2063,-8.0581,249.8958,0.2510,3.8000,-0.4500,1.2229,179.5827,355.8187
7.036,599.2080,-8.0802,249.9113,0.2510,3.8000,-0.4500,1.6566,179.5509,355.8112
7.136,599.2086,-8.0976,249.9204,0.2510,3.8000,-0.4500,1.9066,179.5326,355.8229
7.237,599.2073,-8.1063,249.9360,0.2510,3.8000,-0.4500,2.3466,179.5007,355.8740
7.339,599.2048,-8.1080,249.9507,0.2510,3.8000,-0.4500,2.7689,179.4704,355.9504
7.439,599.2022,-8.1047,249.9591,0.2510,3.8000,-0.4500,3.0180,179.4529,356.0146
7.542,599.1953,-8.0877,249.9759,0.2510,3.8000,-0.4500,3.5319,179.4178,356.1819
7.647,599.1882,-8.0651,249.9885,0.2510,3.8000,-0.4500,3.9313,179.3916,356.3427
7.749,599.1815,-8.0361,249.9974,0.2510,3.8000,-0.4500,4.2379,179.3724,356.4909
7.852,599.1722,-7.9974,250.0082,0.2510,3.8000,-0.4500,4.6187,179.3496,356.7014
