time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.121,598.9524,5.2765,250.4650,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.231,598.8685,5.1010,250.5672,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.348,598.7206,4.7913,250.9015,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.463,598.5230,4.3853,251.4385,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.580,598.2784,3.8939,252.1456,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.694,598.0414,3.4263,252.8452,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.809,597.7202,2.8030,253.7986,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.925,597.4072,2.1668,254.7355,0.2510,3.8000,-0.4500,358.8544,180.0003,359.9689
1.040,597.1829,1.6161,255.4254,0.2510,3.8000,-0.4500,354.9596,180.0043,359.9309
1.153,597.0356,1.3566,255.8847,0.2510,3.8000,-0.4500,352.8461,180.0064,359.9679
1.267,596.8850,1.2211,256.3639,0.2510,3.8000,-0.4500,351.6458,180.0065,0.0274
1.380,596.7717,1.1916,256.7292,0.2510,3.8000,-0.4500,351.3484,180.0062,0.0504
1.492,596.6436,1.1844,257.1451,0.2510,3.8000,-0.4500,351.0674,180.0060,0.0623
1.605,596.5203,1.1567,257.5446,0.2510,3.8000,-0.4500,350.3956,180.0052,0.0686
1.706,596.4194,1.1029,257.8663,0.2510,3.8000,-0.4500,349.7956,180.0045,0.0485
1.812,596.3191,1.0200,258.1794,0.2510,3.8000,-0.4500,349.2245,180.0042,-0.0021
1.915,596.2189,0.9139,258.4857,0.2510,3.8000,-0.4500,348.7452,180.0046,359.9086
2.015,596.1198,0.7985,258.7863,0.2510,3.8000,-0.4500,348.7452,180.0046,359.9086
2.116,596.0203,0.6762,259.0854,0.2510,3.8000,-0.4500,348.7452,180.0046,359.9086
2.218,595.9185,0.5498,259.3834,0.2510,3.8000,-0.4500,348.6942,180.0048,359.6554
2.320,595.8152,0.4279,259.6800,0.2510,3.8000,-0.4500,348.8498,180.0030,359.1985
2.422,595.6908,0.2986,260.0349,0.2510,3.8000,-0.4500,349.4588,179.9910,358.6486
2.528,595.5861,0.2070,260.3299,0.2510,3.8000,-0.4500,350.2879,179.9676,358.1839
2.629,595.4802,0.1308,260.6238,0.2510,3.8000,-0.4500,351.3741,179.9280,357.7104
2.731,595.3729,0.0701,260.9162,0.2510,3.8000,-0.4500,352.6820,179.8696,357.2363
2.835,595.2640,0.0251,261.2063,0.2510,3.8000,-0.4500,354.1728,179.7909,356.7759
2.936,595.1535,-0.0044,261.4936,0.2510,3.8000,-0.4500,355.8015,179.6925,356.3453
3.040,595.0187,-0.0200,261.8334,0.2510,3.8000,-0.4500,357.8685,179.5517,355.8878
3.142,594.9048,-0.0174,262.1119,0.2510,3.8000,-0.4500,359.6226,179.4205,355.5695
3.244,594.7897,-0.0016,262.3857,0.2510,3.8000,-0.4500,1.3485,179.2828,355.3178
3.345,594.6738,0.0260,262.6546,0.2510,3.8000,-0.4500,2.9960,179.1450,355.1383
3.447,594.5574,0.0640,262.9189,0.2510,3.8000,-0.4500,4.5215,179.0134,355.0338
3.550,594.4409,0.1108,263.1787,0.2510,3.8000,-0.4500,5.8898,178.8936,355.0045
3.654,594.3242,0.1650,263.4348,0.2510,3.8000,-0.4500,7.0761,178.7895,355.0492
3.759,594.2083,0.2252,263.6876,0.2510,3.8000,-0.4500,8.0664,178.7039,355.1661
3.866,594.0705,0.3039,263.9878,0.2510,3.8000,-0.4500,8.9912,178.6265,355.3990
3.968,593.9570,0.3736,264.2363,0.2510,3.8000,-0.4500,9.5499,178.5821,355.6685
4.073,593.8452,0.4466,264.4838,0.2510,3.8000,-0.4500,9.9320,178.5538,356.0055
4.179,593.7355,0.5223,264.7310,0.2510,3.8000,-0.4500,10.1595,178.5384,356.4096
4.288,593.6069,0.6168,265.0276,0.2510,3.8000,-0.4500,10.2675,178.5319,356.9822
4.395,593.5026,0.6986,265.2750,0.2510,3.8000,-0.4500,10.2574,178.5323,357.5303
4.505,593.3815,0.8010,265.5720,0.2510,3.8000,-0.4500,10.1768,178.5353,358.2672
4.611,593.2842,0.8902,265.8193,0.2510,3.8000,-0.4500,10.0937,178.5374,358.9377
4.714,593.1905,0.9837,266.0663,0.2510,3.8000,-0.4500,10.0330,178.5382,359.6445
4.818,593.1001,1.0820,266.3121,0.2510,3.8000,-0.4500,10.0353,178.5383,0.3670
4.919,593.0134,1.1850,266.5561,0.2510,3.8000,-0.4500,10.1363,178.5397,1.0794
5.020,592.9134,1.3143,266.8460,0.2510,3.8000,-0.4500,10.3841,178.5464,1.8795
5.122,592.8331,1.4247,267.0854,0.2510,3.8000,-0.4500,10.6409,178.5563,2.4658
5.225,592.7548,1.5351,267.3238,0.2510,3.8000,-0.4500,10.8725,178.5675,2.9506
5.333,592.6759,1.6395,267.5635,0.2510,3.8000,-0.4500,10.9435,178.5713,3.1110
5.439,592.5965,1.7392,267.8044,0.2510,3.8000,-0.4500,10.9435,178.5713,3.1110
5.544,592.5014,1.8538,268.0951,0.2510,3.8000,-0.4500,10.9435,178.5712,3.1110
5.644,592.4217,1.9413,268.3430,0.2510,3.8000,-0.4500,10.5492,178.5491,3.1802
5.744,592.3391,2.0155,268.5980,0.2510,3.8000,-0.4500,9.8686,178.5112,3.0619
5.847,592.2526,2.0743,268.8599,0.2510,3.8000,-0.4500,9.0192,178.4676,2.7215
5.948,592.1618,2.1162,269.1295,0.2510,3.8000,-0.4500,8.0121,178.4237,2.1945
6.049,592.0668,2.1398,269.4065,0.2510,3.8000,-0.4500,6.8636,178.3861,1.5144
6.156,591.9678,2.1443,269.6908,0.2510,3.8000,-0.4500,5.6030,178.3613,0.7102
6.267,591.8444,2.1242,270.0402,0.2510,3.8000,-0.4500,4.0012,178.3565,359.6204
6.380,591.7382,2.0872,270.3368,0.2510,3.8000,-0.4500,2.6521,178.3769,358.6423
6.485,591.6081,2.0212,270.6970,0.2510,3.8000,-0.4500,1.1007,178.4299,357.4304
6.591,591.4981,1.9515,270.9991,0.2510,3.8000,-0.4500,359.9309,178.4925,356.4250
6.697,591.3874,1.8721,271.3015,0.2510,3.8000,-0.4500,358.9287,178.5635,355.4551
6.808,591.2534,1.7695,271.6635,0.2510,3.8000,-0.4500,358.0087,178.6450,354.3744
6.916,591.1410,1.6823,271.9635,0.2510,3.8000,-0.4500,357.5154,178.6969,353.5661
7.019,591.0277,1.5974,272.2617,0.2510,3.8000,-0.4500,357.2917,178.7233,352.8556
7.122,590.8903,1.5032,272.6165,0.2510,3.8000,-0.4500,357.3895,178.7100,352.1392
7.223,590.7742,1.4341,272.9096,0.2510,3.8000,-0.4500,357.7708,178.6554,351.6531
7.324,590.6563,1.3757,273.1999,0.2510,3.8000,-0.4500,358.4083,178.5594,351.2589
7.425,590.5365,1.3294,273.4872,0.2510,3.8000,-0.4500,359.2761,178.4233,350.9430
7.527,590.4147,1.2959,273.7710,0.2510,3.8000,-0.4500,0.3388,178.2513,350.6890
7.666,590.2403,1.2707,274.1620,0.2510,3.8000,-0.4500,2.0699,177.9628,350.4073
7.769,590.1133,1.2678,274.4362,0.2510,3.8000,-0.4500,3.4069,177.7345,350.2449
7.879,589.9847,1.2760,274.7063,0.2510,3.8000,-0.4500,4.7557,177.5004,350.1106
7.989,589.8283,1.2980,275.0254,0.2510,3.8000,-0.4500,6.2892,177.2299,349.9863
8.092,589.6971,1.3234,275.2882,0.2510,3.8000,-0.4500,7.4070,177.0304,349.9143
8.200,589.5657,1.3517,275.5498,0.2510,3.8000,-0.4500,8.2957,176.8704,349.8705
8.300,589.4087,1.3860,275.8642,0.2510,3.8000,-0.4500,8.9772,176.7472,349.8481
8.400,589.2784,1.4107,276.1302,0.2510,3.8000,-0.4500,8.9772,176.7471,349.8481
8.507,589.1484,1.4335,276.3965,0.2510,3.8000,-0.4500,8.9772,176.7472,349.8481
8.619,589.0190,1.4533,276.6639,0.2510,3.8000,-0.4500,8.9772,176.7472,349.8481
8.730,588.8644,1.4707,276.9870,0.2510,3.8000,-0.4500,8.9772,176.7472,349.8481
8.834,588.7361,1.4703,277.2638,0.2510,3.8000,-0.4500,8.4448,176.8446,349.6484
8.945,588.5831,1.4555,277.6017,0.2510,3.8000,-0.4500,7.5809,177.0063,349.3466
9.048,588.4566,1.4293,277.8882,0.2510,3.8001,-0.4500,6.7114,177.1735,349.0482
9.151,588.3315,1.3892,278.1790,0.2510,3.8000,-0.4500,5.7143,177.3707,348.7046
9.261,588.1833,1.3215,278.5332,0.2510,3.8000,-0.4500,4.3771,177.6445,348.2426
9.364,588.0617,1.2493,278.8315,0.2510,3.8000,-0.4500,3.1866,177.8973,347.8359
9.470,587.9420,1.1641,279.1315,0.2510,3.7999,-0.4500,1.9768,178.1628,347.4372
9.578,587.8239,1.0684,279.4320,0.2510,3.8000,-0.4500,0.8019,178.4286,347.0788
9.686,587.6843,0.9445,279.7918,0.2510,3.7999,-0.4500,359.5168,178.7275,346.7527
9.798,587.5690,0.8384,280.0900,0.2510,3.8000,-0.4500,358.6122,178.9418,346.6111
9.905,587.4311,0.7143,280.4453,0.2510,3.8000,-0.4500,357.7953,179.1364,346.6489
10.017,587.3159,0.6189,280.7390,0.2510,3.8000,-0.4500,357.3813,179.2340,346.8881
10.128,587.1766,0.5210,281.0889,0.2510,3.7999,-0.4500,357.2419,179.2662,347.4565
10.236,587.0593,0.4580,281.3784,0.2510,3.8000,-0.4500,357.4383,179.2240,348.1781
10.339,586.9416,0.4158,281.6662,0.2510,3.7999,-0.4500,357.9173,179.1281,349.1259
10.441,586.8003,0.3964,282.0084,0.2510,3.8000,-0.4500,358.8408,178.9627,350.5441
10.547,586.6842,0.4078,282.2904,0.2510,3.8000,-0.4500,359.8607,178.8056,351.9300
10.648,586.5712,0.4443,282.5686,0.2510,3.8000,-0.4500,1.0528,178.6529,353.4604
10.758,586.4627,0.5040,282.8423,0.2510,3.8000,-0.4500,2.3504,178.5228,355.0865
10.867,586.3407,0.6017,283.1638,0.2510,3.8000,-0.4500,3.9402,178.4137,357.0863
10.985,586.2286,0.7211,283.4776,0.2510,3.8000,-0.4500,5.4424,178.3626,359.0472
11.101,586.1269,0.8543,283.7848,0.2510,3.8000,-0.4500,6.7452,178.3615,0.8816
11.224,586.0347,0.9944,284.0871,0.2510,3.8000,-0.4500,7.7720,178.3918,2.5208
11.345,585.9502,1.1358,284.3864,0.2510,3.8000,-0.4500,8.4901,178.4323,3.9195
11.460,585.8712,1.2751,284.6845,0.2510,3.8000,-0.4500,8.9142,178.4657,5.0563
11.564,585.8085,1.3882,284.9331,0.2510,3.8000,-0.4500,9.0868,178.4823,5.8026
11.667,585.7476,1.4991,285.1818,0.2510,3.8000,-0.4500,9.1608,178.4902,6.3747
11.770,585.6866,1.6064,285.4305,0.2510,3.8000,-0.4500,9.1937,178.4940,6.6403
11.873,585.6249,1.7119,285.6790,0.2510,3.8000,-0.4500,9.1936,178.4940,6.6403
11.974,585.5674,1.8285,285.9217,0.2510,3.8000,-0.4500,9.5696,178.5396,6.9451
12.075,585.5103,1.9480,286.1602,0.2510,3.8000,-0.4500,10.1090,178.6072,7.1085
12.186,585.4409,2.0946,286.4400,0.2510,3.8000,-0.4500,10.8961,178.7072,7.1070
12.298,585.3816,2.2187,286.6681,0.2510,3.8000,-0.4500,11.6011,178.7961,6.9707
12.410,585.3082,2.3684,286.9364,0.2510,3.8000,-0.4500,12.4115,178.8954,6.6724
12.511,585.2444,2.4921,287.1567,0.2510,3.8000,-0.4500,12.9873,178.9628,6.3240
12.623,585.1639,2.6369,287.4196,0.2510,3.8000,-0.4500,13.4845,179.0173,5.7974
12.735,585.0928,2.7526,287.6392,0.2510,3.8000,-0.4500,13.6923,179.0382,5.2788
12.837,585.0177,2.8623,287.8613,0.2510,3.8000,-0.4500,13.6824,179.0375,4.7015
12.946,584.9224,2.9840,288.1336,0.2510,3.8000,-0.4500,13.3555,179.0124,3.9582
13.050,584.8389,3.0752,288.3673,0.2510,3.8000,-0.4500,12.8052,178.9767,3.3256
13.160,584.7341,3.1692,288.6585,0.2510,3.8000,-0.4500,11.8000,178.9240,2.5872
13.271,584.6431,3.2316,288.9116,0.2510,3.8000,-0.4500,10.6736,178.8782,2.0074
13.374,584.5494,3.2769,289.1752,0.2510,3.8000,-0.4500,9.2930,178.8360,1.4690
13.482,584.4340,3.3055,289.5056,0.2510,3.8000,-0.4500,7.3282,178.7956,0.8858
13.590,584.3361,3.3059,289.7921,0.2510,3.8000,-0.4500,5.4731,178.7739,0.4591
13.698,584.2372,3.2845,290.0874,0.2510,3.8000,-0.4500,3.4708,178.7645,0.0939
13.807,584.1179,3.2312,290.4511,0.2510,3.8000,-0.4500,0.9606,178.7684,359.7492
13.914,584.0186,3.1660,290.7595,0.2510,3.8000,-0.4500,358.8621,178.7814,359.5515
14.020,583.9000,3.0680,291.1333,0.2510,3.8000,-0.4500,356.4453,178.8032,359.4384
14.128,583.8020,2.9743,291.4461,0.2510,3.8000,-0.4500,354.5964,178.8213,359.4631
14.236,583.7053,2.8742,291.7591,0.2510,3.8000,-0.4500,352.9623,178.8349,359.6142
14.344,583.5909,2.7520,292.1344,0.2510,3.8000,-0.4500,351.3527,178.8413,359.9843
14.451,583.4976,2.6533,292.4469,0.2510,3.8000,-0.4500,350.3408,178.8377,0.4572
14.559,583.4059,2.5613,292.7595,0.2510,3.8000,-0.4500,349.6422,178.8287,1.0729
14.667,583.2988,2.4631,293.1349,0.2510,3.8000,-0.4500,349.2067,178.8176,1.9717
14.777,583.2123,2.3933,293.4481,0.2510,3.8000,-0.4500,349.1494,178.8154,2.8170
14.884,583.1118,2.3243,293.8244,0.2510,3.8000,-0.4500,349.3829,178.8298,3.8885
14.989,583.0309,2.2783,294.1381,0.2510,3.8000,-0.4500,349.7625,178.8592,4.7804
15.101,582.9370,2.2345,294.5140,0.2510,3.8000,-0.4500,350.3397,178.9136,5.7941
15.210,582.8610,2.2049,294.8268,0.2510,3.8000,-0.4500,350.8398,178.9686,6.5621
15.318,582.7870,2.1801,295.1391,0.2510,3.8000,-0.4500,351.2967,179.0246,7.2510
15.425,582.7002,2.1577,295.5130,0.2510,3.8000,-0.4500,351.8237,179.0959,7.9725
15.531,582.6302,2.1474,295.8228,0.2510,3.8000,-0.4500,352.3631,179.1748,8.4829
15.641,582.5486,2.1472,296.1912,0.2510,3.8000,-0.4500,353.2199,179.3077,8.9653
15.750,582.4822,2.1565,296.4945,0.2510,3.8000,-0.4500,354.0865,179.4475,9.2277
15.859,582.4161,2.1725,296.7941,0.2510,3.8000,-0.4500,355.0278,179.6023,9.3311
15.966,582.3354,2.1963,297.1487,0.2510,3.8000,-0.4500,356.1561,179.7875,9.2078
16.077,582.2655,2.2165,297.4404,0.2510,3.8000,-0.4500,357.0198,179.9255,8.8768
16.186,582.1765,2.2363,297.7871,0.2510,3.8000,-0.4500,357.8889,180.0566,8.1928
16.297,582.0967,2.2456,298.0743,0.2510,3.8000,-0.4500,358.4332,180.1315,7.3877
16.403,581.9937,2.2442,298.4182,0.2510,3.8000,-0.4500,358.8423,180.1808,6.1614
16.509,581.9012,2.2300,298.7051,0.2510,3.8000,-0.4500,358.9744,180.1940,4.9538
16.618,581.8035,2.2026,298.9932,0.2510,3.8000,-0.4500,358.9254,180.1906,3.6173
16.725,581.6801,2.1513,299.3407,0.2510,3.8000,-0.4500,358.6559,180.1781,1.9097
16.836,581.5733,2.0939,299.6318,0.2510,3.8000,-0.4500,358.2908,180.1707,0.4648
16.940,581.4420,2.0097,299.9828,0.2510,3.8000,-0.4500,357.7403,180.1746,358.7938
17.045,581.3311,1.9295,300.2762,0.2510,3.8000,-0.4500,357.2374,180.1909,357.5245
17.146,581.2198,1.8438,300.5699,0.2510,3.8000,-0.4500,356.7404,180.2173,356.4280
