time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.105,599.9893,6.3279,249.9147,357.9308,179.9953,0.2605
0.213,599.9795,8.3419,249.8362,356.0332,179.9827,0.5009
0.324,599.9725,10.7393,249.7822,354.7500,179.9696,0.6657
0.428,599.9699,12.2363,249.7628,354.3230,179.9644,0.7218
0.530,599.9698,13.1644,249.7618,354.3231,179.9644,0.7218
0.636,599.9698,13.8340,249.7618,354.3231,179.9644,0.7218
0.751,599.9698,14.4321,249.7618,354.3231,179.9644,0.7218
0.860,599.9698,14.8301,249.7618,354.3231,179.9644,0.7218
0.969,599.9698,15.0257,249.7618,354.3231,179.9644,0.7218
1.074,599.9698,15.1100,249.7618,354.3231,179.9644,0.7218
1.182,599.9698,15.0795,249.7618,354.3231,179.9644,0.7218
1.286,599.9698,14.9555,249.7618,354.3231,179.9644,0.7218
1.396,599.9698,14.7510,249.7618,354.3231,179.9644,0.7218
1.505,599.9698,14.4103,249.7618,354.3231,179.9644,0.7218
1.613,599.9698,14.0549,249.7618,354.3231,179.9644,0.7218
1.718,599.9698,13.6414,249.7618,354.3231,179.9644,0.7218
1.818,599.9698,13.1752,249.7618,354.3231,179.9644,0.7218
1.928,599.9698,12.5534,249.7618,354.3231,179.9644,0.7217
2.035,599.9697,12.0678,249.7613,354.3231,179.9644,0.7217
2.152,599.9694,11.6767,249.7583,354.3231,179.9645,0.7217
2.263,599.9690,11.5069,249.7552,354.3231,179.9645,0.7217
2.368,599.9687,11.4884,249.7527,354.3231,179.9645,0.7217
2.476,599.9684,11.5322,249.7502,354.3231,179.9645,0.7217
2.577,599.9681,11.5976,249.7477,354.3231,179.9645,0.7217
2.684,599.9677,11.6650,249.7447,354.3231,179.9645,0.7217
2.792,599.9669,11.6958,249.7389,354.2443,179.9635,0.7351
2.897,599.9666,11.6996,249.7363,354.2443,179.9635,0.7351
2.999,599.9662,11.6807,249.7337,354.2443,179.9635,0.7351
3.108,599.9653,11.6382,249.7274,354.1646,179.9624,0.7485
3.212,599.9650,11.5954,249.7248,354.1646,179.9624,0.7485
3.324,599.9647,11.5426,249.7216,354.1646,179.9624,0.7485
3.436,599.9644,11.5017,249.7189,354.1646,179.9624,0.7485
3.538,599.9635,11.4655,249.7130,354.0838,179.9613,0.7621
3.638,599.9632,11.4328,249.7103,354.0838,179.9613,0.7621
3.744,599.9623,11.3976,249.7038,354.0046,179.9603,0.7755
3.845,599.9620,11.3703,249.7010,354.0046,179.9603,0.7754
3.958,599.9617,11.3431,249.6982,354.0046,179.9602,0.7755
4.070,599.9613,11.3100,249.6948,354.0046,179.9602,0.7755
4.183,599.9604,11.2763,249.6882,353.9240,179.9591,0.7890
4.291,599.9601,11.2469,249.6854,353.9240,179.9591,0.7890
4.397,599.9598,11.2170,249.6825,353.9240,179.9591,0.7890
4.515,599.9584,11.1811,249.6726,353.7649,179.9569,0.8159
4.621,599.9580,11.1443,249.6691,353.7649,179.9569,0.8159
4.724,599.9577,11.1135,249.6661,353.7649,179.9569,0.8159
4.824,599.9574,11.0826,249.6631,353.7649,179.9569,0.8159
4.936,599.9571,11.0518,249.6601,353.7649,179.9569,0.8159
5.048,599.9567,11.0148,249.6566,353.7649,179.9569,0.8159
5.149,599.9559,10.9840,249.6503,353.6836,179.9557,0.8299
5.255,599.9550,10.9538,249.6441,353.6033,179.9545,0.8438
5.355,599.9547,10.9229,249.6409,353.6033,179.9545,0.8438
5.457,599.9544,10.8918,249.6378,353.6033,179.9545,0.8438
5.566,599.9540,10.8544,249.6341,353.6033,179.9545,0.8438
5.666,599.9537,10.8231,249.6309,353.6033,179.9545,0.8438
5.780,599.9528,10.7854,249.6240,353.5238,179.9533,0.8581
5.886,599.9525,10.7542,249.6208,353.5238,179.9533,0.8581
5.999,599.9521,10.7226,249.6176,353.5238,179.9533,0.8581
6.112,599.9518,10.6846,249.6138,353.5238,179.9534,0.8581
6.225,599.9508,10.6468,249.6067,353.4441,179.9521,0.8729
6.335,599.9505,10.6150,249.6034,353.4441,179.9521,0.8729
6.445,599.9501,10.5766,249.5995,353.4441,179.9521,0.8729
6.557,599.9498,10.5446,249.5962,353.4441,179.9521,0.8728
6.662,599.9482,10.5069,249.5860,353.2868,179.9497,0.9031
6.771,599.9479,10.4747,249.5826,353.2868,179.9497,0.9031
6.883,599.9476,10.4360,249.5786,353.2868,179.9497,0.9031
7.001,599.9472,10.3972,249.5744,353.2868,179.9497,0.9031
7.115,599.9469,10.3648,249.5710,353.2868,179.9497,0.9031
7.217,599.9465,10.3323,249.5676,353.2868,179.9497,0.9031
7.329,599.9458,10.2933,249.5634,353.2868,179.9497,0.9031
7.430,599.9452,10.2607,249.5600,353.2868,179.9497,0.9031
7.541,599.9445,10.2214,249.5559,353.2868,179.9497,0.9031
7.652,599.9438,10.1887,249.5524,353.2868,179.9497,0.9031
7.755,599.9419,10.1563,249.5427,353.1281,179.9471,0.9379
7.863,599.9412,10.1174,249.5385,353.1281,179.9471,0.9379
7.974,599.9406,10.0845,249.5350,353.1281,179.9471,0.9379
8.084,599.9399,10.0450,249.5308,353.1281,179.9471,0.9379
8.194,599.9393,10.0120,249.5272,353.1281,179.9471,0.9379
8.296,599.9387,9.9790,249.5236,353.1281,179.9471,0.9379
8.403,599.9379,9.9393,249.5193,353.1281,179.9471,0.9379
8.520,599.9372,9.8996,249.5150,353.1281,179.9471,0.9379
8.621,599.9366,9.8665,249.5114,353.1281,179.9471,0.9379
8.726,599.9360,9.8333,249.5078,353.1281,179.9471,0.9379
8.839,599.9354,9.8001,249.5043,353.1281,179.9471,0.9379
8.949,599.9346,9.7602,249.5000,353.1281,179.9471,0.9378
9.050,599.9340,9.7270,249.4964,353.1281,179.9471,0.9379
9.161,599.9333,9.6870,249.4921,353.1281,179.9471,0.9378
9.310,599.9324,9.6404,249.4870,353.1281,179.9471,0.9378
9.422,599.9317,9.6004,249.4827,353.1281,179.9471,0.9378
9.530,599.9311,9.5670,249.4792,353.1281,179.9471,0.9378
9.641,599.9304,9.5270,249.4749,353.1281,179.9471,0.9378
9.746,599.9297,9.4936,249.4713,353.1281,179.9470,0.9379
9.849,599.9291,9.4602,249.4677,353.1281,179.9470,0.9379
9.961,599.9284,9.4202,249.4634,353.1281,179.9470,0.9379
10.069,599.9276,9.3868,249.4598,353.1281,179.9470,0.9379
10.171,599.9270,9.3534,249.4562,353.1280,179.9470,0.9379
10.275,599.9264,9.3200,249.4526,353.1280,179.9470,0.9379
10.386,599.9257,9.2799,249.4483,353.1280,179.9470,0.9379
10.498,599.9250,9.2465,249.4447,353.1280,179.9470,0.9379
10.604,599.9243,9.2064,249.4404,353.1280,179.9470,0.9379
10.706,599.9237,9.1731,249.4368,353.1280,179.9470,0.9380
10.820,599.9231,9.1397,249.4332,353.1280,179.9470,0.9379
10.921,599.9224,9.0997,249.4289,353.1280,179.9470,0.9380
11.022,599.9218,9.0664,249.4254,353.1280,179.9469,0.9380
11.126,599.9211,9.0331,249.4218,353.1280,179.9469,0.9380
11.231,599.9205,8.9998,249.4182,353.1279,179.9469,0.9380
11.338,599.9199,8.9665,249.4146,353.1279,179.9469,0.9380
11.443,599.9192,8.9266,249.4103,353.1279,179.9469,0.9380
11.544,599.9186,8.8934,249.4067,353.1279,179.9469,0.9380
11.651,599.9180,8.8602,249.4031,353.1279,179.9469,0.9380
11.759,599.9174,8.8271,249.3995,353.1279,179.9469,0.9380
11.865,599.9166,8.7873,249.3952,353.1279,179.9469,0.9380
11.966,599.9160,8.7542,249.3916,353.1279,179.9469,0.9380
12.067,599.9154,8.7212,249.3881,353.1279,179.9469,0.9380
12.170,599.9148,8.6882,249.3845,353.1279,179.9469,0.9380
12.280,599.9141,8.6486,249.3802,353.1279,179.9469,0.9380
12.398,599.9135,8.6157,249.3766,353.1279,179.9469,0.9380
12.499,599.9128,8.5828,249.3731,353.1279,179.9469,0.9380
12.604,599.9121,8.5434,249.3689,353.1279,179.9469,0.9380
12.714,599.9115,8.5106,249.3654,353.1279,179.9469,0.9380
12.827,599.9108,8.4713,249.3612,353.1279,179.9469,0.9380
12.935,599.9102,8.4386,249.3577,353.1279,179.9469,0.9381
13.049,599.9094,8.3994,249.3535,353.1279,179.9469,0.9380
13.150,599.9088,8.3668,249.3499,353.1279,179.9469,0.9381
13.261,599.9081,8.3278,249.3457,353.1279,179.9469,0.9381
13.368,599.9075,8.2953,249.3422,353.1279,179.9468,0.9381
13.487,599.9067,8.2564,249.3380,353.1279,179.9469,0.9381
13.593,599.9061,8.2241,249.3345,353.1279,179.9469,0.9381
13.695,599.9055,8.1918,249.3310,353.1279,179.9469,0.9381
13.803,599.9048,8.1531,249.3268,353.1279,179.9469,0.9381
13.916,599.9042,8.1210,249.3234,353.1279,179.9469,0.9381
14.028,599.9034,8.0825,249.3192,353.1279,179.9469,0.9381
14.135,599.9028,8.0504,249.3158,353.1279,179.9469,0.9381
14.242,599.9021,8.0121,249.3117,353.1279,179.9469,0.9381
14.345,599.9015,7.9802,249.3083,353.1279,179.9469,0.9381
14.448,599.9009,7.9484,249.3048,353.1280,179.9469,0.9381
14.558,599.9003,7.9166,249.3014,353.1279,179.9469,0.9381
14.668,599.8995,7.8786,249.2973,353.1279,179.9469,0.9381
14.771,599.8989,7.8470,249.2939,353.1279,179.9469,0.9381
14.879,599.8983,7.8155,249.2904,353.1279,179.9469,0.9381
14.980,599.8977,7.7840,249.2871,353.1280,179.9469,0.9380
15.081,599.8970,7.7463,249.2830,353.1280,179.9469,0.9380
15.186,599.8964,7.7150,249.2797,353.1280,179.9469,0.9380
15.299,599.8959,7.6838,249.2763,353.1279,179.9469,0.9380
15.410,599.8956,7.6464,249.2723,353.1279,179.9469,0.9380
15.515,599.8953,7.6153,249.2689,353.1279,179.9469,0.9380
15.617,599.8950,7.5842,249.2656,353.1279,179.9469,0.9381
15.718,599.8947,7.5533,249.2622,353.1279,179.9469,0.9381
