time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.105,598.9870,6.6960,250.3782,0.2510,3.8000,-0.4500,357.9308,179.9953,0.2605
0.213,598.9787,8.6986,250.3118,0.2510,3.8000,-0.4500,356.0332,179.9827,0.5009
0.324,598.9728,11.0881,250.2656,0.2510,3.8000,-0.4500,354.7500,179.9696,0.6657
0.428,598.9705,12.5824,250.2488,0.2510,3.8000,-0.4500,354.3230,179.9644,0.7218
0.530,598.9703,13.5106,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
0.636,598.9703,14.1802,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
0.751,598.9703,14.7782,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
0.860,598.9703,15.1763,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
0.969,598.9703,15.3718,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.074,598.9703,15.4562,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.182,598.9703,15.4257,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.286,598.9703,15.3017,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.396,598.9703,15.0972,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.505,598.9703,14.7564,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.613,598.9703,14.4011,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.718,598.9703,13.9876,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.818,598.9703,13.5214,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7218
1.928,598.9703,12.8996,250.2478,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7217
2.035,598.9703,12.4140,250.2473,0.2510,3.8000,-0.4500,354.3231,179.9644,0.7217
2.152,598.9699,12.0229,250.2443,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.263,598.9695,11.8531,250.2412,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.368,598.9692,11.8346,250.2387,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.476,598.9689,11.8784,250.2362,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.577,598.9686,11.9437,250.2337,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.684,598.9683,12.0112,250.2307,0.2510,3.8000,-0.4500,354.3231,179.9645,0.7217
2.792,598.9675,12.0416,250.2254,0.2510,3.8000,-0.4500,354.2443,179.9635,0.7351
