time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9960,4.8499,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9960,4.8499,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.110,598.9960,4.5306,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.217,598.9960,4.0666,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.328,598.9960,3.6193,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.433,598.9960,3.0179,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.539,598.9960,2.4682,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.644,598.9960,1.8789,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.748,598.9960,1.2539,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.850,598.9960,0.5965,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.953,598.9960,-0.0900,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.055,598.9960,-0.9485,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.163,598.9960,-1.6898,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.268,598.9960,-2.4172,250.4443,0.2510,3.8000,-0.4500,359.8351,180.0000,0.0015
1.371,598.9949,-3.0379,250.3360,0.2510,3.8000,-0.4500,356.7708,179.9992,0.0301
1.475,598.9937,-3.4490,250.2064,0.2510,3.8000,-0.4500,353.3296,179.9963,0.0658
1.580,598.9930,-3.5836,250.1367,0.2510,3.8000,-0.4500,351.7254,179.9942,0.0862
1.690,598.9921,-3.6096,250.0908,0.2510,3.8000,-0.4500,350.8968,179.9928,0.1003
1.791,598.9917,-3.5937,250.0649,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
1.896,598.9913,-3.5878,250.0414,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.001,598.9910,-3.6226,250.0219,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.110,598.9907,-3.7000,250.0024,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.220,598.9904,-3.8407,249.9790,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.321,598.9901,-3.9844,249.9596,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
2.423,598.9897,-4.1392,249.9402,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
2.534,598.9894,-4.3266,249.9172,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
2.637,598.9891,-4.4771,249.8981,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
2.742,598.9888,-4.6198,249.8793,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.848,598.9885,-4.7546,249.8605,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
2.949,598.9882,-4.8829,249.8420,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
3.059,598.9878,-5.0307,249.8200,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
3.170,598.9875,-5.1509,249.8020,0.2510,3.8000,-0.4500,350.6974,179.9924,0.1049
3.280,598.9871,-5.2931,249.7806,0.2510,3.8000,-0.4500,350.6973,179.9924,0.1049
3.381,598.9880,-5.4107,249.7656,0.2510,3.8000,-0.4500,350.7738,179.9925,0.0716
3.483,598.9926,-5.5293,249.7589,0.2510,3.8000,-0.4500,351.0879,179.9925,359.9382
3.586,598.9949,-5.6460,249.7476,0.2510,3.8000,-0.4500,351.2414,179.9923,359.8761
3.694,598.9995,-5.7846,249.7392,0.2510,3.8000,-0.4500,351.5559,179.9912,359.7510
