time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.000,600.0000,4.4699,250.0000,0.0000,180.0000,0.0000
0.000,600.0000,4.4699,250.0000,0.0000,180.0000,0.0000
0.110,600.0000,4.1506,250.0000,0.0000,180.0000,0.0000
0.217,600.0000,3.6866,250.0000,0.0000,180.0000,0.0000
0.328,600.0000,3.2393,250.0000,0.0000,180.0000,0.0000
0.433,600.0000,2.6379,250.0000,0.0000,180.0000,0.0000
0.539,600.0000,2.0882,250.0000,0.0000,180.0000,0.0000
0.644,600.0000,1.4989,250.0000,0.0000,180.0000,0.0000
0.748,600.0000,0.8739,250.0000,0.0000,180.0000,0.0000
0.850,600.0000,0.2165,250.0000,0.0000,180.0000,0.0000
0.953,600.0001,-0.4700,250.0000,0.0000,180.0000,0.0000
1.055,600.0001,-1.3285,250.0000,0.0000,180.0000,0.0000
1.163,600.0001,-2.0698,250.0000,0.0000,180.0000,0.0000
1.268,600.0000,-2.7959,249.9932,359.8351,180.0000,0.0015
1.371,599.9987,-3.3925,249.8653,356.7708,179.9992,0.0301
1.475,599.9973,-3.7753,249.7152,353.3296,179.9963,0.0658
1.580,599.9965,-3.8964,249.6366,351.7254,179.9942,0.0862
1.690,599.9955,-3.9154,249.5862,350.8968,179.9928,0.1003
1.791,599.9951,-3.8978,249.5592,350.6974,179.9924,0.1049
1.896,599.9947,-3.8919,249.5358,350.6974,179.9924,0.1049
2.001,599.9944,-3.9267,249.5162,350.6974,179.9924,0.1049
2.110,599.9941,-4.0041,249.4967,350.6974,179.9924,0.1049
2.220,599.9937,-4.1448,249.4733,350.6974,179.9924,0.1049
2.321,599.9934,-4.2884,249.4539,350.6973,179.9924,0.1049
2.423,599.9931,-4.4433,249.4346,350.6973,179.9924,0.1049
2.534,599.9927,-4.6306,249.4115,350.6973,179.9924,0.1049
2.637,599.9924,-4.7811,249.3925,350.6973,179.9924,0.1049
2.742,599.9921,-4.9238,249.3736,350.6974,179.9924,0.1049
2.848,599.9918,-5.0587,249.3549,350.6974,179.9924,0.1049
2.949,599.9915,-5.1869,249.3363,350.6974,179.9924,0.1049
3.059,599.9911,-5.3348,249.3144,350.6973,179.9924,0.1049
3.170,599.9908,-5.4549,249.2963,350.6974,179.9924,0.1049
3.280,599.9905,-5.5972,249.2750,350.6973,179.9924,0.1049
3.381,599.9916,-5.7149,249.2605,350.7738,179.9925,0.0716
3.483,599.9971,-5.8339,249.2557,351.0879,179.9925,359.9382
3.586,599.9998,-5.9509,249.2454,351.2414,179.9923,359.8761
3.694,600.0052,-6.0900,249.2391,351.5559,179.9912,359.7510
3.799,600.0109,-6.2051,249.2366,351.8666,179.9895,359.6279
3.911,600.0142,-6.3167,249.2289,352.0273,179.9884,359.5632
4.012,600.0220,-6.4275,249.2313,352.4295,179.9847,359.3991
4.118,600.0272,-6.5567,249.2253,352.6556,179.9822,359.3045
4.229,600.0354,-6.6619,249.2290,353.0463,179.9768,359.1357
4.337,600.0413,-6.7849,249.2249,353.2708,179.9732,359.0367
4.447,600.0507,-6.8850,249.2306,353.6731,179.9657,358.8522
4.557,600.0606,-7.0024,249.2349,354.0634,179.9573,358.6692
4.667,600.0689,-7.0971,249.2385,354.3687,179.9497,358.5224
4.776,600.0813,-7.2084,249.2478,354.8376,179.9366,358.2926
4.880,600.0900,-7.2983,249.2529,355.1385,179.9272,358.1430
4.985,600.1008,-7.3859,249.2618,355.5199,179.9142,357.9515
5.090,600.1099,-7.4710,249.2681,355.8213,179.9030,357.7995
5.194,600.1233,-7.5699,249.2807,356.2845,179.8842,357.5659
5.294,600.1327,-7.6494,249.2886,356.5869,179.8709,357.4144
5.400,600.1440,-7.7262,249.3006,356.9776,179.8526,357.2209
5.510,600.1553,-7.8002,249.3130,357.3639,179.8332,357.0331
5.620,600.1669,-7.8852,249.3252,357.7406,179.8130,356.8551
5.727,600.1765,-7.9527,249.3363,358.0683,179.7946,356.7071
5.829,600.1874,-8.0169,249.3517,358.4862,179.7699,356.5257
5.937,600.1984,-8.0893,249.3668,358.8871,179.7450,356.3623
6.041,600.2068,-8.1458,249.3799,359.2271,179.7230,356.2387
6.144,600.2158,-8.1980,249.3971,359.6563,179.6942,356.0977
6.249,600.2235,-8.2460,249.4139,0.0644,179.6659,355.9842
6.363,600.2297,-8.2977,249.4274,0.3860,179.6432,355.9147
6.473,600.2355,-8.3421,249.4490,0.8987,179.6062,355.8410
6.577,600.2387,-8.3731,249.4633,1.2327,179.5818,355.8130
6.685,600.2405,-8.3986,249.4811,1.6490,179.5513,355.8084
6.790,600.2413,-8.4182,249.4920,1.8994,179.5329,355.8209
6.898,600.2394,-8.4329,249.5144,2.4305,179.4944,355.8863
7.007,600.2361,-8.4378,249.5319,2.8493,179.4645,355.9679
7.113,600.2318,-8.4349,249.5459,3.1917,179.4406,356.0661
7.219,600.2249,-8.4242,249.5627,3.6153,179.4120,356.2122
7.328,600.2183,-8.4060,249.5746,3.9327,179.3913,356.3424
7.434,600.2067,-8.3742,249.5916,4.3983,179.3624,356.5756
7.543,600.1956,-8.3389,249.6043,4.7703,179.3407,356.7922
7.653,600.1830,-8.2861,249.6145,5.1235,179.3216,357.0286
7.762,600.1693,-8.2330,249.6244,5.4774,179.3039,357.2964
7.868,600.1550,-8.1717,249.6325,5.8135,179.2888,357.5779
7.983,600.1372,-8.0872,249.6396,6.1899,179.2739,357.9301
8.092,600.1221,-8.0077,249.6435,6.4844,179.2640,358.2363
8.200,600.1035,-7.9015,249.6456,6.8176,179.2548,358.6197
8.304,600.0879,-7.8041,249.6453,7.0790,179.2492,358.9518
8.412,600.0723,-7.6986,249.6430,7.3255,179.2454,359.2940
8.519,600.0539,-7.5618,249.6376,7.6007,179.2429,359.7161
8.629,600.0388,-7.4394,249.6310,7.8122,179.2426,0.0755
8.739,600.0216,-7.2828,249.6202,8.0435,179.2437,0.5136
8.848,600.0138,-7.1450,249.6068,8.1507,179.2449,0.7417
8.952,599.9988,-6.9999,249.5946,8.3293,179.2479,1.1616
9.061,599.9828,-6.8172,249.5771,8.5130,179.2525,1.6543
9.170,599.9773,-6.6589,249.5587,8.5899,179.2549,1.9004
9.276,599.9633,-6.4608,249.5363,8.7254,179.2600,2.4140
9.392,599.9605,-6.2902,249.5147,8.7786,179.2624,2.6583
9.498,599.9499,-6.0792,249.4876,8.8538,179.2662,3.1621
9.603,599.9528,-5.8990,249.4631,8.8705,179.2672,3.3256
9.712,599.9454,-5.7145,249.4372,8.8873,179.2682,3.7653
9.814,599.9460,-5.4890,249.4049,8.8793,179.2677,4.1018
9.920,599.9459,-5.2978,249.3766,8.8501,179.2654,4.4305
10.026,599.9500,-5.1043,249.3478,8.8088,179.2621,4.6765
10.136,599.9586,-4.8696,249.3131,8.7570,179.2577,4.9206
10.243,599.9587,-4.6724,249.2803,8.6299,179.2462,5.3203
10.350,599.9727,-4.4744,249.2526,8.6022,179.2435,5.3960
10.457,599.9758,-4.2360,249.2107,8.3746,179.2208,5.8504
10.562,599.9917,-4.0375,249.1830,8.3282,179.2160,5.9206
10.670,599.9998,-3.8393,249.1489,8.1290,179.1946,6.1991
10.788,600.0162,-3.6027,249.1125,7.9695,179.1769,6.3818
10.898,600.0316,-3.3681,249.0736,7.7292,179.1492,6.6108
11.004,600.0460,-3.1745,249.0422,7.5315,179.1258,6.7634
11.107,600.0598,-2.9831,249.0087,7.2590,179.0928,6.9434
11.208,600.0778,-2.7940,248.9814,7.1119,179.0746,7.0192
11.316,600.0979,-2.5709,248.9447,6.8105,179.0368,7.1525
11.419,600.1166,-2.3883,248.9196,6.6588,179.0176,7.2088
11.532,600.1342,-2.2090,248.8880,6.3358,178.9763,7.2923
11.640,600.1566,-1.9985,248.8545,6.0136,178.9346,7.3474
11.749,600.1765,-1.8266,248.8353,5.9296,178.9237,7.3534
11.850,600.1957,-1.6595,248.8066,5.5903,178.8797,7.3666
11.955,600.2191,-1.4629,248.7837,5.4328,178.8592,7.3599
12.061,600.2397,-1.3039,248.7571,5.0994,178.8161,7.3140
12.171,600.2584,-1.1482,248.7420,5.0204,178.8059,7.3001
12.277,600.2813,-0.9663,248.7221,4.8642,178.7859,7.2541
12.382,600.3023,-0.8192,248.7018,4.6262,178.7557,7.1544
12.490,600.3219,-0.6753,248.6860,4.4805,178.7375,7.0748
12.595,600.3464,-0.5080,248.6665,4.2717,178.7118,6.9324
12.702,600.3652,-0.3728,248.6530,4.1452,178.6965,6.8331
12.821,600.3911,-0.2166,248.6341,3.9064,178.6682,6.6083
12.931,600.4112,-0.0920,248.6204,3.7378,178.6489,6.4290
13.035,600.4388,0.0510,248.6020,3.4700,178.6194,6.1043
13.141,600.4550,0.1646,248.5923,3.3688,178.6087,5.9731
13.252,600.4792,0.2714,248.5770,3.1117,178.5826,5.6238
13.355,600.5034,0.3918,248.5622,2.8722,178.5596,5.2865
13.462,600.5223,0.4850,248.5509,2.6813,178.5424,5.0124
13.571,600.5374,0.5712,248.5420,2.5393,178.5302,4.8074
13.679,600.5625,0.6648,248.5267,2.2323,178.5056,4.3636
13.789,600.5822,0.7342,248.5145,1.9769,178.4869,3.9962
13.898,600.6043,0.8070,248.5007,1.6779,178.4671,3.5692
14.006,600.6218,0.8584,248.4897,1.4278,178.4523,3.2151
14.112,600.6388,0.9011,248.4788,1.1722,178.4387,2.8560
14.219,600.6589,0.9405,248.4657,0.8557,178.4242,2.4148
14.330,600.6753,0.9632,248.4547,0.5831,178.4136,2.0376
14.435,600.6951,0.9780,248.4413,0.2462,178.4029,1.5742
14.540,600.7116,0.9798,248.4299,359.9583,178.3960,1.1799
14.649,600.7283,0.9719,248.4183,359.6647,178.3910,0.7794
14.756,600.7485,0.9495,248.4039,359.3068,178.3876,0.2924
