time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9507,5.2765,250.4514,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9507,5.2765,250.4514,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.102,598.8582,5.1010,250.4534,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.203,598.7208,4.8499,250.4553,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.307,598.5428,4.5306,250.4570,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.408,598.3282,4.1497,250.4586,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.510,598.0273,3.6194,250.4602,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.616,597.7447,3.1227,250.4673,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.722,597.4436,2.5814,250.5565,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.824,597.1292,1.9998,250.7921,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.928,596.8266,1.4359,251.1573,0.2510,3.8000,-0.4500,359.9204,179.9989,1.4482
1.032,596.6089,1.1241,251.5928,0.2510,3.8000,-0.4500,359.3875,179.9589,6.3516
1.137,596.4987,1.0265,251.9422,0.2510,3.8000,-0.4500,358.6437,179.8565,8.9114
1.241,596.4194,1.0320,252.2851,0.2510,3.8000,-0.4500,357.6782,179.6937,9.9835
1.343,596.3521,1.0934,252.6249,0.2510,3.8000,-0.4500,356.5318,179.4892,10.1021
1.446,596.2853,1.1640,252.9625,0.2510,3.8000,-0.4500,355.2444,179.2636,9.6666
1.551,596.1964,1.2115,253.3633,0.2510,3.8000,-0.4500,353.5701,178.9905,8.7291
1.654,596.1122,1.1976,253.6913,0.2510,3.8000,-0.4500,352.1180,178.7784,7.7449
1.758,596.0196,1.1306,254.0124,0.2510,3.8000,-0.4500,350.6656,178.5926,6.6577
1.861,595.9209,1.0166,254.3262,0.2510,3.8000,-0.4500,349.2646,178.4406,5.5282
1.972,595.7982,0.8347,254.6945,0.2510,3.8000,-0.4500,347.7238,178.3066,4.1966
2.076,595.6946,0.6610,254.9964,0.2510,3.8000,-0.4500,346.6125,178.2332,3.1692
2.181,595.5916,0.4797,255.2958,0.2510,3.8000,-0.4500,345.7018,178.1886,2.2677
2.284,595.4897,0.3004,255.5947,0.2510,3.8000,-0.4500,345.0243,178.1653,1.5327
2.386,595.3896,0.1296,255.8944,0.2510,3.8000,-0.4500,344.6053,178.1556,0.9965
2.489,595.2729,-0.0537,256.2575,0.2510,3.8000,-0.4500,344.5143,178.1541,0.8432
2.594,595.1765,-0.1920,256.5632,0.2510,3.8000,-0.4500,344.5143,178.1541,0.8432
2.697,595.0815,-0.3110,256.8701,0.2510,3.8000,-0.4500,344.9826,178.1616,0.9523
