time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.000,598.9960,5.0092,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.000,598.9960,5.0092,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.115,598.9960,4.6661,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.219,598.9960,4.3091,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.321,598.9960,3.8939,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.422,598.9960,3.4263,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.525,598.9960,2.9113,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.626,598.9960,2.3533,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.727,598.9960,1.7566,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.831,598.9960,0.9946,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.938,598.9960,0.3253,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.044,598.9960,-0.3722,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.149,598.9960,-1.0950,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.252,598.9960,-1.9924,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.360,598.9957,-2.6983,250.4096,0.2510,3.8000,-0.4500,358.8400,179.9999,0.0105
1.464,598.9945,-3.2119,250.2868,0.2510,3.8000,-0.4500,355.4399,179.9983,0.0433
1.565,598.9936,-3.4881,250.1886,0.2510,3.8000,-0.4500,352.9257,179.9958,0.0705
1.666,598.9927,-3.5948,250.1241,0.2510,3.8000,-0.4500,351.5113,179.9938,0.0894
1.775,598.9919,-3.6049,250.0742,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1048
1.885,598.9916,-3.5872,250.0547,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1048
1.991,598.9913,-3.5962,250.0313,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1048
2.094,598.9910,-3.6481,250.0118,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1048
2.196,598.9907,-3.7415,249.9922,0.2510,3.8000,-0.4500,350.6976,179.9924,0.1048
2.298,598.9904,-3.8676,249.9728,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.401,598.9901,-4.0144,249.9534,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.504,598.9897,-4.1702,249.9341,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.605,598.9894,-4.3262,249.9149,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.707,598.9891,-4.4767,249.8958,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.809,598.9888,-4.6194,249.8769,0.2510,3.8000,-0.4500,350.6975,179.9924,0.1047
2.915,598.9885,-4.7803,249.8545,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1047
3.019,598.9882,-4.9075,249.8360,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1047
3.123,598.9879,-5.0304,249.8177,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1047
3.224,598.9875,-5.1505,249.7997,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1047
3.326,598.9872,-5.2692,249.7818,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1047
3.430,598.9869,-5.3870,249.7643,0.2510,3.8000,-0.4500,350.6975,179.9925,0.1046
3.535,598.9928,-5.5285,249.7572,0.2510,3.8000,-0.4500,351.1059,179.9926,359.9315
3.635,598.9952,-5.6458,249.7460,0.2510,3.8000,-0.4500,351.2585,179.9923,359.8687
3.738,598.9998,-5.7615,249.7407,0.2510,3.8000,-0.4500,351.5679,179.9913,359.7459
3.846,599.0024,-5.8755,249.7310,0.2510,3.8000,-0.4500,351.7213,179.9905,359.6852
3.952,599.0086,-6.0104,249.7270,0.2510,3.8000,-0.4500,352.1118,179.9878,359.5292
