time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.000,600.0000,4.6292,250.0000,0.0000,180.0000,0.0000
0.000,600.0000,4.6292,250.0000,0.0000,180.0000,0.0000
0.115,600.0000,4.2861,250.0000,0.0000,180.0000,0.0000
0.219,600.0000,3.9291,250.0000,0.0000,180.0000,0.0000
0.321,600.0000,3.5139,250.0000,0.0000,180.0000,0.0000
0.422,600.0000,3.0463,250.0000,0.0000,180.0000,0.0000
0.525,600.0000,2.5313,250.0000,0.0000,180.0000,0.0000
0.626,600.0000,1.9733,250.0000,0.0000,180.0000,0.0000
0.727,600.0000,1.3766,250.0000,0.0000,180.0000,0.0000
0.831,600.0000,0.6146,250.0000,0.0000,180.0000,0.0000
0.938,600.0000,-0.0547,250.0000,0.0000,180.0000,0.0000
1.044,600.0000,-0.7522,250.0000,0.0000,180.0000,0.0000
1.149,600.0000,-1.4750,250.0000,0.0000,180.0000,0.0000
1.252,600.0000,-2.3724,250.0000,0.0000,180.0000,0.0000
1.360,599.9996,-3.0693,249.9520,358.8400,179.9999,0.0105
1.464,599.9982,-3.5556,249.8080,355.4399,179.9983,0.0433
1.565,599.9971,-3.8110,249.6951,352.9257,179.9958,0.0705
1.666,599.9962,-3.9058,249.6228,351.5113,179.9938,0.0894
1.775,599.9953,-3.9090,249.5685,350.6975,179.9924,0.1048
1.885,599.9950,-3.8913,249.5491,350.6975,179.9924,0.1048
1.991,599.9946,-3.9003,249.5256,350.6975,179.9924,0.1048
2.094,599.9943,-3.9522,249.5061,350.6975,179.9924,0.1048
2.196,599.9940,-4.0456,249.4866,350.6976,179.9924,0.1048
2.298,599.9937,-4.1717,249.4671,350.6975,179.9924,0.1047
2.401,599.9934,-4.3185,249.4477,350.6975,179.9924,0.1047
2.504,599.9931,-4.4743,249.4284,350.6975,179.9924,0.1047
2.605,599.9928,-4.6303,249.4092,350.6975,179.9924,0.1047
2.707,599.9925,-4.7808,249.3901,350.6975,179.9924,0.1047
2.809,599.9922,-4.9235,249.3712,350.6975,179.9924,0.1047
2.915,599.9918,-5.0844,249.3488,350.6975,179.9925,0.1047
3.019,599.9915,-5.2116,249.3303,350.6975,179.9925,0.1047
3.123,599.9912,-5.3344,249.3120,350.6975,179.9925,0.1047
3.224,599.9909,-5.4546,249.2940,350.6975,179.9925,0.1047
3.326,599.9906,-5.5732,249.2762,350.6975,179.9925,0.1047
3.430,599.9903,-5.6910,249.2586,350.6975,179.9925,0.1046
3.535,599.9973,-5.8332,249.2541,351.1059,179.9926,359.9315
3.635,600.0001,-5.9507,249.2440,351.2585,179.9923,359.8687
3.738,600.0055,-6.0670,249.2406,351.5679,179.9913,359.7459
3.846,600.0086,-6.1813,249.2319,351.7213,179.9905,359.6852
3.952,600.0158,-6.3169,249.2305,352.1118,179.9878,359.5292
4.062,600.0206,-6.4273,249.2261,352.3361,179.9858,359.4381
4.164,600.0271,-6.5351,249.2261,352.6525,179.9823,359.3054
4.266,600.0337,-6.6409,249.2266,352.9610,179.9781,359.1731
4.368,600.0405,-6.7445,249.2274,353.2592,179.9734,359.0418
4.470,600.0486,-6.8650,249.2279,353.5836,179.9676,358.8933
4.575,600.0582,-6.9635,249.2343,353.9833,179.9592,358.7068
4.676,600.0661,-7.0596,249.2375,354.2805,179.9520,358.5655
4.777,600.0745,-7.1531,249.2417,354.5885,179.9439,358.4153
4.884,600.0849,-7.2446,249.2498,354.9755,179.9325,358.2242
4.986,600.0937,-7.3337,249.2551,355.2720,179.9229,358.0762
5.089,600.1043,-7.4202,249.2641,355.6473,179.9096,357.8873
5.190,600.1136,-7.5044,249.2708,355.9480,179.8981,357.7355
5.295,600.1269,-7.6020,249.2838,356.4106,179.8788,357.5025
5.404,600.1381,-7.6804,249.2952,356.7931,179.8615,357.3117
5.508,600.1477,-7.7561,249.3041,357.0998,179.8466,357.1611
5.612,600.1611,-7.8432,249.3196,357.5703,179.8223,356.9352
5.713,600.1704,-7.9126,249.3298,357.8777,179.8055,356.7923
5.815,600.1812,-7.9787,249.3441,358.2760,179.7825,356.6149
5.922,600.1915,-8.0416,249.3588,358.6700,179.7586,356.4484
6.026,600.1999,-8.1009,249.3704,358.9775,179.7392,356.3264
