time_sec,world_x,world_y,world_z,world_rot_x,world_rot_y,world_rot_z,local_rot_x,local_rot_y,local_rot_z
0.000,599.8739,4.8678,250.0035,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.000,599.8739,4.8678,250.0035,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.107,599.6597,4.6766,250.0081,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.221,599.2817,4.3500,250.0130,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.333,598.8761,4.0053,250.0167,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.445,598.2924,3.5139,250.0207,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.556,597.7335,3.0463,250.0236,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.667,596.9851,2.4230,250.0268,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.778,596.1611,1.7391,250.0296,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
0.890,595.4230,1.1280,250.0317,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.001,594.4822,0.3505,250.0339,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.113,593.6570,-0.3304,250.0356,0.0000,180.0000,0.0000,0.0000,180.0000,0.0000
1.223,592.7506,-1.0896,250.0374,359.8627,180.0000,0.0005,359.8627,180.0000,0.0005
1.335,592.2269,-1.4936,250.0414,358.7622,180.0000,0.0049,358.7622,180.0000,0.0049
1.445,591.7599,-1.6993,250.0530,357.7107,179.9998,0.0090,357.7107,179.9998,0.0090
1.557,591.4475,-1.7075,250.0675,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
1.668,591.1234,-1.6211,250.0880,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
1.779,590.8299,-1.5165,250.1102,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
1.890,590.5984,-1.4561,250.1294,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.002,590.3293,-1.4342,250.1523,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.113,590.1093,-1.4561,250.1709,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.224,589.8480,-1.5167,250.1928,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.335,589.6317,-1.5829,250.2117,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.446,589.3735,-1.6676,250.2409,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.557,589.1168,-1.7485,250.2799,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.669,588.9036,-1.8098,250.3190,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.780,588.6483,-1.8759,250.3720,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
2.891,588.4359,-1.9263,250.4198,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.002,588.1811,-1.9837,250.4798,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.113,587.9690,-2.0307,250.5313,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.224,587.7145,-2.0877,250.5941,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.336,587.5023,-2.1362,250.6468,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.446,587.2474,-2.1958,250.7102,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.558,586.9925,-2.2565,250.7737,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.669,586.7800,-2.3075,250.8265,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.780,586.5248,-2.3688,250.8898,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
3.891,586.3121,-2.4196,250.9424,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.003,586.0565,-2.4801,251.0053,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.113,585.8433,-2.5301,251.0569,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.227,585.5873,-2.5892,251.1173,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.337,585.3737,-2.6377,251.1663,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.460,585.0743,-2.7044,251.2334,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.571,584.8604,-2.7509,251.2804,357.3901,179.9998,0.0101,357.3901,179.9998,0.0101
4.682,584.6033,-2.8053,251.3362,357.4265,179.9997,359.9367,357.4265,179.9997,359.9367
4.793,584.3891,-2.8492,251.3822,357.5705,179.9993,359.7372,357.5705,179.9993,359.7372
4.905,584.1324,-2.8998,251.4373,357.5705,179.9993,359.7372,357.5705,179.9993,359.7372
5.016,583.9185,-2.9399,251.4829,357.5705,179.9993,359.7372,357.5705,179.9993,359.7372
5.127,583.6617,-2.9853,251.5375,357.7080,179.9986,359.6491,357.7080,179.9986,359.6491
5.238,583.4050,-3.0273,251.5919,357.7080,179.9986,359.6491,357.7080,179.9986,359.6491
5.348,583.1914,-3.0595,251.6372,357.9365,179.9970,359.5594,357.9365,179.9970,359.5594
5.460,582.9351,-3.0941,251.6914,357.9365,179.9970,359.5594,357.9365,179.9970,359.5594
