time_sec,world_x,world_y,world_z,local_x,local_y,local_z,rot_x,rot_y,rot_z
0.097,598.9960,5.3238,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.200,598.9960,5.1807,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.302,598.9960,4.9058,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.406,598.9960,4.5996,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.510,598.9960,4.2304,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.613,598.9960,3.8044,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.722,598.9960,3.2257,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.822,598.9960,2.6930,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
0.923,598.9960,2.1190,250.4500,0.2510,3.8000,-0.4500,0.0000,180.0000,0.0000
1.032,598.9774,1.5238,250.4335,0.2510,3.8000,-0.4500,359.5205,179.9977,0.5419
1.137,598.8773,1.1537,250.3435,0.2510,3.8000,-0.4500,356.8011,179.8996,3.5764
1.237,598.8051,0.9851,250.2752,0.2510,3.8000,-0.4500,354.5835,179.7136,5.9566
1.351,598.7685,0.9696,250.2340,0.2510,3.8000,-0.4500,353.1564,179.5462,7.2942
1.453,598.7620,1.0556,250.2183,0.2510,3.8000,-0.4500,352.5991,179.4725,7.6030
1.559,598.7635,1.1807,250.2198,0.2510,3.8000,-0.4500,352.5991,179.4725,7.6030
1.660,598.7705,1.2995,250.2136,0.2510,3.8000,-0.4500,352.4244,179.4493,7.4018
1.762,598.7861,1.3977,250.2008,0.2510,3.8000,-0.4500,352.1307,179.4120,6.8904
1.864,598.7996,1.4336,250.1911,0.2510,3.8000,-0.4500,351.9514,179.3909,6.4176
1.970,598.8133,1.4287,250.1812,0.2510,3.8000,-0.4500,351.8066,179.3751,5.9179
2.074,598.8272,1.3903,250.1706,0.2510,3.8000,-0.4500,351.6783,179.3622,5.3944
2.177,598.8416,1.3277,250.1590,0.2510,3.8000,-0.4500,351.5580,179.3513,4.8505
2.283,598.8591,1.2329,250.1435,0.2510,3.8000,-0.4500,351.4207,179.3403,4.1795
2.389,598.8739,1.1451,250.1293,0.2510,3.8000,-0.4500,351.3127,179.3329,3.6144
2.494,598.8888,1.0535,250.1142,0.2510,3.8000,-0.4500,351.2125,179.3270,3.0545
2.601,598.9067,0.9409,250.0951,0.2510,3.8000,-0.4500,351.1050,179.3217,2.4054
2.704,598.9210,0.8453,250.0786,0.2510,3.8000,-0.4500,351.0281,179.3188,1.8982
2.805,598.9343,0.7480,250.0619,0.2510,3.8000,-0.4500,350.9638,179.3169,1.4358
2.916,598.9382,0.6531,250.0471,0.2510,3.8000,-0.4500,350.9417,179.3164,1.2666
3.017,598.9479,0.5527,250.0306,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9391
3.121,598.9464,0.4366,250.0137,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9391
3.227,598.9452,0.3391,249.9997,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9392
3.328,598.9440,0.2421,249.9858,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9392
3.430,598.9427,0.1462,249.9722,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9392
3.537,598.9415,0.0521,249.9589,0.2510,3.8000,-0.4500,350.9026,179.3156,0.9392
3.643,598.9360,-0.0556,249.9394,0.2510,3.8000,-0.4500,350.7674,179.3132,1.0607
3.747,598.9204,-0.1349,249.9171,0.2510,3.8000,-0.4500,350.4206,179.3055,1.4828
3.856,598.9008,-0.2058,249.8974,0.2510,3.8000,-0.4500,350.1198,179.2963,2.0132
3.960,598.8782,-0.2676,249.8810,0.2510,3.8000,-0.4500,349.8774,179.2864,2.6210
4.062,598.8482,-0.3278,249.8661,0.2510,3.8000,-0.4500,349.6654,179.2751,3.4328
4.162,598.8215,-0.3647,249.8584,0.2510,3.8000,-0.4500,349.5612,179.2682,4.1657
4.265,598.7942,-0.3881,249.8556,0.2510,3.8000,-0.4500,349.5322,179.2659,4.9392
4.367,598.7668,-0.3965,249.8582,0.2510,3.8000,-0.4500,349.5872,179.2712,5.7432
4.474,598.7402,-0.3885,249.8666,0.2510,3.8000,-0.4500,349.7335,179.2874,6.5669
4.578,598.7155,-0.3630,249.8811,0.2510,3.8000,-0.4500,349.9758,179.3177,7.3999
4.680,598.6893,-0.3077,249.9066,0.2510,3.8000,-0.4500,350.3957,179.3770,8.3964
4.782,598.6716,-0.2402,249.9343,0.2510,3.8000,-0.4500,350.8511,179.4486,9.2114
4.884,598.6587,-0.1527,249.9673,0.2510,3.8000,-0.4500,351.3971,179.5423,10.0008
4.986,598.6512,-0.0451,250.0048,0.2510,3.8000,-0.4500,352.0252,179.6586,10.7539
5.097,598.6500,0.0821,250.0459,0.2510,3.7999,-0.4500,352.7245,179.7972,11.4601
5.203,598.6575,0.2599,250.0983,0.2510,3.8001,-0.4500,353.6382,179.9905,12.2315
5.308,598.6715,0.4273,250.1432,0.2510,3.8000,-0.4500,354.4435,180.1703,12.7996
5.418,598.6929,0.6107,250.1877,0.2510,3.8000,-0.4500,355.2708,180.3629,13.2904
5.527,598.7277,0.8489,250.2389,0.2510,3.8001,-0.4500,356.2679,180.6036,13.7661
5.637,598.7638,1.0598,250.2786,0.2510,3.8000,-0.4500,357.0822,180.8058,14.0603
5.740,598.8058,1.2795,250.3145,0.2510,3.8000,-0.4500,357.8641,181.0033,14.2555
5.850,598.8628,1.5506,250.3518,0.2510,3.8000,-0.4500,358.7385,181.2266,14.3530
5.962,598.9255,1.8257,250.3821,0.2510,3.8001,-0.4500,359.5221,181.4269,14.2971
6.073,598.9808,2.0543,250.4018,0.2510,3.8001,-0.4500,0.0923,181.5714,14.1319
6.192,599.0493,2.3239,250.4189,0.2510,3.7999,-0.4500,0.6639,181.7138,13.7916
6.299,599.1073,2.5414,250.4279,0.2510,3.8001,-0.4500,1.0389,181.8046,13.3922
6.405,599.1763,2.7898,250.4330,0.2510,3.8000,-0.4500,1.3603,181.8794,12.7792
6.514,599.2324,2.9836,250.4328,0.2510,3.7999,-0.4500,1.5179,181.9144,12.1630
6.626,599.2975,3.1965,250.4281,0.2510,3.8000,-0.4500,1.5736,181.9262,11.3075
6.734,599.3491,3.3553,250.4208,0.2510,3.8000,-0.4500,1.5102,181.9141,10.5080
6.842,599.4077,3.5208,250.4086,0.2510,3.8000,-0.4500,1.3065,181.8784,9.4598
6.953,599.4532,3.6361,250.3959,0.2510,3.8000,-0.4500,1.0362,181.8357,8.5263
7.054,599.4962,3.7296,250.3811,0.2510,3.8000,-0.4500,0.6813,181.7857,7.5523
7.161,599.5442,3.8122,250.3609,0.2510,3.8000,-0.4500,0.1557,181.7218,6.3504
7.271,599.5814,3.8561,250.3421,0.2510,3.8000,-0.4500,359.6460,181.6697,5.3393
7.377,599.6161,3.8776,250.3216,0.2510,3.8000,-0.4500,359.0829,181.6221,4.3361
7.488,599.6549,3.8748,250.2949,0.2510,3.8000,-0.4500,358.3538,181.5744,3.1647
7.589,599.6851,3.8500,250.2709,0.2510,3.8000,-0.4500,357.7162,181.5444,2.2335
7.696,599.7133,3.8063,250.2455,0.2510,3.8000,-0.4500,357.0650,181.5240,1.3582
7.800,599.7445,3.7313,250.2133,0.2510,3.8000,-0.4500,356.2824,181.5121,0.3997
7.910,599.7682,3.6524,250.1854,0.2510,3.8000,-0.4500,355.6426,181.5116,359.6904
8.017,599.7897,3.5608,250.1567,0.2510,3.8000,-0.4500,355.0249,181.5184,359.0720
8.120,599.8123,3.4372,250.1215,0.2510,3.8000,-0.4500,354.3250,181.5337,358.4595
8.227,599.8281,3.3253,250.0920,0.2510,3.8000,-0.4500,353.7843,181.5502,358.0621
8.329,599.8412,3.2078,250.0627,0.2510,3.8000,-0.4500,353.2883,181.5684,357.7694
8.430,599.8512,3.0865,250.0341,0.2510,3.8000,-0.4500,352.8405,181.5868,357.5806
8.541,599.8583,2.9404,250.0089,0.2510,3.8000,-0.4500,352.5959,181.5974,357.5160
8.645,599.8616,2.8167,249.9828,0.2510,3.8000,-0.4500,352.2527,181.6124,357.5335
8.749,599.8638,2.6949,249.9598,0.2510,3.8000,-0.4500,352.0134,181.6227,357.5860
8.866,599.8619,2.5518,249.9323,0.2510,3.8000,-0.4500,351.7193,181.6348,357.7685
8.974,599.8572,2.4371,249.9094,0.2510,3.8000,-0.4500,351.4713,181.6441,357.9920
9.076,599.8531,2.3254,249.8900,0.2510,3.8000,-0.4500,351.3265,181.6490,358.1883
9.178,599.8423,2.2198,249.8701,0.2510,3.8000,-0.4500,351.1343,181.6545,358.5598
9.285,599.8366,2.0940,249.8505,0.2510,3.8000,-0.4500,351.0530,181.6564,358.7918
9.386,599.8354,1.9901,249.8353,0.2510,3.8000,-0.4500,351.0307,181.6569,358.8683
9.500,599.8315,1.8700,249.8175,0.2510,3.8000,-0.4500,350.9911,181.6577,359.0235
9.602,599.8298,1.7733,249.8034,0.2510,3.8000,-0.4500,350.9733,181.6579,359.1017
9.707,599.8217,1.6849,249.7919,0.2510,3.8000,-0.4500,350.9821,181.6578,359.3617
9.816,599.8075,1.6070,249.7856,0.2510,3.8000,-0.4500,351.0835,181.6572,359.7838
9.920,599.7911,1.5267,249.7850,0.2510,3.8000,-0.4500,351.3545,181.6574,0.2607
10.027,599.7769,1.4739,249.7906,0.2510,3.8000,-0.4500,351.6950,181.6602,0.6698
10.139,599.7615,1.4364,249.8017,0.2510,3.8000,-0.4500,352.1269,181.6670,1.1084
10.241,599.7422,1.4130,249.8214,0.2510,3.8000,-0.4500,352.7473,181.6823,1.6729
10.346,599.7258,1.4124,249.8424,0.2510,3.8000,-0.4500,353.3333,181.7020,2.1628
10.452,599.7103,1.4286,249.8667,0.2510,3.8000,-0.4500,353.9660,181.7289,2.6543
10.557,599.6962,1.4611,249.8932,0.2510,3.8000,-0.4500,354.6303,181.7626,3.1308
10.663,599.6822,1.5197,249.9268,0.2510,3.8000,-0.4500,355.4473,181.8114,3.6601
10.795,599.6721,1.5969,249.9605,0.2510,3.8000,-0.4500,356.2610,181.8669,4.1194
