time_sec,world_x,world_y,world_z,rot_x,rot_y,rot_z
0.097,600.0000,4.9438,250.0000,0.0000,180.0000,0.0000
0.200,600.0000,4.8007,250.0000,0.0000,180.0000,0.0000
0.302,600.0000,4.5258,250.0000,0.0000,180.0000,0.0000
0.406,600.0000,4.2196,250.0000,0.0000,180.0000,0.0000
0.510,600.0000,3.8504,250.0000,0.0000,180.0000,0.0000
0.613,600.0000,3.4244,250.0000,0.0000,180.0000,0.0000
0.722,600.0000,2.8457,250.0000,0.0000,180.0000,0.0000
0.822,600.0000,2.3130,250.0000,0.0000,180.0000,0.0000
0.923,600.0000,1.7390,250.0000,0.0000,180.0000,0.0000
1.032,599.9777,1.1381,249.9803,359.5205,179.9977,0.5419
1.137,599.8564,0.7377,249.8713,356.8011,179.8996,3.5764
1.237,599.7667,0.5476,249.7865,354.5835,179.7136,5.9566
1.351,599.7201,0.5224,249.7346,353.1564,179.5462,7.2942
1.453,599.7115,0.6083,249.7151,352.5991,179.4725,7.6030
1.559,599.7131,0.7334,249.7166,352.5991,179.4725,7.6030
1.660,599.7220,0.8571,249.7099,352.4244,179.4493,7.4018
1.762,599.7424,0.9663,249.6967,352.1307,179.4120,6.8904
1.864,599.7603,1.0116,249.6871,351.9514,179.3909,6.4176
1.970,599.7783,1.0163,249.6777,351.8066,179.3751,5.9179
2.074,599.7967,0.9877,249.6677,351.6783,179.3622,5.3944
2.177,599.8156,0.9352,249.6568,351.5580,179.3513,4.8505
2.283,599.8386,0.8529,249.6423,351.4207,179.3403,4.1795
2.389,599.8578,0.7756,249.6291,351.3127,179.3329,3.6144
2.494,599.8771,0.6944,249.6150,351.2125,179.3270,3.0545
2.601,599.8998,0.5938,249.5970,351.1050,179.3217,2.4054
2.704,599.9178,0.5075,249.5815,351.0281,179.3188,1.8982
2.805,599.9344,0.4187,249.5658,350.9638,179.3169,1.4358
2.916,599.9396,0.3268,249.5513,350.9417,179.3164,1.2666
3.017,599.9515,0.2324,249.5356,350.9026,179.3156,0.9391
3.121,599.9500,0.1163,249.5187,350.9026,179.3156,0.9391
3.227,599.9488,0.0189,249.5046,350.9026,179.3156,0.9392
3.328,599.9476,-0.0782,249.4908,350.9026,179.3156,0.9392
3.430,599.9464,-0.1741,249.4772,350.9026,179.3156,0.9392
3.537,599.9451,-0.2682,249.4639,350.9026,179.3156,0.9392
3.643,599.9388,-0.3767,249.4433,350.7674,179.3132,1.0607
3.747,599.9203,-0.4602,249.4179,350.4206,179.3055,1.4828
3.856,599.8970,-0.5375,249.3951,350.1198,179.2963,2.0132
3.960,599.8701,-0.6074,249.3755,349.8774,179.2864,2.6210
4.062,599.8342,-0.6794,249.3570,349.6654,179.2751,3.4328
4.162,599.8019,-0.7276,249.3465,349.5612,179.2682,4.1657
4.265,599.7684,-0.7637,249.3410,349.5322,179.2659,4.9392
4.367,599.7344,-0.7859,249.3414,349.5872,179.2712,5.7432
4.474,599.7007,-0.7928,249.3480,349.7335,179.2874,6.5669
4.578,599.6684,-0.7831,249.3612,349.9758,179.3177,7.3999
4.680,599.6328,-0.7479,249.3860,350.3957,179.3770,8.3964
4.782,599.6069,-0.6976,249.4138,350.8511,179.4486,9.2114
4.884,599.5856,-0.6278,249.4477,351.3971,179.5423,10.0008
4.986,599.5698,-0.5380,249.4868,352.0252,179.6586,10.7539
5.097,599.5603,-0.4282,249.5303,352.7245,179.7972,11.4601
5.203,599.5582,-0.2708,249.5865,353.6382,179.9905,12.2315
5.308,599.5649,-0.1193,249.6352,354.4435,180.1703,12.7996
5.418,599.5795,0.0492,249.6841,355.2708,180.3629,13.2904
5.527,599.6072,0.2715,249.7410,356.2679,180.6036,13.7661
5.637,599.6385,0.4710,249.7856,357.0822,180.8058,14.0603
5.740,599.6769,0.6811,249.8265,357.8641,181.0033,14.2555
5.850,599.7311,0.9437,249.8696,358.7385,181.2266,14.3530
5.962,599.7930,1.2133,249.9052,359.5221,181.4269,14.2971
6.073,599.8489,1.4400,249.9288,0.0923,181.5714,14.1319
6.192,599.9202,1.7104,249.9497,0.6639,181.7138,13.7916
6.299,599.9817,1.9311,249.9611,1.0389,181.8046,13.3922
6.405,600.0566,2.1867,249.9680,1.3603,181.8794,12.7792
6.514,600.1188,2.3888,249.9686,1.5179,181.9144,12.1630
6.626,600.1924,2.6149,249.9636,1.5736,181.9262,11.3075
6.734,600.2520,2.7870,249.9552,1.5102,181.9141,10.5080
6.842,600.3207,2.9708,249.9408,1.3065,181.8784,9.4598
6.953,600.3752,3.1034,249.9257,1.0362,181.8357,8.5263
7.054,600.4272,3.2156,249.9079,0.6813,181.7857,7.5523
7.161,600.4861,3.3222,249.8837,0.1557,181.7218,6.3504
7.271,600.5320,3.3871,249.8613,359.6460,181.6697,5.3393
7.377,600.5752,3.4300,249.8370,359.0829,181.6221,4.3361
7.488,600.6234,3.4531,249.8058,358.3538,181.5744,3.1647
7.589,600.6606,3.4494,249.7781,357.7162,181.5444,2.2335
7.696,600.6952,3.4261,249.7491,357.0650,181.5240,1.3582
7.800,600.7330,3.3743,249.7129,356.2824,181.5121,0.3997
7.910,600.7613,3.3131,249.6819,355.6426,181.5116,359.6904
8.017,600.7866,3.2375,249.6502,355.0249,181.5184,359.0720
8.120,600.8128,3.1306,249.6118,354.3250,181.5337,358.4595
8.227,600.8309,3.0303,249.5799,353.7843,181.5502,358.0621
8.329,600.8455,2.9221,249.5483,353.2883,181.5684,357.7694
8.430,600.8564,2.8080,249.5175,352.8405,181.5868,357.5806
8.541,600.8638,2.6651,249.4911,352.5959,181.5974,357.5160
8.645,600.8668,2.5440,249.4630,352.2527,181.6124,357.5335
8.749,600.8685,2.4233,249.4386,352.0134,181.6227,357.5860
8.866,600.8654,2.2796,249.4090,351.7193,181.6348,357.7685
8.974,600.8593,2.1630,249.3843,351.4713,181.6441,357.9920
9.076,600.8539,2.0492,249.3636,351.3265,181.6490,358.1883
9.178,600.8408,1.9388,249.3417,351.1343,181.6545,358.5598
9.285,600.8335,1.8096,249.3211,351.0530,181.6564,358.7918
9.386,600.8318,1.7045,249.3056,351.0307,181.6569,358.8683
9.500,600.8270,1.5821,249.2872,350.9911,181.6577,359.0235
9.602,600.8247,1.4842,249.2728,350.9733,181.6579,359.1017
9.707,600.8149,1.3912,249.2607,350.9821,181.6578,359.3617
9.816,600.7980,1.3051,249.2539,351.0835,181.6572,359.7838
9.920,600.7784,1.2141,249.2535,351.3545,181.6574,0.2607
10.027,600.7614,1.1513,249.2600,351.6950,181.6602,0.6698
10.139,600.7430,1.1024,249.2724,352.1269,181.6670,1.1084
10.241,600.7196,1.0640,249.2944,352.7473,181.6823,1.6729
10.346,600.6996,1.0498,249.3178,353.3333,181.7020,2.1628
10.452,600.6804,1.0522,249.3449,353.9660,181.7289,2.6543
10.557,600.6625,1.0709,249.3746,354.6303,181.7626,3.1308
10.663,600.6441,1.1135,249.4123,355.4473,181.8114,3.6601
10.795,600.6301,1.1760,249.4505,356.2610,181.8669,4.1194
10.905,600.6213,1.2556,249.4875,357.0471,181.9263,4.4881
11.008,600.6182,1.3323,249.5163,357.6655,181.9762,4.7152
11.110,600.6192,1.4163,249.5427,358.2392,182.0243,4.8630
11.223,600.6253,1.5238,249.5704,358.8568,182.0773,4.9321
11.330,600.6342,1.6163,249.5900,359.3051,182.1160,4.8994
11.447,600.6454,1.7280,249.6003,359.5423,182.1362,4.8340
11.555,600.6617,1.8193,249.6156,359.9166,182.1671,4.6088
11.667,600.6785,1.9245,249.6250,0.1650,182.1867,4.3808
11.776,600.6996,2.0067,249.6330,0.3857,182.2029,3.9973
11.877,600.7216,2.0827,249.6377,0.5300,182.2125,3.5709
11.989,600.7474,2.1644,249.6389,0.5992,182.2166,3.0396
